pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
0,antonym,Ġcontrary,1,hasa,Ġcontains,lobby,wall,False,['Ġlobby'],['Ġwall'],1,1,0.68660074,0.08147519,0.0030020175,0.09773424,0.048096363,0.06807481,0.015016645,1.5856719,4,9,Ġcontrary,Ġsubclass,Ġcontains,Ġpart,Ġmaterial,Ġequivalent,Ġattribute,Ġopposite,Ġcontaining,Ġparts,Ġcontain,Ġinterior,Ġsection,Ġhas
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.026915155,0.00081161474,0.0026012522,0.69414306,0.0009917895,0.0019019917,0.27263516,1.0749102,41,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġsimilar,Ġor,Ġanalogous,Ġsubstitute,Ġclass,Ġcounterpart,Ġcomparable
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.021277755,0.0009556958,0.0035450482,0.38541406,0.0009887901,0.0018314315,0.58598715,1.1651288,25,6,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġsimilar,Ġcontain,Ġor,Ġanalogous,Ġcomparable,Ġcounterpart,Ġsubstitute
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.020517096,0.0007170649,0.0036049292,0.39004943,0.0021983008,0.0043778843,0.5785353,1.1920598,25,13,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġanalogous,Ġsimilar,Ġor,Ġa,Ġcomparable,Ġakin,Ġcorresponding
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.10604692,0.005630388,0.006050764,0.23301649,0.056912865,0.086623654,0.50571895,1.9581052,7,5,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġattribute,Ġcontains,Ġcomponent,Ġanalogous,Ġsimilar,Ġcounterpart,Ġor,Ġsection,Ġparts
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.003958734,0.00016201548,0.0017679853,0.98487467,0.0056009265,0.00073455554,0.002901137,0.14545205,3,32,Ġsubclass,Ġmaterial,Ġcontrary,Ġequivalent,Ġattribute,Ġpart,Ġcontains,Ġa,Ġtype,Ġclass,Ġcomponent,Ġkind,Ġis,Ġelement
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9964309,0.00024174977,0.0002948306,0.0009940111,0.0009441744,0.0005503498,0.00054404594,0.042762976,4,5,Ġcontrary,Ġsubclass,Ġmaterial,Ġpart,Ġequivalent,Ġattribute,Ġcontains,Ġopposite,Ġnotwithstanding,ĠContrary,Ġparts,Ġcontradicts,Ġcontradictory,Ġunlike
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.6846949,0.068135686,0.013782695,0.13692094,0.019395089,0.0072518406,0.06981883,1.546165,6,3,Ġcontrary,Ġsubclass,Ġequivalent,Ġcontains,Ġmaterial,Ġattribute,Ġpart,Ġcontain,Ġor,Ġcontaining,Ġopposite,Ġcounterpart,Ġhas,Ġwith
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.027961703,0.0064649326,0.034672227,0.7634782,0.0029574465,0.0026440693,0.16182137,1.1294082,13,24,Ġsubclass,Ġequivalent,Ġattribute,Ġcontrary,Ġcontains,Ġmaterial,Ġpart,Ġcontain,Ġor,Ġattributes,Ġclass,Ġcounterpart,Ġcontaining,Ġcomponent
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.8013849,0.00046040665,0.0025425695,0.11645851,0.0011490901,0.006701437,0.071302995,0.97554624,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġopposite,ĠContrary,Ġor,Ġcontrast,Ġcounterpart,Ġcomponent,Ġversion
5,partof,Ġpart,5,partof,Ġpart,rapid,river,True,['Ġrapid'],['Ġriver'],1,1,0.28763723,0.0005276604,0.086830474,0.14510171,0.032682948,0.34611335,0.101106614,2.2584012,3,1,Ġpart,Ġcontrary,Ġsubclass,Ġequivalent,Ġattribute,Ġmaterial,Ġin,Ġof,Ġa,Ġcomponent,Ġcontains,Ġelement,Ġclass,Ġsection
3,isa,Ġsubclass,3,isa,Ġsubclass,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.013360902,0.00016868625,0.0012734084,0.9234064,0.008936851,0.03495934,0.017894419,0.5375297,19,8,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġmaterial,Ġattribute,Ġa,Ġcontains,Ġcomponent,Ġclass,Ġof,Ġelement,part,Ġsection
6,synonym,Ġequivalent,6,synonym,Ġequivalent,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.058441833,0.00030851446,0.017691728,0.27635482,0.0007573928,0.0015710269,0.6448746,1.2893875,18,8,Ġequivalent,Ġsubclass,Ġcontrary,Ġattribute,Ġpart,Ġmaterial,Ġcontains,Ġor,Ġsimilar,Ġanalogous,Ġakin,Ġcounterpart,Ġsubstitute,Ġcomparable
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.014031113,0.00052739936,0.78285587,0.17329957,0.0021961483,0.0016730247,0.025416857,0.97629815,1,4,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġmaterial,Ġpart,Ġcontains,Ġattributes,Ġtrait,Ġclass,Ġis,Ġproperty,Ġtype,Ġelement
