pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.011032021,0.90345395,0.004207734,0.009605117,0.04622921,0.015259669,0.010212247,0.6662981,4,9,contains,material,part,contrary,synonym,minor,attribute,contain,is,includes,contained,type,complex,containing
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.200166,0.0010837049,0.0073272656,0.383119,0.003044861,0.10495809,0.30030113,1.94543,41,24,minor,synonym,contrary,part,attribute,material,contains,subordinate,subject,component,property,characteristic,opposite,non
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.039825033,0.0011971147,0.0008870684,0.47415897,0.0011857897,0.06117956,0.4215665,1.4997374,25,6,minor,synonym,part,contrary,contains,material,attribute,lesser,subsidiary,separate,subordinate,opposite,parts,plural
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.01271256,0.0005696711,0.0013863797,0.18412882,0.00062466145,0.018714147,0.7818638,0.9404923,25,13,synonym,minor,part,contrary,attribute,material,contains,plural,lesser,separate,component,equivalent,opposite,subsidiary
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.041441344,0.0079508815,0.0017171586,0.34064266,0.010433212,0.061019193,0.5367956,1.5874751,7,5,synonym,minor,part,contrary,material,contains,attribute,parts,component,type,opposite,separate,parent,lesser
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.00068595994,0.00051780796,0.0022139172,0.99375534,0.0019743678,0.00048105096,0.0003715668,0.06864115,3,32,minor,attribute,material,contrary,contains,part,synonym,small,major,common,type,name,important,whole
2,hasproperty,attribute,0,antonym,contrary,boy,female,False,['boy'],['female'],1,1,0.23550683,9.934743e-05,0.7503574,0.008034528,0.00028835656,0.0007696661,0.0049438574,0.908676,4,5,attribute,contrary,minor,synonym,part,attributes,material,contains,opposite,characteristic,inferior,equal,status,subordinate
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.8249618,0.013631186,0.0022407158,0.027051285,0.0011834924,0.010129248,0.1208023,0.92106795,6,3,contrary,synonym,minor,contains,part,attribute,material,opposite,subordinate,inferior,not,side,lesser,contain
1,hasa,contains,3,isa,minor,box,hit,False,['box'],['hit'],1,1,0.024943532,0.6245007,0.029313741,0.25971812,0.008932021,0.002306817,0.050285216,1.5093485,13,24,contains,minor,synonym,attribute,contrary,material,part,contain,is,containing,includes,the,contained,type
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.9655798,5.126441e-06,7.199872e-05,0.021271106,0.00021299564,0.008315955,0.004542995,0.26344886,26,16,contrary,minor,part,synonym,lack,material,loss,null,wrong,attribute,opposite,non,false,not
5,partof,part,5,partof,part,rapid,river,True,['rapid'],['river'],1,1,0.015595141,0.00072697253,0.004191687,0.210114,0.0017453498,0.50887394,0.25875288,1.623825,3,1,part,synonym,minor,contrary,attribute,material,contains,component,parts,type,branch,name,tributary,side
