pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.004357345,0.9437689,0.0010294791,0.004277621,0.030267267,0.009281566,0.007017877,0.42245457,4,9,contains,material,part,synonym,contrary,minor,contain,attribute,includes,with,lack,lacks,containing,without
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.03289919,0.001191019,0.003970866,0.6459142,0.00065491215,0.006857169,0.3085126,1.1922404,41,24,minor,synonym,contrary,part,attribute,contains,material,subject,subordinate,major,article,non,key,partial
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.23621234,0.0010182703,0.002389067,0.49885833,0.00095426984,0.019820508,0.24074718,1.6394788,25,6,minor,synonym,contrary,part,attribute,contains,material,or,and,separate,subject,not,parts,subordinate
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.015500446,0.000964161,0.004445346,0.21193215,0.00032268904,0.0057561956,0.761079,0.9582954,25,13,synonym,minor,contrary,part,attribute,contains,material,partial,article,attributes,separate,subject,adjective,relative
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.049793396,0.02857216,0.0032222497,0.20165384,0.006906245,0.009913517,0.6999386,1.3303759,7,5,synonym,minor,contrary,contains,part,material,attribute,or,includes,contain,and,not,separate,","
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,3.8902745e-05,0.00012886217,0.0007061694,0.99883515,4.6171856e-05,2.2391627e-05,0.00022237205,0.015015874,3,32,minor,attribute,synonym,contains,material,contrary,major,main,part,key,common,a,name,type
2,hasproperty,attribute,0,antonym,contrary,boy,female,False,['boy'],['female'],1,1,0.14317451,0.00023905444,0.8367324,0.0071335034,0.0008116608,0.0008326268,0.0110763,0.759212,4,5,attribute,contrary,synonym,minor,part,material,contains,attributes,",",attributed,and,subspecies,adjective,is
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.40627882,0.12465034,0.011191602,0.1634543,0.008704315,0.008662496,0.27705806,2.0340064,6,3,contrary,synonym,minor,contains,attribute,material,part,or,contain,and,not,",",containing,includes
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.042149562,0.06327864,0.07231914,0.5758259,0.004424802,0.0066902484,0.23531166,1.7512275,13,24,minor,synonym,attribute,contains,contrary,part,material,attributes,contain,adjective,subject,name,includes,noun
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.897226,6.186045e-05,0.00046888232,0.07948697,0.0002071075,0.008403455,0.014145679,0.5841823,26,16,contrary,minor,synonym,part,attribute,material,contains,wrong,non,inferior,lack,low,incorrect,not
3,isa,minor,5,partof,part,rapid,river,False,['rapid'],['river'],1,1,0.021707816,0.0005412623,0.009199806,0.6279164,0.0008245446,0.013642645,0.32616752,1.2297698,3,1,minor,synonym,contrary,part,attribute,material,contains,adjective,component,major,or,side,name,parent
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.0023844743,0.0007060195,0.0032589943,0.7891548,0.0021871445,0.005141886,0.19716664,0.8449678,19,8,minor,synonym,part,attribute,contrary,material,contains,or,major,and,adjective,subject,key,title
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.2854739,0.00011061236,0.012153084,0.12431948,0.0002326626,0.0042907707,0.57341945,1.4656439,18,8,synonym,contrary,minor,attribute,part,material,contains,contrast,attributes,non,subject,opposite,not,plural
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.0015856894,0.00046475488,0.9701222,0.023433998,0.0002375996,0.0004152581,0.0037405037,0.2269319,1,4,attribute,minor,synonym,contrary,contains,part,attributes,material,is,adjective,attributed,reward,element,name
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.014524692,0.0011928849,0.0023681552,0.89992386,0.007542414,0.020992711,0.0534553,0.653888,9,11,minor,synonym,part,contrary,material,attribute,contains,subject,major,component,subordinate,parts,side,small
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.00027243374,0.00017850239,0.9982748,0.00034148758,0.0005082117,4.508094e-05,0.00037946808,0.022392103,3,7,attribute,material,color,synonym,minor,contrary,contains,attributes,colour,part,surface,property,feature,name
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.06928943,0.0025778613,0.0017907245,0.8344572,0.007003245,0.055364918,0.029516611,0.95450956,7,3,minor,contrary,part,synonym,material,contains,attribute,and,or,",",a,separate,major,subject
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.17093045,0.0016908909,0.018332224,0.5768859,0.0050690384,0.0074437247,0.21964781,1.5863812,3,1,minor,synonym,contrary,attribute,part,material,contains,or,and,subject,attributes,plural,equal,superior
2,hasproperty,attribute,0,antonym,contrary,he,female,False,['he'],['female'],1,1,0.032628216,0.008564579,0.927466,0.019028496,0.002056693,0.0010669042,0.009189188,0.5205036,2,5,attribute,contrary,minor,synonym,contains,material,part,attributes,s,is,attributed,property,",",adjective
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.114039525,0.36531925,0.017998783,0.11107044,0.3101909,0.0053664558,0.076014675,2.1913104,9,5,contains,material,contrary,minor,synonym,attribute,part,contain,and,containing,or,subject,matter,source
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.9565962,0.00042189533,0.0026133358,0.017209701,0.0006187547,0.003060134,0.019479975,0.3320873,5,9,contrary,synonym,minor,part,attribute,material,contains,not,subject,superior,independent,inferior,negative,equal
