pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.07272628,0.79086995,0.007351394,0.018964928,0.08694846,0.005159429,0.017979553,1.1531203,4,9,Ġcontains,Ġmaterial,Ġcontrary,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġcontain,Ġincludes,Ġcontaining,Ġhas,Ġconsists,Ġcontained,Ġlacks
6,synonym,Ġequivalent,3,isa,Ġsubclass,call,order,False,['Ġcall'],['Ġorder'],1,1,0.089333095,0.0010332296,0.0011864171,0.3387549,0.0027603444,0.023872111,0.54305995,1.4925411,41,24,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġattribute,Ġcontains,Ġsubstitute,Ġform,Ġsimilar,Ġsuperior,Ġanalogous,Ġcomponent,Ġoverride
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.08475709,0.00019307573,0.0012275666,0.16781951,0.00053427333,0.0022264977,0.7432419,1.091775,25,6,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġsuperior,Ġopposite,Ġsimilar,Ġsubstitute,Ġalternative,Ġanalogous,Ġform
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.004825664,0.0002968301,0.0006531462,0.09821526,0.0010994951,0.0033450956,0.89156455,0.56228745,25,13,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġattribute,Ġcontains,Ġsimilar,Ġanalogous,Ġsubstitute,Ġsuperior,Ġform,Ġcomponent,Ġsection
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.2357156,0.009083543,0.0012518342,0.05686351,0.008022286,0.013092295,0.6759709,1.3199703,7,5,Ġequivalent,Ġcontrary,Ġsubclass,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,Ġsubstitute,Ġcontain,Ġform,Ġsuperior,Ġanalogous,Ġsimilar
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0002671247,0.00047882294,0.005248713,0.9840577,0.008504995,0.00072615896,0.00071640103,0.1445687,3,32,Ġsubclass,Ġmaterial,Ġattribute,Ġpart,Ġequivalent,Ġcontains,Ġcontrary,Ġclass,Ġtype,Ġan,Ġcategory,Ġkind,Ġobject,Ġattributes
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.998502,1.3621954e-05,0.0013417315,1.10863e-05,1.1061186e-05,9.809467e-06,0.00011069856,0.017164584,4,5,Ġcontrary,Ġattribute,Ġequivalent,Ġopposite,Ġcontains,Ġsubclass,Ġmaterial,Ġpart,ĠContrary,Ġattributes,Ġsuperior,Ġsubject,Ġinferior,Ġalternative
1,hasa,Ġcontains,0,antonym,Ġcontrary,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.28233632,0.56767714,0.01974981,0.022290984,0.010609701,0.005200517,0.09213558,1.6389766,6,3,Ġcontains,Ġcontrary,Ġequivalent,Ġsubclass,Ġattribute,Ġmaterial,Ġpart,Ġcontain,Ġcontaining,Ġcontained,Ġincludes,Ġopposite,Ġconsists,Ġattributes
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.018570675,0.03461451,0.058800183,0.6348004,0.006771122,0.0013857374,0.24505731,1.4904587,13,24,Ġsubclass,Ġequivalent,Ġattribute,Ġcontains,Ġcontrary,Ġmaterial,Ġpart,Ġattributes,Ġcontain,Ġclass,Ġobject,Ġtype,Ġcontent,Ġcontained
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.98433673,1.6867098e-05,0.000221552,0.008630425,0.0002822234,0.0037677223,0.00274455,0.14156957,26,16,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġmaterial,Ġopposite,Ġattribute,Ġsubstitute,Ġagainst,Ġfrom,Ġcontains,Ġinstead,Ġalternative,Ġcounter
