pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.01526311,0.7144281,0.008238056,0.17193991,0.045887623,0.011700656,0.032542456,1.37236,4,9,Ġcontains,Ġsubclass,Ġmaterial,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontain,Ġincludes,Ġcontaining,Ġconsists,Ġhas,Ġcontained,Ġsubject
6,synonym,Ġequivalent,3,isa,Ġsubclass,call,order,False,['Ġcall'],['Ġorder'],1,1,0.01692284,0.0025406436,0.00050942856,0.46627158,0.001621739,0.033162434,0.4789714,1.3269786,41,24,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,Ġcomponent,Ġtype,Ġsubstitute,Ġform,Ġcontain,Ġportion,Ġsubject
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.42176124,0.00011974763,0.00084924116,0.13420114,0.00032143708,0.0056997226,0.4370475,1.4924954,25,6,Ġequivalent,Ġcontrary,Ġsubclass,Ġpart,Ġattribute,Ġmaterial,Ġopposite,Ġsuperior,Ġalternative,Ġcontains,Ġsubstitute,Ġinverse,Ġsupplement,ĠContrary
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.0024142342,0.0013523423,0.0017959725,0.18905139,0.0025125165,0.015476354,0.7873972,0.89087254,25,13,Ġequivalent,Ġsubclass,Ġpart,Ġmaterial,Ġcontrary,Ġattribute,Ġcontains,Ġcomponent,Ġsection,Ġsimilar,Ġanalogous,Ġexample,Ġportion,Ġcontent
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.011557368,0.0014495626,0.0002901382,0.09371227,0.0035324267,0.020886058,0.86857224,0.73344564,7,5,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġmaterial,Ġcontains,Ġattribute,Ġcomponent,Ġsubstitute,Ġopposite,Ġanalogous,Ġsection,Ġsimilar,Ġportion
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,1.7534836e-05,1.5367274e-05,0.0007127259,0.9981493,0.00053020887,7.160735e-05,0.0005033454,0.0229116,3,32,Ġsubclass,Ġattribute,Ġmaterial,Ġequivalent,Ġpart,Ġtype,Ġclass,Ġcontrary,Ġcontains,Ġkind,Ġan,Ġcategory,Ġlevel,Ġspecific
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.98014027,0.0005939085,0.012542965,0.0017126314,9.536561e-05,0.00036360958,0.0045512123,0.17053661,4,5,Ġcontrary,Ġattribute,Ġequivalent,Ġsubclass,Ġcontains,Ġpart,Ġattributes,Ġmaterial,Ġopposite,Ġsubject,Ġsuperior,ĠContrary,Ġtrait,Ġalternative
6,synonym,Ġequivalent,0,antonym,Ġcontrary,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.12187685,0.30881912,0.009669488,0.123401254,0.011107945,0.015819902,0.40930542,2.0250309,6,3,Ġequivalent,Ġcontains,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġattribute,Ġcontain,Ġcontaining,Ġincludes,Ġcontained,Ġopposite,Ġhas,Ġsubject
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.011504893,0.0072388626,0.044398632,0.70319957,0.0020530226,0.0029757484,0.22862928,1.2123344,13,24,Ġsubclass,Ġequivalent,Ġattribute,Ġcontrary,Ġcontains,Ġpart,Ġmaterial,Ġclass,Ġtype,Ġattributes,Ġcontent,Ġelement,Ġobject,Ġcomponent
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.6055145,0.00017327668,0.0015335201,0.250212,0.0013826271,0.09607733,0.045106698,1.4943626,26,16,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġmaterial,Ġopposite,Ġoutside,Ġcontains,Ġsubstitute,Ġsub,Ġportion,Ġcomponent,Ġside
3,isa,Ġsubclass,5,partof,Ġpart,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.0038532093,0.00019928961,0.002004169,0.8240164,0.00077612116,0.025017578,0.14413327,0.82534397,3,1,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġtype,Ġclass,Ġkind,Ġcategory,Ġform,Ġcomponent,Ġlevel
3,isa,Ġsubclass,3,isa,Ġsubclass,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.003184567,4.7439677e-05,0.0020660253,0.89707774,0.0015178982,0.009344978,0.08676135,0.5692942,19,8,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġclass,Ġcontains,Ġtype,Ġkind,Ġcomponent,Ġcontent,Ġlevel,Ġcategory
6,synonym,Ġequivalent,6,synonym,Ġequivalent,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.0008341202,6.6166795e-05,0.0057909135,0.08456622,0.0006678647,0.0017623937,0.90631235,0.50565374,18,8,Ġequivalent,Ġsubclass,Ġattribute,Ġpart,Ġcontrary,Ġmaterial,Ġcontains,Ġsimilar,Ġanalogous,Ġtype,Ġcontent,Ġclass,Ġcomponent,Ġlevel
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.0007873481,0.00018414065,0.92713153,0.06700546,0.00013603977,0.00026666254,0.0044887653,0.41281906,1,4,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġattributes,Ġmaterial,Ġclass,Ġis,Ġproperty,Ġelement,Ġcategory,Ġadjective
3,isa,Ġsubclass,3,isa,Ġsubclass,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.050129022,0.00033270742,0.003488169,0.91543084,0.0060899593,0.007258441,0.017270876,0.5630106,9,11,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġmaterial,Ġattribute,Ġcontains,Ġtype,Ġclass,Ġcomponent,Ġkind,Ġform,Ġelement,Ġcategory
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,dice,red,True,['Ġdice'],['Ġred'],1,1,9.974355e-05,3.8984475e-05,0.9988644,0.0005507698,0.00024464627,6.0471277e-05,0.00014109275,0.015084214,3,7,Ġattribute,Ġsubclass,Ġmaterial,Ġequivalent,Ġcontrary,Ġpart,Ġattributes,Ġcontains,Ġcolour,Ġcolor,Ġelement,Ġclass,Ġtrait,Ġtype
0,antonym,Ġcontrary,5,partof,Ġpart,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.6313587,0.002923174,0.0063834656,0.21877263,0.027258245,0.010785457,0.10251829,1.518723,7,3,Ġcontrary,Ġsubclass,Ġequivalent,Ġmaterial,Ġpart,Ġattribute,Ġcontains,Ġsuperior,Ġobject,Ġcontent,Ġopposite,Ġalternative,Ġcomponent,Ġsubstitute
3,isa,Ġsubclass,6,synonym,Ġequivalent,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.0030710467,0.00043393057,0.016669871,0.6562497,0.0049128802,0.004279634,0.31438297,1.1239195,3,1,Ġsubclass,Ġequivalent,Ġattribute,Ġmaterial,Ġpart,Ġcontrary,Ġcontains,Ġclass,Ġcategory,Ġtype,Ġattributes,Ġcontent,Ġcomponent,Ġother
0,antonym,Ġcontrary,0,antonym,Ġcontrary,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.9174973,0.0036417916,0.06656731,0.0052128807,0.00023263128,0.0008335941,0.006014443,0.49893013,2,5,Ġcontrary,Ġattribute,Ġequivalent,Ġsubclass,Ġcontains,Ġpart,Ġattributes,Ġmaterial,Ġopposite,Ġsubject,Ġsuperior,Ġis,Ġcompares,Ġequal
1,hasa,Ġcontains,0,antonym,Ġcontrary,paper,ink,False,['Ġpaper'],['Ġink'],1,1,0.3721712,0.51797354,0.026480401,0.030781232,0.033217918,0.0019488969,0.017426876,1.5981171,9,5,Ġcontains,Ġcontrary,Ġmaterial,Ġsubclass,Ġattribute,Ġequivalent,Ġpart,Ġcontain,Ġsubject,Ġcontained,Ġattributes,Ġhas,Ġcontaining,Ġpossesses
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hear,sight,True,['Ġhear'],['Ġsight'],1,1,0.98092365,0.00018359598,0.0005120953,0.0058011534,0.0003247875,0.001046517,0.011208174,0.16497861,5,9,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġattribute,Ġmaterial,Ġcontains,Ġopposite,Ġsuperior,Ġalternative,Ġsubstitute,Ġinferior,Ġsubject,Ġcontradict
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,love,important,True,['Ġlove'],['Ġimportant'],1,1,0.00017019843,1.7818373e-05,0.9907102,0.008573106,9.8396544e-05,5.8830392e-05,0.0003714226,0.08098337,10,5,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġattributes,Ġmaterial,Ġpart,Ġclass,Ġcontains,Ġproperty,Ġelement,Ġcategory,Ġis,Ġtrait
5,partof,Ġpart,5,partof,Ġpart,song,culture,True,['Ġsong'],['Ġculture'],1,1,0.0013502565,0.000116074414,0.0017441369,0.051420182,0.0047498173,0.9368948,0.0037248123,0.40534684,6,8,Ġpart,Ġsubclass,Ġmaterial,Ġequivalent,Ġattribute,Ġcontrary,Ġcomponent,ĠPart,Ġelement,Ġcontains,Ġportion,Ġmember,Ġparts,Ġsection
3,isa,Ġsubclass,3,isa,Ġsubclass,club,weapon,True,['Ġclub'],['Ġweapon'],1,1,8.3584295e-05,1.4886173e-05,0.00057114655,0.99474597,0.0004089199,0.00057981885,0.0035956635,0.05511656,11,2,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġmaterial,Ġcontrary,Ġclass,Ġtype,Ġcontains,Ġcategory,Ġan,Ġcomponent,Ġother,ĠClass
3,isa,Ġsubclass,3,isa,Ġsubclass,heterosexual,person,True,['Ġheterosexual'],['Ġperson'],1,1,0.0004462787,2.315684e-05,0.007791635,0.986826,0.00088048325,0.0001496364,0.0038828037,0.12070925,2,3,Ġsubclass,Ġattribute,Ġequivalent,Ġmaterial,Ġcontrary,Ġclass,Ġtype,Ġpart,Ġcategory,Ġspecies,Ġkind,Ġgroup,Ġcontains,Ġattributes
