pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.0452218,0.80494183,0.0061588,0.025227668,0.064972155,0.030771293,0.022706445,1.1679237,4,9
6,Synonym,3,IsA,call,order,False,['Ġcall'],['Ġorder'],1,1,0.033067778,0.0046331566,0.005415596,0.15954864,0.0025277839,0.010898775,0.7839082,1.0300208,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.032955594,0.0024703369,0.0033149212,0.19223613,0.0018268041,0.013021852,0.7541744,1.0734344,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.009011217,0.0022460117,0.004615114,0.4221359,0.003204786,0.0136498315,0.54513717,1.2303021,25,13
6,Synonym,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.06703243,0.022197029,0.0028328134,0.079091035,0.009546769,0.115887366,0.70341253,1.47818,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0052867536,0.0027836927,0.014126367,0.96176946,0.004552206,0.003722052,0.007759435,0.32435688,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9756783,0.003229955,0.011250226,0.002286455,0.0016710905,0.0035029312,0.0023811222,0.2190147,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.8361931,0.07780263,0.011702263,0.012211908,0.0037304822,0.007467809,0.050891805,0.95665556,6,3
3,IsA,3,IsA,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.009840854,0.049691238,0.033396874,0.7268007,0.0081992615,0.008632342,0.16343874,1.3222954,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.60341066,0.0042910487,0.0053053135,0.13404012,0.0024199565,0.011420118,0.23911288,1.4905248,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.007846979,0.003906876,0.016900342,0.6694202,0.007040473,0.2299259,0.06495926,1.3674048,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0065328428,0.0024063315,0.0026533364,0.9264385,0.003198887,0.023987139,0.034782834,0.51732105,19,8
