pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.12807775,0.68523216,0.0011095701,0.03996312,0.11653473,0.0142305475,0.014852171,1.4888437,4,9,Ġcontains,Ġcontrary,Ġmaterial,Ġsubclass,Ġequivalent,Ġpart,Ġcontain,Ġcontaining,Ġattribute,Ġhas,Ġconsists,Ġcontained,Ġincludes,Ġlacks
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.2806951,0.0139398975,0.0019303706,0.40080458,0.012901695,0.015209046,0.27451935,1.8313113,41,24,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġsubstitute,Ġsuperior,Ġlike,Ġopposite,Ġcontain,Ġis,Ġsimilar
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.03792678,0.0008334137,0.0003610005,0.24033731,0.0014601335,0.0020401266,0.7170413,1.0621084,25,6,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġmaterial,Ġcontains,Ġattribute,Ġopposite,Ġsimilar,Ġsubstitute,Ġalternative,Ġsuperior,Ġrelative,Ġcounterpart
3,isa,Ġsubclass,6,synonym,Ġequivalent,see,view,False,['Ġsee'],['Ġview'],1,1,0.020109745,0.0023479022,0.0006566965,0.56419855,0.0033005301,0.0059719984,0.40341452,1.2063241,25,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġmaterial,Ġcontains,Ġattribute,Ġsuperior,Ġsimilar,Ġrelative,Ġcounterpart,Ġclass,Ġopposite,Ġversion
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.18029821,0.08441708,0.0021920255,0.21838734,0.0743411,0.032131072,0.40823323,2.2111838,7,5,Ġequivalent,Ġsubclass,Ġcontrary,Ġcontains,Ġmaterial,Ġpart,Ġattribute,Ġcontain,Ġcontaining,Ġcontained,Ġcounterpart,Ġopposite,Ġconsists,Ġparts
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.007880345,0.00060051185,0.0006496351,0.98480463,0.0028386211,0.000486096,0.0027401939,0.14281355,3,32,Ġsubclass,Ġcontrary,Ġmaterial,Ġequivalent,Ġattribute,Ġcontains,Ġpart,Ġkind,Ġclass,Ġtype,Ġsort,Ġone,Ġcategory,Ġlike
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9977908,0.0003855253,0.00049483357,0.00031684633,0.00029591064,0.0001403789,0.0005756265,0.028133105,4,5,Ġcontrary,Ġequivalent,Ġattribute,Ġcontains,Ġsubclass,Ġmaterial,Ġopposite,Ġpart,Ġcontradictory,Ġsuperior,Ġdifferent,Ġinferior,ĠContrary,Ġalternative
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.99726933,0.00032995347,6.405597e-05,0.00048510154,0.0004886974,0.0003666211,0.0009963019,0.0334771,6,3,Ġcontrary,Ġequivalent,Ġmaterial,Ġsubclass,Ġpart,Ġcontains,Ġopposite,Ġattribute,Ġsuperior,Ġalternative,Ġinferior,Ġcontradictory,Ġside,Ġrelative
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.06798557,0.018495549,0.0030375335,0.7876066,0.009332343,0.0053364495,0.10820594,1.117223,13,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġcontains,Ġmaterial,Ġpart,Ġattribute,Ġcontain,Ġclass,Ġopposite,Ġversion,Ġsubject,Ġtype,Ġsuperior
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.95740026,0.00054405053,0.00044532353,0.020573346,0.0018893706,0.0044423956,0.014705183,0.32758963,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġmaterial,Ġcontains,Ġattribute,Ġopposite,Ġcontradictory,Ġenemy,Ġinverse,Ġcontrast,Ġalternative,Ġrelative
