pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.012107676,0.9463034,0.008820273,0.0027946918,0.011493502,0.013061278,0.0054191416,0.43294778,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.02215626,0.014571308,0.0021755632,0.7223372,0.005042952,0.024782766,0.20893387,1.2115182,41,24
0,Antonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.8810274,0.0014728571,0.0016911941,0.02823893,0.0009892525,0.0040134825,0.08256683,0.6746747,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.0069239256,0.0024094763,0.0023914303,0.15586312,0.001524371,0.009373844,0.8215139,0.8198575,25,13
6,Synonym,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.029711787,0.0047253296,0.0010807978,0.04328796,0.0025479512,0.012793871,0.9058523,0.62559617,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.003309811,0.0013556202,0.0028707078,0.983677,0.00314873,0.0023238987,0.0033141018,0.1615817,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.98848677,0.0012000565,0.002306509,0.0021837442,0.00079743593,0.0012814808,0.0037440285,0.11836654,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.84952843,0.091868624,0.003389268,0.008063456,0.0038469294,0.0049328776,0.038370498,0.8493236,6,3
3,IsA,3,IsA,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.12030176,0.009409621,0.0048804744,0.6510711,0.002560728,0.004511846,0.20726445,1.3992466,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.5825316,0.0020921614,0.0019289119,0.28310928,0.0022940151,0.014233272,0.11381085,1.4698327,26,16
6,Synonym,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.010139002,0.0028298472,0.007810103,0.31166276,0.012377563,0.27066594,0.38451472,1.7889346,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0018864692,0.0008248753,0.0013321723,0.9806691,0.002016889,0.0035563642,0.009714254,0.17780206,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.0052877394,0.001068789,0.0029597837,0.026903067,0.001971315,0.0028415807,0.95896775,0.3154506,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.0073530744,0.0049600867,0.6959362,0.2020122,0.00444843,0.0045837224,0.0807063,1.2836064,1,4
3,IsA,3,IsA,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.003076537,0.002146915,0.00088399,0.9788887,0.003812236,0.004545019,0.0066465624,0.19787632,9,11
2,HasProperty,2,HasProperty,dice,red,True,['Ġdice'],['Ġred'],1,1,0.002582938,0.002247951,0.9890259,0.0018395027,0.0009893172,0.00076716003,0.0025472257,0.114202686,3,7
0,Antonym,5,PartOf,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.98216724,0.002156887,0.0015580922,0.006930053,0.0018831155,0.003395804,0.0019086839,0.17098013,7,3
6,Synonym,6,Synonym,author,artist,True,['Ġauthor'],['Ġartist'],1,1,0.004737755,0.001771687,0.012307035,0.40859386,0.004963079,0.012624479,0.55500215,1.2475178,3,1
0,Antonym,0,Antonym,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.98437065,0.0021286313,0.003945547,0.0029542441,0.0012548146,0.0013610729,0.0039850683,0.1544154,2,5
