pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.0039070584,0.96519774,0.003741582,0.0028379222,0.012916678,0.007236988,0.004161919,0.30017665,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.09637261,0.010058215,0.0032484806,0.44794056,0.006146171,0.015482595,0.42075133,1.6016184,41,24
0,Antonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.61862755,0.0032052235,0.0016965918,0.09266723,0.0022971958,0.013377412,0.2681288,1.4013819,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.008444497,0.0030811692,0.0058605275,0.1610769,0.0033070736,0.005885637,0.8123442,0.8660535,25,13
6,Synonym,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.04204189,0.20363604,0.0042470833,0.036173146,0.016723495,0.098647855,0.59853053,1.738001,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.001976102,0.002798837,0.0073617343,0.9728654,0.006106914,0.003991202,0.0048999307,0.24658428,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9868198,0.0031586362,0.0039208513,0.0011899294,0.0013556485,0.0014240681,0.0021309787,0.1333235,4,5
1,HasA,0,Antonym,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.14171267,0.7870697,0.005797809,0.0061097243,0.008744475,0.01153983,0.039025806,1.0760719,6,3
3,IsA,3,IsA,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.06821295,0.09166134,0.07782728,0.61881185,0.0068835435,0.0057540135,0.13084906,1.771589,13,24
3,IsA,0,Antonym,slip,balance,False,['Ġslip'],['Ġbalance'],1,1,0.06605399,0.0020359661,0.00348498,0.78266966,0.0030800453,0.030709047,0.111966275,1.115995,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.01134085,0.0052363644,0.009419178,0.422759,0.009537509,0.3027196,0.2389876,1.7808611,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0043454403,0.0009893902,0.0020950725,0.96683484,0.0026018631,0.007969571,0.015163787,0.2791958,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.008576295,0.0014828765,0.009788801,0.083661646,0.0034470991,0.0040145395,0.8890288,0.64862424,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.001059268,0.0061539775,0.92684394,0.053534478,0.0043783346,0.0028192555,0.005210783,0.48105186,1,4
3,IsA,3,IsA,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.0032504492,0.0014945337,0.005048857,0.97438,0.0037338713,0.0038303249,0.0082618445,0.23393078,9,11
2,HasProperty,2,HasProperty,dice,red,True,['Ġdice'],['Ġred'],1,1,0.00071389356,0.0018049626,0.98829263,0.0048806593,0.0020337924,0.0006158233,0.0016582012,0.11824837,3,7
0,Antonym,5,PartOf,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.5018649,0.005087858,0.024533095,0.41876775,0.020708991,0.006400593,0.022636874,1.4812394,7,3
3,IsA,6,Synonym,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.008508466,0.0023518878,0.01452695,0.5059882,0.0061437003,0.007103983,0.45537677,1.2776649,3,1
0,Antonym,0,Antonym,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.96718264,0.005243297,0.018413084,0.0016602277,0.0022556756,0.0018972523,0.0033478644,0.27224272,2,5
1,HasA,0,Antonym,paper,ink,False,['Ġpaper'],['Ġink'],1,1,0.1067982,0.7798269,0.045533314,0.008601258,0.035989653,0.007606108,0.015644597,1.2063701,9,5
0,Antonym,0,Antonym,hear,sight,True,['Ġhear'],['Ġsight'],1,1,0.9896449,0.0020329996,0.0015706935,0.0016312812,0.0012931095,0.001401277,0.0024257877,0.10954013,5,9
2,HasProperty,2,HasProperty,love,important,True,['Ġlove'],['Ġimportant'],1,1,0.00059688743,0.0027739678,0.97185665,0.017532257,0.0041910815,0.0012327082,0.0018164369,0.23381437,10,5
5,PartOf,5,PartOf,song,culture,True,['Ġsong'],['Ġculture'],1,1,0.0033247378,0.0045146216,0.0024900113,0.021621002,0.015221606,0.9466276,0.006200399,0.41595966,6,8
3,IsA,3,IsA,club,weapon,True,['Ġclub'],['Ġweapon'],1,1,0.0037686545,0.0015218627,0.004845204,0.97885245,0.002496971,0.0024604944,0.0060542906,0.19954854,11,2
3,IsA,3,IsA,heterosexual,person,True,['Ġheterosexual'],['Ġperson'],1,1,0.0047899783,0.0015505883,0.011319254,0.9708203,0.0031561637,0.0017604935,0.006603129,0.25619137,2,3
0,Antonym,0,Antonym,fear,comfortable,True,['Ġfear'],['Ġcomfortable'],1,1,0.9874936,0.0012248801,0.0034023004,0.0023312694,0.0016609025,0.0021620956,0.0017248819,0.12837195,8,5
2,HasProperty,6,Synonym,mate,friendly,False,['Ġmate'],['Ġfriendly'],1,1,0.002217089,0.004521037,0.9520988,0.010994023,0.0024226117,0.00095765904,0.026788862,0.3642793,13,5
5,PartOf,5,PartOf,head,hammer,True,['Ġhead'],['Ġhammer'],1,1,0.006113467,0.0033428029,0.0014462029,0.011658713,0.0036320454,0.9520721,0.021734662,0.37792915,42,10
5,PartOf,5,PartOf,head,table,True,['Ġhead'],['Ġtable'],1,1,0.0035401338,0.0020575055,0.00110531,0.011040327,0.0033732147,0.97387075,0.0050127604,0.23301409,42,8
2,HasProperty,0,Antonym,lose,tight,False,['Ġlose'],['Ġtight'],1,1,0.0039977496,0.0011127095,0.97507405,0.0066685644,0.0015181584,0.0007833972,0.0108452635,0.21956058,11,16
5,PartOf,5,PartOf,button,tv,True,['Ġbutton'],['Ġtv'],1,1,0.0032798848,0.0034386374,0.0012276822,0.0050855014,0.003574918,0.97984344,0.0035499304,0.19255814,9,2
1,HasA,1,HasA,house,basement,True,['Ġhouse'],['Ġbasement'],1,1,0.00203189,0.9771777,0.0031107373,0.0015370201,0.0069550537,0.0054438435,0.0037437652,0.21196598,14,2
1,HasA,1,HasA,envelope,letter,True,['Ġenvelope'],['Ġletter'],1,1,0.06742047,0.78357476,0.0052676476,0.012901861,0.04174123,0.05391889,0.035175167,1.2471712,6,8
2,HasProperty,2,HasProperty,swim,relax,True,['Ġswim'],['Ġrelax'],1,1,0.0024811714,0.0014628258,0.98542964,0.0073897704,0.0010396568,0.0007549972,0.0014419904,0.14017975,6,8
6,Synonym,6,Synonym,affection,love,True,['Ġaffection'],['Ġlove'],1,1,0.005936373,0.0018352096,0.00947238,0.1305692,0.00536512,0.008326101,0.8384956,0.81882393,1,10
3,IsA,3,IsA,cloudy,weather,True,['Ġcloudy'],['Ġweather'],1,1,0.01269081,0.005394574,0.013112187,0.6149374,0.009014898,0.3172244,0.027625684,1.3637009,3,6
3,IsA,3,IsA,cookie,food,True,['Ġcookie'],['Ġfood'],1,1,0.0020675675,0.002715578,0.0131239975,0.9692722,0.0059119156,0.0020188845,0.0048897704,0.26664484,3,3
5,PartOf,5,PartOf,face,body,True,['Ġface'],['Ġbody'],1,1,0.0030059947,0.0025412112,0.0011767648,0.02648074,0.0059257234,0.95265573,0.008213885,0.3646784,22,12
3,IsA,3,IsA,leaf,sheet,True,['Ġleaf'],['Ġsheet'],1,1,0.14131257,0.008747814,0.0022734625,0.54193634,0.012961248,0.20978741,0.08298111,1.809572,6,10
1,HasA,2,HasProperty,human_body,water,False,"['Ġhuman', '_', 'body']",['Ġwater'],3,1,0.0036617753,0.8343829,0.017168945,0.010408407,0.12450698,0.004767628,0.005103336,0.8666822,1,10
1,HasA,0,Antonym,door,hole,False,['Ġdoor'],['Ġhole'],1,1,0.004323987,0.88514465,0.018944494,0.050986942,0.015438721,0.004329438,0.02083164,0.7603214,5,10
2,HasProperty,2,HasProperty,rock,solid,True,['Ġrock'],['Ġsolid'],1,1,0.007940653,0.0036929774,0.8874844,0.080235966,0.01099303,0.0024887775,0.007164306,0.67420787,9,18
