pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.0029915385,0.93872696,0.00812669,0.0019668906,0.03612649,0.009061344,0.0030000068,0.4445314,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.01577862,0.0058702216,0.005396454,0.38779953,0.0028632502,0.006813338,0.57547855,1.2405698,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.025514575,0.0028220627,0.0024985226,0.41719976,0.0029995628,0.005904442,0.5430611,1.2538953,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.020720178,0.0034460141,0.0014684403,0.06341615,0.0019514157,0.004514909,0.90448284,0.59397095,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.348423,0.0126642585,0.0021984237,0.019668495,0.0042286892,0.007548997,0.6052681,1.2656877,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0032916428,0.001543274,0.0048364964,0.978381,0.0039534364,0.005271158,0.0027230042,0.20426238,3,32
2,HasProperty,0,Antonym,boy,female,False,['boy'],['female'],1,1,0.015344871,0.002610167,0.9732915,0.003835415,0.0012858809,0.0008405329,0.0027916238,0.22828856,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.9505509,0.012201992,0.0026930552,0.008810853,0.0054623634,0.001873569,0.01840729,0.3943708,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.014301154,0.016729431,0.005829796,0.2507033,0.0027093145,0.0086944355,0.7010325,1.171889,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.72286344,0.0037459354,0.0034634646,0.20642729,0.007380808,0.0047435416,0.051375646,1.1757607,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.007669893,0.0011255743,0.016588692,0.95164955,0.0023296943,0.005270166,0.015366463,0.38388655,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0016564226,0.0010209967,0.002694312,0.97414297,0.0020934863,0.003110261,0.015281628,0.22197776,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.24437216,0.0044706664,0.0029193233,0.020018006,0.0024717257,0.005036445,0.72071165,1.0695916,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.008284967,0.0040909518,0.8420471,0.124875806,0.0034448332,0.006272538,0.010983767,0.81897044,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.004701673,0.0017312479,0.003672921,0.9765846,0.0047148224,0.004852407,0.0037422513,0.21924031,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.0041933525,0.0020579973,0.9843555,0.00349066,0.0019333574,0.0016010865,0.0023679805,0.15532017,3,7
3,IsA,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.06738709,0.0032513102,0.0076469067,0.8897769,0.014202533,0.010979835,0.0067554447,0.7001223,7,3
0,Antonym,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.48056185,0.0052300654,0.009473233,0.45011437,0.012257651,0.00580078,0.036561944,1.425202,3,1
2,HasProperty,0,Antonym,he,female,False,['he'],['female'],1,1,0.007812417,0.005504819,0.977526,0.0033639169,0.0021397932,0.0009723944,0.002680611,0.20730124,2,5
