pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.004478685,0.9450742,0.0066420496,0.0013983176,0.026300443,0.010102247,0.0060040266,0.42260188,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.033632286,0.0037758409,0.0037162048,0.19124149,0.0028008202,0.012221399,0.75261194,1.091388,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.0803646,0.0023783648,0.005320214,0.1521961,0.0030302927,0.004231826,0.7524786,1.1340371,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.017298672,0.0036262355,0.0067339996,0.0798506,0.0036809808,0.0033548728,0.88545465,0.6831568,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.017240372,0.004115337,0.0042911144,0.15052861,0.005010746,0.0037270864,0.81508666,0.88736814,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0029316247,0.0014436685,0.0048881965,0.97551596,0.004209338,0.0050629396,0.005948305,0.22650816,3,32
2,HasProperty,0,Antonym,boy,female,False,['boy'],['female'],1,1,0.2984463,0.0046148347,0.64581406,0.021714143,0.005133845,0.003465243,0.020811554,1.2674272,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.70709705,0.009117232,0.017926145,0.039593976,0.0029647711,0.001785526,0.22151536,1.2266955,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.015466285,0.08533132,0.023281427,0.26891053,0.009542567,0.008200031,0.5892679,1.6023302,13,24
6,Synonym,0,Antonym,slip,balance,False,['slip'],['balance'],1,1,0.07624522,0.0022247178,0.0047871834,0.2222344,0.003326228,0.006150949,0.68503135,1.2682475,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.0023356064,0.0015476795,0.0041570645,0.930915,0.0028227507,0.008032462,0.050189435,0.46034518,3,1
6,Synonym,3,IsA,level,tool,False,['level'],['tool'],1,1,0.0085347835,0.0022032948,0.00488512,0.4536681,0.005164145,0.009123585,0.51642096,1.2263219,19,8
0,Antonym,6,Synonym,rest,relax,False,['rest'],['relax'],1,1,0.67907196,0.0033191044,0.0052326843,0.016575456,0.0023910673,0.0043297154,0.28908,1.1165996,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.011845023,0.004851608,0.8269834,0.13225806,0.004229969,0.0039880387,0.015843937,0.88563937,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.0075062006,0.001204224,0.0073484904,0.9522677,0.0053155813,0.013850676,0.0125072505,0.3886706,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.0046476847,0.0021639627,0.97997665,0.0052965996,0.002963471,0.0016431651,0.0033083817,0.19116095,3,7
3,IsA,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.051016506,0.0018611274,0.013388752,0.6943402,0.009343987,0.0081874225,0.22186194,1.2863213,7,3
0,Antonym,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.8578437,0.0025063397,0.014109602,0.033716593,0.0034044406,0.0026279457,0.08579132,0.81744146,3,1
2,HasProperty,0,Antonym,he,female,False,['he'],['female'],1,1,0.09084363,0.013920989,0.844393,0.020640707,0.007007838,0.0028087427,0.020385168,0.9102547,2,5
1,HasA,0,Antonym,paper,ink,False,['paper'],['ink'],1,1,0.02231169,0.81719023,0.022841863,0.0071494854,0.10107952,0.0019069358,0.02752024,1.0300026,9,5
0,Antonym,0,Antonym,hear,sight,True,['hear'],['sight'],1,1,0.9592474,0.0028794,0.006630248,0.0035451578,0.0017774685,0.0021362794,0.02378409,0.32219693,5,9
2,HasProperty,2,HasProperty,love,important,True,['love'],['important'],1,1,0.0037915313,0.002092904,0.9758966,0.01043881,0.002854488,0.0017244063,0.0032012088,0.2186673,10,5
5,PartOf,5,PartOf,song,culture,True,['song'],['culture'],1,1,0.005697745,0.0040851473,0.0019961798,0.008801923,0.0056643765,0.9703655,0.0033891294,0.26509744,6,8
3,IsA,3,IsA,club,weapon,True,['club'],['weapon'],1,1,0.0021360333,0.001155361,0.0042318273,0.9667457,0.004591612,0.008808206,0.012331344,0.28475145,11,2
3,IsA,3,IsA,heterosexual,person,True,['heterosexual'],['person'],1,1,0.0023211578,0.0014181959,0.008679073,0.97316724,0.005272696,0.002667058,0.006474591,0.241136,2,3
2,HasProperty,0,Antonym,fear,comfortable,False,['fear'],['comfortable'],1,1,0.026140565,0.0017698427,0.9579723,0.007162626,0.0021776997,0.0021219335,0.002655153,0.3248138,8,5
2,HasProperty,6,Synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.21908015,0.003222049,0.6988585,0.05155269,0.004771219,0.002838918,0.019676564,1.2606776,13,5
5,PartOf,5,PartOf,head,hammer,True,['head'],['hammer'],1,1,0.007948739,0.0033886929,0.0015532029,0.027324427,0.004727803,0.9334125,0.021644682,0.48865926,42,10
5,PartOf,5,PartOf,head,table,True,['head'],['table'],1,1,0.008713535,0.0024458757,0.002270401,0.0316038,0.005855176,0.93965703,0.009454098,0.44966286,42,8
0,Antonym,0,Antonym,lose,tight,True,['lose'],['tight'],1,1,0.954676,0.001868974,0.011944955,0.0034957447,0.0020746512,0.0019475098,0.02399206,0.35078248,11,16
5,PartOf,5,PartOf,button,tv,True,['button'],['tv'],1,1,0.005142894,0.0038435475,0.0015104804,0.004907786,0.0042094938,0.97820204,0.0021838003,0.20536825,9,2
