pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.0010618329,0.9331721,0.0054708906,0.0035664788,0.03000008,0.023450397,0.0032781872,0.47950277,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.047312528,0.0057378025,0.0022187815,0.33812684,0.0038409387,0.12304621,0.4797169,1.7106198,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.010801062,0.0016227532,0.0012548578,0.05035373,0.001406326,0.007029293,0.9275319,0.47907203,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.0067391777,0.002012887,0.0019715717,0.062928885,0.0017162006,0.0064469418,0.9181843,0.5112023,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.046446055,0.0033452723,0.0019526229,0.02925879,0.0023769552,0.010445181,0.90617514,0.61809605,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0026207666,0.0024508515,0.010051845,0.9727979,0.004401508,0.004497991,0.0031791762,0.24504462,3,32
0,Antonym,0,Antonym,boy,female,True,['boy'],['female'],1,1,0.69460577,0.0035356611,0.2806552,0.0034983323,0.0018192214,0.0019568857,0.013928948,1.0570406,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.8291508,0.0024052123,0.005471842,0.008990357,0.0016072188,0.0020233106,0.15035138,0.79128665,6,3
1,HasA,3,IsA,box,hit,False,['box'],['hit'],1,1,0.0019181893,0.6495776,0.07871383,0.20038167,0.016669733,0.019411677,0.033327334,1.5474079,13,24
6,Synonym,0,Antonym,slip,balance,False,['slip'],['balance'],1,1,0.3938812,0.0018404099,0.0016519984,0.09631086,0.0046223113,0.029218206,0.47247502,1.582444,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.0022048727,0.0010806812,0.004868395,0.92543983,0.0018682394,0.0037198819,0.060818,0.46358258,3,1
