pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.00040910044,0.99350715,0.00033358962,0.00019744308,0.002428075,0.0028677625,0.00025689276,0.068598635,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.00035763805,0.00023948924,0.00022930466,0.98201317,0.0004416986,0.0011305731,0.015588011,0.1450329,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.00029923752,9.903491e-05,0.00011904936,0.017015541,0.00011899612,0.00035892602,0.98198926,0.13778014,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.00015647762,0.00013631207,9.682829e-05,0.0036721379,0.00015421114,0.0005813425,0.99520266,0.049829833,25,13
3,IsA,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.0026582137,0.00081864925,0.00027175492,0.8443791,0.0020885263,0.07339107,0.07639266,0.81901544,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.00014950328,0.00013614116,0.00025093262,0.9989353,0.000206878,0.00015699127,0.00016434699,0.014766769,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9993569,9.0676636e-05,0.00011242598,0.000120619035,9.694943e-05,0.00013334704,8.912119e-05,0.009398444,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.9990314,0.00031174105,0.00014186889,0.00017354776,0.00011357512,0.00014530012,8.2587714e-05,0.013470076,6,3
6,Synonym,3,IsA,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.0026966152,0.0008668554,0.00054484943,0.45927134,0.00023218093,0.00038441885,0.53600377,1.0427076,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.9268552,0.00025353953,0.00061252003,0.059969272,0.0003939508,0.007286673,0.004628792,0.44667935,26,16
6,Synonym,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.00086165586,9.308563e-05,0.0005970394,0.059449013,0.00015887826,0.0060457313,0.93279463,0.39868593,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.00013958974,4.092819e-05,8.033666e-05,0.99850535,0.0001214089,0.00021896829,0.0008934033,0.018921832,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.00021646876,0.00014003785,0.00013816357,0.0011727479,0.00014855662,0.00032246677,0.99786156,0.026328243,18,8
