pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.022105865,0.90843236,0.0059538446,0.022524113,0.01176671,0.00889265,0.020324422,0.6649412,4,9,contains,minor,contrary,synonym,material,part,attribute,includes,contain,opposite,containing,lacks,contained,false
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.008309181,0.00011298608,0.0018658813,0.64322555,6.284522e-05,0.0016861528,0.34473738,1.0313773,41,24,minor,synonym,contrary,attribute,part,or,contains,material,lesser,major,not,also,reverse,small
6,synonym,synonym,3,isa,minor,keep,store,False,['keep'],['store'],1,1,0.001765849,5.173874e-05,0.0012039804,0.20319042,0.00011167854,0.00062537857,0.79305094,0.7691257,25,6,synonym,minor,contrary,attribute,part,or,material,also,contains,lesser,synonymous,alias,variant,adjective
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.002056063,3.6468522e-05,0.0006413272,0.06366854,3.0147005e-05,0.00047696443,0.93309045,0.37760648,25,13,synonym,minor,contrary,attribute,part,or,also,contains,material,variant,synonymous,lesser,alias,sometimes
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.0077992524,0.0055731195,0.0013431653,0.114204176,0.00076849764,0.0027578631,0.867554,0.6758754,7,5,synonym,minor,contrary,contains,part,attribute,material,or,small,parts,also,contain,includes,lesser
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,9.085956e-05,1.8275756e-05,0.0034495941,0.9958741,4.2563377e-05,2.3466018e-05,0.00050115463,0.042135898,3,32,minor,attribute,synonym,contrary,material,part,contains,small,major,important,lesser,other,unknown,a
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.86198676,0.0011694839,0.06965283,0.018479234,0.00012700421,0.00038179813,0.04820286,0.7870612,4,5,contrary,attribute,synonym,minor,contains,part,material,opposite,and,false,not,attributes,is,unknown
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.884299,0.07361835,0.00038186065,0.015326659,0.00035807618,0.007938606,0.018077517,0.6948241,6,3,contrary,contains,synonym,minor,part,attribute,material,opposite,containing,includes,contain,parts,not,and
6,synonym,synonym,3,isa,minor,box,hit,False,['box'],['hit'],1,1,0.01991251,0.0016762457,0.010802203,0.23149009,8.011179e-05,0.0006236796,0.7354151,1.0209922,13,24,synonym,minor,contrary,attribute,contains,part,material,opposite,or,synonymous,not,contain,subordinate,lesser
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.8957263,0.00073664094,0.004923613,0.03577227,0.00027863137,0.006988808,0.055573672,0.6446486,26,16,contrary,synonym,minor,part,attribute,contains,material,opposite,lacks,lack,false,lacking,reverse,parts
5,partof,part,5,partof,part,rapid,river,True,['rapid'],['river'],1,1,0.039740145,0.00017189595,0.015202468,0.14894307,0.00077502156,0.7534141,0.041753296,1.1951377,3,1,part,minor,synonym,contrary,attribute,material,parts,portion,section,element,contains,member,in,component
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.00021601487,3.381775e-05,0.0021269196,0.98274636,0.00014275832,0.00026517073,0.014468984,0.14008151,19,8,minor,synonym,attribute,part,contrary,material,contains,major,a,an,small,lesser,important,status
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.0014451072,5.7825404e-05,0.020978207,0.1036025,8.8690176e-05,0.0013302442,0.8724975,0.65586185,18,8,synonym,minor,attribute,contrary,part,material,or,contains,adjective,synonymous,also,alias,variant,form
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,7.359839e-05,5.9528178e-05,0.9724574,0.02653033,9.987073e-06,6.51198e-05,0.0008040482,0.18928522,1,4,attribute,minor,synonym,attributes,contrary,part,contains,is,material,adjective,not,as,term,be
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.16242088,0.0011041622,0.016422553,0.64326555,0.0042717624,0.1445158,0.027999263,1.5249041,9,11,minor,contrary,part,synonym,attribute,material,contains,major,parts,subject,member,component,main,subordinate
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,3.184998e-05,0.0001492976,0.99950457,0.00015426437,1.2443963e-05,2.0617936e-05,0.00012686441,0.007206926,3,7,attribute,minor,contains,synonym,contrary,part,attributes,material,color,characteristic,contain,is,letter,object
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.25581416,0.0005214904,0.00092124275,0.38455653,0.0016211933,0.047174152,0.30939114,1.7948333,7,3,minor,synonym,contrary,part,material,attribute,contains,parts,major,or,subordinate,article,other,and
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.06696065,0.00067591906,0.012582613,0.69067335,0.00086324324,0.003960643,0.22428356,1.2405782,3,1,minor,synonym,contrary,attribute,part,material,contains,major,or,lesser,other,subordinate,reverse,opposite
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.9878649,0.0017594269,0.003689347,0.001926547,5.4579432e-05,0.00023388301,0.00447123,0.11918875,2,5,contrary,synonym,attribute,minor,contains,part,opposite,material,and,not,object,subject,false,reverse
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.109748036,0.81883234,0.0076648523,0.012027277,0.035389498,0.003070586,0.013267506,0.9954984,9,5,contains,contrary,material,synonym,minor,attribute,part,contain,containing,contained,includes,parts,lacks,paper
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.99423766,3.025944e-05,0.00019772888,0.0015155895,9.011354e-06,0.00032743465,0.003682365,0.05908538,5,9,contrary,synonym,minor,part,attribute,contains,opposite,material,not,relative,compare,and,false,unlike
2,hasproperty,attribute,2,hasproperty,attribute,love,important,True,['love'],['important'],1,1,9.060116e-06,3.3968226e-05,0.99789256,0.0019106765,1.0811899e-05,2.273919e-05,0.00012018711,0.02304413,10,5,attribute,minor,synonym,attributes,contains,part,material,is,contrary,property,as,considered,element,object
5,partof,part,5,partof,part,song,culture,True,['song'],['culture'],1,1,0.002313578,0.00041761986,0.0010938025,0.14212169,0.0014032613,0.8519734,0.000676511,0.6530781,6,8,part,minor,contrary,material,attribute,synonym,contains,parts,in,component,major,of,portion,article
3,isa,minor,3,isa,minor,club,weapon,True,['club'],['weapon'],1,1,0.00040486184,0.00018594974,0.0038455182,0.98921376,0.00015700885,0.000504969,0.0056878943,0.103129335,11,2,minor,synonym,attribute,part,contrary,contains,material,major,as,a,small,secondary,lesser,an
3,isa,minor,3,isa,minor,heterosexual,person,True,['heterosexual'],['person'],1,1,0.00018506253,1.0559503e-05,0.005010696,0.99330705,0.000102060585,3.711193e-05,0.0013474908,0.06512673,2,3,minor,attribute,synonym,contrary,material,part,contains,major,negative,lesser,small,a,positive,separate
0,antonym,contrary,0,antonym,contrary,fear,comfortable,True,['fear'],['comfortable'],1,1,0.93498564,0.00013226391,0.0435974,0.016678495,0.00014101,0.0011230686,0.003342064,0.42822364,8,5,contrary,attribute,minor,synonym,part,material,contains,opposite,not,more,relative,is,false,becomes
2,hasproperty,attribute,6,synonym,synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.0003123359,0.0001044888,0.7955673,0.03141178,4.5466517e-05,0.00029296507,0.17226562,0.8655192,13,5,attribute,synonym,minor,contrary,part,contains,adjective,material,attributes,=,element,or,meaning,synonymous
5,partof,part,5,partof,part,head,hammer,True,['head'],['hammer'],1,1,0.014989082,0.0024423148,0.0005856995,0.001986696,0.00015939429,0.944109,0.035727818,0.38823122,42,10,part,synonym,contrary,contains,minor,attribute,parts,material,in,of,see,portion,fragment,organ
5,partof,part,5,partof,part,head,table,True,['head'],['table'],1,1,0.0020476063,2.5059866e-05,0.00022452243,0.0017804848,2.5223364e-05,0.99528766,0.0006093661,0.05133132,42,8,part,contrary,minor,synonym,attribute,of,portion,parts,section,material,contains,head,end,piece
2,hasproperty,attribute,0,antonym,contrary,lose,tight,False,['lose'],['tight'],1,1,0.29126325,0.0010730765,0.44527912,0.02927714,0.0020834296,0.002081926,0.22894199,1.7218457,11,16,attribute,contrary,synonym,minor,material,part,contains,object,article,contain,opposite,relative,not,contained
5,partof,part,5,partof,part,button,tv,True,['button'],['tv'],1,1,0.005264836,3.510821e-05,0.00023940293,0.011991336,1.6372816e-05,0.98118746,0.0012656313,0.15910517,9,2,part,minor,contrary,synonym,attribute,in,parts,contains,portion,component,section,on,material,see
1,hasa,contains,1,hasa,contains,house,basement,True,['house'],['basement'],1,1,0.0001306353,0.99755186,0.0010799358,0.00028190916,8.92711e-05,0.0002465348,0.0006197683,0.029940004,14,2,contains,attribute,synonym,contain,includes,minor,part,contrary,has,material,contained,containing,features,have
6,synonym,synonym,1,hasa,contains,envelope,letter,False,['envelope'],['letter'],1,1,0.06268931,0.18097143,0.002619908,0.12864202,0.008910266,0.10985636,0.50631076,2.0077214,6,8,synonym,contains,minor,part,contrary,material,attribute,containing,parts,contain,includes,contained,object,reverse
2,hasproperty,attribute,2,hasproperty,attribute,swim,relax,True,['swim'],['relax'],1,1,0.126519,0.0014600918,0.72333616,0.12920669,0.00021763574,0.005119213,0.014141234,1.2390306,6,8,attribute,minor,contrary,synonym,part,contains,material,attributes,parts,feature,object,relative,cause,subject
6,synonym,synonym,6,synonym,synonym,affection,love,True,['affection'],['love'],1,1,0.0016993181,0.00026244484,0.007708484,0.22992563,0.00064263743,0.0065578846,0.75320363,0.9228346,1,10,synonym,minor,attribute,part,contrary,material,contains,or,also,synonymous,major,parts,lesser,variant
5,partof,part,3,isa,minor,cloudy,weather,False,['cloudy'],['weather'],1,1,0.011782576,7.535852e-05,0.040080648,0.22865303,0.0002931658,0.6949374,0.024177775,1.2474399,3,6,part,minor,attribute,synonym,contrary,material,parts,in,contains,portion,component,subject,element,feature
3,isa,minor,3,isa,minor,cookie,food,True,['cookie'],['food'],1,1,0.00076849555,0.00032171077,0.0020830233,0.99455416,0.0010190199,0.0005407041,0.00071286486,0.061520208,3,3,minor,attribute,material,contrary,synonym,part,contains,major,small,component,type,key,as,is
5,partof,part,5,partof,part,face,body,True,['face'],['body'],1,1,0.028588668,0.00017008053,0.0003204977,0.018158428,0.0002068904,0.94924897,0.0033065611,0.35858628,22,12,part,contrary,minor,synonym,parts,attribute,material,contains,portion,section,whole,of,member,component
6,synonym,synonym,3,isa,minor,leaf,sheet,False,['leaf'],['sheet'],1,1,0.29198554,0.0034291847,0.0019923497,0.27766123,0.005152998,0.11776914,0.30200955,2.0020802,6,10,synonym,contrary,minor,part,material,contains,attribute,parts,major,or,component,article,small,appendix
1,hasa,contains,2,hasproperty,attribute,human_body,water,False,"['human', '_', 'body']",['water'],3,1,0.0071306247,0.97985715,0.0046492433,0.0012162642,0.005833121,0.0009004653,0.0004129828,0.18446578,1,10,contains,contrary,material,attribute,minor,part,contain,synonym,containing,contained,includes,lacks,parts,liquid
3,isa,minor,0,antonym,contrary,door,hole,False,['door'],['hole'],1,1,0.022894265,0.015175642,0.007903004,0.5082777,0.002512136,0.0031724742,0.44006482,1.3370267,5,10,minor,synonym,contrary,contains,attribute,part,material,or,small,contain,includes,lesser,major,other
2,hasproperty,attribute,2,hasproperty,attribute,rock,solid,True,['rock'],['solid'],1,1,0.0012260879,0.00015918417,0.9800836,0.0113419425,0.00013501078,0.00018658247,0.006867601,0.16900316,9,18,attribute,minor,synonym,contrary,part,contains,material,attributes,adjective,element,not,character,relative,object
3,isa,minor,3,isa,minor,fish,animal,True,['fish'],['animal'],1,1,0.00042225857,2.0202584e-05,0.003247565,0.99514043,0.000632041,0.00023383937,0.00030363078,0.05197377,6,2,minor,attribute,material,contrary,synonym,part,contains,small,major,rare,an,type,component,negative
4,madeof,material,4,madeof,material,statue,stone,True,['statue'],['stone'],1,1,0.0007533267,0.0036587978,0.008996381,0.009791264,0.97375715,0.00096264697,0.002080454,0.22946443,1,16,material,minor,attribute,contains,synonym,part,contrary,of,substance,element,piece,mineral,object,composition
0,antonym,contrary,0,antonym,contrary,dark,light,True,['dark'],['light'],1,1,0.9948218,3.4637706e-05,0.0006197809,0.0014610157,1.1571095e-05,0.00038548085,0.0026656713,0.055686176,16,47,contrary,synonym,minor,attribute,part,opposite,contains,relative,material,compare,contrast,while,false,contradiction
6,synonym,synonym,6,synonym,synonym,bend,bow,True,['bend'],['bow'],1,1,0.07897553,0.00017866291,0.00071345584,0.120141685,0.00013767029,0.084794655,0.7150583,1.3158402,12,14,synonym,minor,part,contrary,attribute,contains,material,parts,or,major,variant,subordinate,portion,also
3,isa,minor,3,isa,minor,burn,destroy,True,['burn'],['destroy'],1,1,0.000459703,8.999471e-05,0.017670862,0.7879059,0.00018090985,0.0018996245,0.191793,0.85650444,20,4,minor,synonym,attribute,part,contrary,material,or,contains,major,and,adjective,lesser,synonymous,term
2,hasproperty,attribute,2,hasproperty,attribute,person,lazy,True,['person'],['lazy'],1,1,7.884161e-05,6.7136934e-05,0.9997004,4.2569027e-05,4.5743236e-06,8.060431e-06,9.845243e-05,0.0045836978,3,2,attribute,attributes,synonym,contrary,contains,minor,is,part,material,character,as,be,characteristic,feel
5,partof,part,2,hasproperty,attribute,sugar,sweet,False,['sugar'],['sweet'],1,1,0.052890345,0.00050584204,0.0046719587,0.07029924,0.0015109289,0.8063888,0.06373274,1.0529165,4,16,part,minor,synonym,contrary,attribute,material,contains,parts,in,component,element,portion,see,all
1,hasa,contains,1,hasa,contains,fiddle,string,True,['fiddle'],['string'],1,1,0.0006919772,0.9916414,0.0013760928,0.0018526767,0.0023172111,0.0007054698,0.0014151096,0.090230174,8,17,contains,material,minor,synonym,attribute,part,contrary,includes,contain,lacks,containing,has,parts,contained
6,synonym,synonym,4,madeof,material,cloud,water_vapor,False,['cloud'],"['water', '_', 'vapor']",1,3,0.01797907,0.18799591,0.02142819,0.06686364,0.116873235,0.0076228874,0.581237,1.8078628,14,1,synonym,contains,material,minor,attribute,contrary,part,contain,containing,includes,contained,parts,substance,or
0,antonym,contrary,0,antonym,contrary,keep,give,True,['keep'],['give'],1,1,0.97820014,5.1676725e-05,0.0003927736,0.0075421236,3.6405298e-05,0.00015263997,0.01362424,0.17637368,25,45,contrary,synonym,minor,attribute,part,opposite,contains,material,negative,false,not,and,reverse,subordinate
0,antonym,contrary,0,antonym,contrary,cold,hot,True,['cold'],['hot'],1,1,0.9979942,8.132951e-06,0.0007012045,0.00029809805,2.3860605e-06,0.00013470459,0.00086129375,0.024412418,16,21,contrary,synonym,attribute,minor,part,opposite,contains,relative,while,not,compare,contrast,whereas,but
2,hasproperty,attribute,1,hasa,contains,person,sleep,False,['person'],['sleep'],1,1,0.003290241,0.07773716,0.87363696,0.026646314,0.00050071644,0.009344945,0.008843718,0.75205624,3,6,attribute,contains,minor,part,synonym,contrary,s,attributes,material,lacks,does,includes,may,can
