pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.004083743,0.98225236,0.00038534778,0.0010843894,0.00057595194,0.009597061,0.0020210154,0.16145305,4,9
3,IsA,3,IsA,call,order,True,['call'],['order'],1,1,0.00077749026,0.00016169377,0.00039016115,0.9818988,0.00018518404,0.00035215495,0.016234491,0.14320835,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.0010999464,0.00018752331,0.00016313345,0.005672384,0.00014119409,0.0007586381,0.99197716,0.07870776,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.00037936142,0.00024433644,0.00035757406,0.0032052747,0.00022903319,0.0012373414,0.99434704,0.060746428,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.001894354,0.0015613628,0.0008425584,0.32009685,0.00072702335,0.0017198931,0.673158,0.9740838,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.00033680032,0.0001857811,0.0005969561,0.99830866,0.00014166177,0.00015246388,0.00027770677,0.022044685,3,32
0,Antonym,0,Antonym,boy,female,True,['boy'],['female'],1,1,0.9990452,0.00022905169,0.00023474281,9.4963776e-05,0.000100605714,0.0001328677,0.00016252502,0.01333828,4,5
1,HasA,0,Antonym,hill,crater,False,['hill'],['crater'],1,1,0.41132063,0.57559264,0.0006564759,0.0027641081,0.0015589667,0.0056622154,0.0024450717,1.0943024,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.065109596,0.0029405465,0.0024607023,0.10897178,0.00023866986,0.0010698292,0.81920886,0.90025336,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.9919281,0.00040616485,0.0008039557,0.0011950618,0.000439711,0.0022100783,0.0030169135,0.085701086,26,16
5,PartOf,5,PartOf,rapid,river,True,['rapid'],['river'],1,1,0.0021652794,0.0005762701,0.0015332852,0.3937648,0.00059643615,0.5922588,0.009105114,1.0848387,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.00037462573,0.00016536182,0.0010190037,0.9976272,0.00015090118,0.00013753198,0.0005254602,0.029292447,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.000424254,0.00034577286,0.0008020422,0.0017426499,0.00027169363,0.0013034736,0.9951101,0.055694744,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.00019673172,0.00018145826,0.99575555,0.0035558194,8.6276516e-05,6.688068e-05,0.00015725095,0.043795418,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.0007654019,0.00016882434,0.00043312158,0.99723476,0.0003100462,0.00039114946,0.0006967515,0.034210257,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,9.577329e-05,8.550533e-05,0.99911255,0.00034391772,5.7418976e-05,4.30668e-05,0.00026168846,0.012218227,3,7
0,Antonym,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.99855953,0.0002360487,9.1712696e-05,0.00036967374,0.0001768967,0.00036113005,0.00020498021,0.019211676,7,3
3,IsA,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.00813692,0.00023618777,0.0018692501,0.98669124,0.00041549152,0.00047622368,0.002174732,0.124498315,3,1
0,Antonym,0,Antonym,he,female,True,['he'],['female'],1,1,0.99876714,0.0004701524,0.00023117667,9.091649e-05,0.00010073831,0.0001496674,0.00019016655,0.016577406,2,5
1,HasA,0,Antonym,paper,ink,False,['paper'],['ink'],1,1,0.17829767,0.81054926,0.0037303083,0.0007658341,0.004193432,0.0012207716,0.0012427194,0.7841051,9,5
0,Antonym,0,Antonym,hear,sight,True,['hear'],['sight'],1,1,0.9992143,0.00016909963,0.00012116914,0.00011178604,0.000119565644,0.00013002986,0.00013394625,0.011255447,5,9
2,HasProperty,2,HasProperty,love,important,True,['love'],['important'],1,1,0.00015515894,0.00010888088,0.9986719,0.0008164517,5.8184327e-05,5.932416e-05,0.00013013277,0.017018303,10,5
5,PartOf,5,PartOf,song,culture,True,['song'],['culture'],1,1,0.0005760301,0.0004167473,0.00017828439,0.0010512486,0.00031339817,0.99725336,0.00021089193,0.033679586,6,8
3,IsA,3,IsA,club,weapon,True,['club'],['weapon'],1,1,0.000344204,0.00014362193,0.00096743746,0.99787605,0.00016754314,0.00017357286,0.00032756338,0.02660339,11,2
3,IsA,3,IsA,heterosexual,person,True,['heterosexual'],['person'],1,1,0.00043572191,0.00016024943,0.0011113532,0.9975968,0.00024180724,0.00011589277,0.00033805534,0.029572088,2,3
0,Antonym,0,Antonym,fear,comfortable,True,['fear'],['comfortable'],1,1,0.99910754,0.00013452642,0.00019014865,0.00015284747,0.000116922514,0.00018550949,0.00011238163,0.012605734,8,5
6,Synonym,6,Synonym,mate,friendly,True,['mate'],['friendly'],1,1,0.001119101,0.00089262676,0.35742855,0.08122506,0.0009293143,0.001990699,0.55641466,1.342545,13,5
5,PartOf,5,PartOf,head,hammer,True,['head'],['hammer'],1,1,0.0003072211,0.0003655146,0.000120158955,0.00070407364,0.00015644013,0.99721366,0.001132926,0.03377448,42,10
5,PartOf,5,PartOf,head,table,True,['head'],['table'],1,1,0.00054877804,0.00033816218,0.00013754366,0.0010587941,0.00022738529,0.9972799,0.00040938432,0.033349976,42,8
0,Antonym,0,Antonym,lose,tight,True,['lose'],['tight'],1,1,0.99883026,0.00010676336,0.00033731182,0.00020996154,0.00013027537,0.00016201577,0.00022342808,0.015981907,11,16
5,PartOf,5,PartOf,button,tv,True,['button'],['tv'],1,1,0.0005839929,0.00034109727,0.00013689927,0.00059634715,0.00025263525,0.99786204,0.0002269665,0.027194329,9,2
1,HasA,1,HasA,house,basement,True,['house'],['basement'],1,1,0.0007755794,0.9970464,0.0005599573,0.00024131249,0.00048512238,0.00023251411,0.00065919315,0.03633044,14,2
1,HasA,1,HasA,envelope,letter,True,['envelope'],['letter'],1,1,0.013458879,0.6671153,0.0003956862,0.005105169,0.0048385966,0.29783472,0.011251651,1.1470792,6,8
2,HasProperty,2,HasProperty,swim,relax,True,['swim'],['relax'],1,1,0.00053072313,9.886089e-05,0.9985821,0.00048248662,6.692007e-05,7.559195e-05,0.0001633163,0.01846666,6,8
6,Synonym,6,Synonym,affection,love,True,['affection'],['love'],1,1,0.0008706434,0.0006603049,0.0041492046,0.122885495,0.0033289425,0.004647137,0.86345834,0.66663426,1,10
3,IsA,3,IsA,cloudy,weather,True,['cloudy'],['weather'],1,1,0.0013517961,0.0006718948,0.0019326999,0.96728367,0.0010509476,0.023659255,0.004049781,0.25418782,3,6
3,IsA,3,IsA,cookie,food,True,['cookie'],['food'],1,1,0.0002748652,0.00020382542,0.0006593164,0.99820817,0.00015170974,0.00026681912,0.00023537477,0.023229135,3,3
5,PartOf,5,PartOf,face,body,True,['face'],['body'],1,1,0.0004715117,0.0003291836,0.00013255204,0.0012572901,0.00022616584,0.997285,0.00029832148,0.032984957,22,12
3,IsA,3,IsA,leaf,sheet,True,['leaf'],['sheet'],1,1,0.46536863,0.0014687455,0.0017617922,0.49610272,0.0013707525,0.020801613,0.013125746,1.2565175,6,10
