pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.022976372,0.60759234,0.005287121,0.24440792,0.06679091,0.008650944,0.044294287,1.6178389,4,9,Ġcontains,Ġsubclass,Ġmaterial,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontain,Ġhas,Ġincludes,Ġcontaining,Ġcontained,Ġlacks,Ġpossesses
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.21981785,0.0012375324,0.00078948383,0.58849204,0.0008451706,0.05422583,0.13459204,1.576729,41,24,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,Ġsubstitute,Ġoverride,Ġportion,Ġcomponent,Ġsection,Ġin
0,antonym,Ġcontrary,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.71996635,0.0001490414,0.00059905514,0.11514112,0.00029907044,0.017655393,0.14618999,1.2205061,25,6,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġopposite,Ġattribute,Ġmaterial,Ġalternative,Ġcontains,Ġinstead,Ġsuperior,Ġsubstitute,Ġseparate,Ġinverse
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.006023322,0.00046118617,0.00077900424,0.34333348,0.000514666,0.010307466,0.638581,1.0739603,25,13,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġsimilar,Ġanalogous,Ġversion,Ġcomponent,Ġsection,Ġtype,Ġexample
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.0671175,0.0020843758,0.00065301266,0.16171823,0.0013443261,0.051917236,0.71516526,1.2923871,7,5,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġsubstitute,Ġopposite,Ġalternative,Ġanalogous,Ġsimilar,Ġversion,Ġsection
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,7.09542e-05,1.714709e-05,0.00019792735,0.9991805,0.0002016697,7.4324125e-05,0.00025748258,0.011431352,3,32,Ġsubclass,Ġequivalent,Ġmaterial,Ġattribute,Ġpart,Ġcontrary,Ġclass,Ġcontains,Ġtype,Ġan,Ġcategory,Ġkind,Ġobject,Ġother
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.99017453,0.00038405976,0.0012620655,0.0021631017,0.00013954205,0.0014897479,0.0043870434,0.09990467,4,5,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġopposite,Ġsuperior,ĠContrary,Ġsubject,Ġattributes,Ġequal,Ġalternative
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.64334136,0.1299597,0.0040496397,0.11345421,0.003983983,0.015052566,0.090158515,1.6162418,6,3,Ġcontrary,Ġcontains,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġmaterial,Ġcontain,Ġopposite,Ġsubject,Ġhas,Ġcontained,Ġcontaining,Ġconsists
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.019503832,0.019206928,0.0719125,0.75800496,0.0015096819,0.0035272492,0.12633488,1.2163461,13,24,Ġsubclass,Ġequivalent,Ġattribute,Ġcontrary,Ġcontains,Ġpart,Ġmaterial,Ġattributes,Ġcontain,Ġobject,Ġclass,Ġtype,Ġelement,Ġresult
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.79513615,0.00019537199,0.00072514085,0.13706703,0.0004742876,0.038857143,0.027544828,0.9959684,26,16,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġopposite,Ġmaterial,Ġcontains,Ġinstead,Ġsubstitute,Ġalternative,Ġlack,Ġportion,Ġoutside
