pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
0,Antonym,1,HasA,lobby,wall,False,['Ġlobby'],['Ġwall'],1,1,0.5852661,0.016841339,0.0018766327,0.00080535776,0.004709284,0.38217235,0.008328914,1.2010962,4,9
0,Antonym,3,IsA,call,order,False,['Ġcall'],['Ġorder'],1,1,0.96570754,0.0035138323,0.002212723,0.000383469,0.0009331076,0.024665615,0.0025837165,0.2644814,41,24
0,Antonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.53380597,0.0633006,0.001568776,0.0017288113,0.0046715406,0.38594916,0.008975112,1.3932438,25,6
0,Antonym,6,Synonym,see,view,False,['Ġsee'],['Ġview'],1,1,0.89373124,0.0043871147,0.002884609,0.00047068324,0.0025039208,0.088468105,0.0075543392,0.59317315,25,13
0,Antonym,0,Antonym,brake,pedal,True,['Ġbrake'],['Ġpedal'],1,1,0.8728104,0.010944394,0.0025640395,0.0007044247,0.0033177105,0.10285737,0.0068016527,0.6858302,7,5
5,PartOf,3,IsA,lake,place,False,['Ġlake'],['Ġplace'],1,1,0.3073932,0.011429805,0.0025296658,0.0015963808,0.0054344023,0.65847516,0.013141415,1.1534694,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9431226,0.0016013011,0.0025510066,0.00083011214,0.0016049107,0.04673874,0.0035512901,0.3753669,4,5
5,PartOf,0,Antonym,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.013825123,0.018550135,0.00078663905,0.0032359106,0.006726928,0.9406998,0.016175441,0.45472693,6,3
0,Antonym,3,IsA,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.93445146,0.01177189,0.00461549,0.00085264834,0.0022768145,0.042023554,0.0040082294,0.45540774,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.9914682,0.0010126636,0.0013750555,0.0001508188,0.00039212988,0.004137266,0.0014638024,0.08829198,26,16
0,Antonym,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.8462235,0.04550705,0.0013583729,0.0013926654,0.0045009586,0.09639817,0.004619395,0.82911116,3,1
5,PartOf,3,IsA,level,tool,False,['Ġlevel'],['Ġtool'],1,1,0.429811,0.06004682,0.0018470471,0.002790976,0.0091848,0.4851072,0.0112122195,1.4487772,19,8
0,Antonym,6,Synonym,rest,relax,False,['Ġrest'],['Ġrelax'],1,1,0.98185235,0.00058164087,0.0032842674,0.00022080766,0.0005322901,0.010983564,0.0025449598,0.16117956,18,8
0,Antonym,2,HasProperty,copulate,fun,False,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.9536997,0.0018090687,0.005392166,0.0006062069,0.0016568706,0.033925835,0.0029101248,0.3342466,1,4
0,Antonym,3,IsA,conflict,state,False,['Ġconflict'],['Ġstate'],1,1,0.9021525,0.010443089,0.001714472,0.00092463207,0.002294043,0.074116014,0.008355223,0.5838495,9,11
