pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.003392152,0.96510524,0.0040437304,0.0011852072,0.015199412,0.009433255,0.0016409353,0.2914005,4,9
3,IsA,3,IsA,call,order,True,['call'],['order'],1,1,0.046178993,0.0028403855,0.0054765767,0.86309475,0.0015619275,0.0042610965,0.07658623,0.78538233,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.009603466,0.0012581212,0.0015499268,0.07498181,0.0014015614,0.005311011,0.90589404,0.5537699,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.005087389,0.002003914,0.0027776202,0.1457444,0.0023237441,0.008023475,0.83403945,0.7798065,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.189284,0.044794466,0.0024135471,0.15163732,0.0055989027,0.11752728,0.48874453,1.9985969,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0032281908,0.0017836709,0.0035202138,0.9822005,0.003789039,0.0022367723,0.003241699,0.17411764,3,32
2,HasProperty,0,Antonym,boy,female,False,['boy'],['female'],1,1,0.30383173,0.0029136026,0.6084324,0.0133258905,0.0016757705,0.002789945,0.067030646,1.3663632,4,5
1,HasA,0,Antonym,hill,crater,False,['hill'],['crater'],1,1,0.398982,0.515278,0.024020055,0.009838351,0.0221242,0.010665502,0.01909185,1.5171542,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.018770382,0.0047811354,0.004573853,0.36469132,0.0019626652,0.0030438344,0.60217685,1.1945119,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.87410605,0.0044430615,0.0030544829,0.052438658,0.0016522278,0.009163244,0.055142242,0.76078993,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.013460516,0.0026814174,0.008516636,0.623233,0.0036584816,0.022646565,0.3258033,1.2707573,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0030488966,0.0009747666,0.0016456279,0.9369163,0.0029067413,0.0022631756,0.052244443,0.40539414,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.05210997,0.001862683,0.003716328,0.017791372,0.0044137477,0.011535743,0.9085701,0.6068921,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.004043859,0.0031503565,0.94269454,0.036217235,0.002223057,0.0036211067,0.008049747,0.41692433,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.0017906238,0.003396557,0.0011359131,0.95700836,0.008236791,0.006345534,0.02208622,0.34082162,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.0016725356,0.001969417,0.98720413,0.0033609075,0.0025539277,0.0013195536,0.0019193836,0.13102865,3,7
3,IsA,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.37321538,0.0050385515,0.043314636,0.5157799,0.0049559507,0.010902732,0.046792913,1.5737045,7,3
6,Synonym,6,Synonym,author,artist,True,['author'],['artist'],1,1,0.033014715,0.0028082596,0.0012825652,0.37696123,0.004060883,0.0043912404,0.57748115,1.2532611,3,1
