pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.0034500698,0.9429759,0.0060533434,0.0016754911,0.036710117,0.004852207,0.004282872,0.4141628,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.010872117,0.0019869925,0.0009830836,0.10089944,0.0017992338,0.004325487,0.87913364,0.64621055,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.024525745,0.0025488783,0.000545368,0.03768047,0.0029917934,0.0050161197,0.9266916,0.5024964,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.0054075904,0.0056533706,0.0011728202,0.06814047,0.004358285,0.0056055626,0.9096619,0.5587805,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.012646614,0.008395091,0.0032945466,0.2720292,0.0054920865,0.017120551,0.681022,1.1948578,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0014800568,0.001226423,0.0066935043,0.983524,0.0017406216,0.0021957497,0.0031396304,0.15914656,3,32
2,HasProperty,0,Antonym,boy,female,False,['boy'],['female'],1,1,0.22307293,0.0073230923,0.7499458,0.003887174,0.0043474576,0.0019062454,0.009517298,0.992468,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.8684976,0.002372362,0.0024461532,0.0077644456,0.001244534,0.0014570426,0.1162179,0.6595919,6,3
1,HasA,3,IsA,box,hit,False,['box'],['hit'],1,1,0.0043559317,0.4357041,0.046293713,0.42557532,0.025131138,0.007976844,0.05496293,1.7053344,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.80401325,0.0017734597,0.003020764,0.07168057,0.004657409,0.0217255,0.093129046,1.042105,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.0020881495,0.0007485614,0.006912081,0.9590578,0.0018807376,0.008661295,0.020651408,0.32577968,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0007026787,0.0006814159,0.0025812646,0.9734952,0.0014772885,0.002477323,0.018584795,0.21664293,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.094506085,0.0058653164,0.0010627159,0.014143018,0.004897137,0.010334708,0.86919105,0.7440679,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.009854418,0.0021175914,0.9502346,0.03148909,0.0014876236,0.001779697,0.0030369407,0.367197,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.003054613,0.0009136173,0.0040849284,0.9710527,0.0032638456,0.009545206,0.008085012,0.25552207,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.0026119214,0.0023765955,0.989997,0.001720529,0.0018420176,0.0009789182,0.0004728586,0.105029635,3,7
0,Antonym,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.95836574,0.00078702864,0.0039933943,0.012052722,0.0019541003,0.0029937848,0.0198532,0.3305071,7,3
0,Antonym,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.97578317,0.00093848375,0.005132367,0.003725816,0.0011896567,0.0019104605,0.01132,0.21504438,3,1
2,HasProperty,0,Antonym,he,female,False,['he'],['female'],1,1,0.09951496,0.013419873,0.86880296,0.0046250816,0.0043195975,0.0011854833,0.008132062,0.7288045,2,5
1,HasA,0,Antonym,paper,ink,False,['paper'],['ink'],1,1,0.0072475453,0.8888665,0.016628137,0.0045893607,0.06643169,0.0019629744,0.014273857,0.7015525,9,5
0,Antonym,0,Antonym,hear,sight,True,['hear'],['sight'],1,1,0.98824817,0.0008775811,0.0028088044,0.000600745,0.0013285003,0.0016550987,0.0044811387,0.11894891,5,9
2,HasProperty,2,HasProperty,love,important,True,['love'],['important'],1,1,0.00092328305,0.0025691525,0.9877658,0.005614685,0.0015859124,0.0010641796,0.00047692467,0.121456094,10,5
5,PartOf,5,PartOf,song,culture,True,['song'],['culture'],1,1,0.0073380666,0.00258312,0.002239943,0.0069236476,0.012659402,0.9656554,0.0026004417,0.2944431,6,8
3,IsA,3,IsA,club,weapon,True,['club'],['weapon'],1,1,0.0010861934,0.0012770663,0.006754186,0.980996,0.002047413,0.0040805405,0.0037586002,0.17977661,11,2
3,IsA,3,IsA,heterosexual,person,True,['heterosexual'],['person'],1,1,0.0014293644,0.0021067571,0.015845617,0.97360253,0.0024836594,0.001254075,0.0032780147,0.22520174,2,3
0,Antonym,0,Antonym,fear,comfortable,True,['fear'],['comfortable'],1,1,0.67243385,0.0040330314,0.30388722,0.0038527595,0.004404628,0.008799777,0.0025887685,1.0869753,8,5
2,HasProperty,6,Synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.036794353,0.0023990723,0.94614345,0.008261516,0.0015955166,0.00081792445,0.0039882134,0.3839139,13,5
5,PartOf,5,PartOf,head,hammer,True,['head'],['hammer'],1,1,0.0044117137,0.0025001748,0.0019299939,0.016852971,0.004099434,0.9608095,0.009396154,0.32400978,42,10
5,PartOf,5,PartOf,head,table,True,['head'],['table'],1,1,0.007660601,0.0015645339,0.0019156699,0.0060850433,0.0051585846,0.974305,0.0033105789,0.23356993,42,8
0,Antonym,0,Antonym,lose,tight,True,['lose'],['tight'],1,1,0.9479219,0.0016953883,0.023071695,0.0018149217,0.001894601,0.0023349682,0.021266649,0.38642013,11,16
5,PartOf,5,PartOf,button,tv,True,['button'],['tv'],1,1,0.00631096,0.0032096433,0.0031285835,0.00300887,0.0046759844,0.97741723,0.0022488271,0.21212745,9,2
1,HasA,1,HasA,house,basement,True,['house'],['basement'],1,1,0.004139553,0.9509148,0.016332934,0.0018312056,0.018058455,0.0025323397,0.006190654,0.38725716,14,2
1,HasA,1,HasA,envelope,letter,True,['envelope'],['letter'],1,1,0.017498221,0.7868092,0.0033398098,0.024136782,0.032164495,0.025517298,0.11053419,1.1771972,6,8
0,Antonym,2,HasProperty,swim,relax,False,['swim'],['relax'],1,1,0.78761125,0.003058218,0.05864812,0.033975597,0.0013723769,0.0062472573,0.10908719,1.110075,6,8
