pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.11244933,0.74041665,0.0074633476,0.06462141,0.02986538,0.03052406,0.014659747,1.377903,4,9,contains,contrary,minor,part,material,synonym,attribute,includes,contain,opposite,lacks,containing,parts,has
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.014684076,0.0020508356,0.0028681986,0.9234171,0.0016193364,0.009120525,0.046239946,0.5199795,41,24,minor,synonym,contrary,part,attribute,contains,material,major,small,title,an,or,is,the
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.0070865946,0.0023375018,0.0008491454,0.8918224,0.0005992396,0.011750677,0.08555443,0.6122136,25,6,minor,synonym,part,contrary,contains,attribute,material,major,small,or,parts,=,and,a
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.014300071,0.0014743194,0.0035131902,0.40189946,0.0016214452,0.020540813,0.55665076,1.2592976,25,13,synonym,minor,part,contrary,attribute,material,contains,or,also,major,=,name,and,/
3,isa,minor,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.113518976,0.033709303,0.0038096053,0.6826395,0.008472776,0.033156764,0.124693096,1.5236031,7,5,minor,synonym,contrary,contains,part,material,attribute,parts,contain,is,major,or,includes,and
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.0005965466,0.0003900216,0.004199198,0.99318975,0.0007656458,0.00013164993,0.0007271519,0.07095652,3,32,minor,attribute,material,synonym,contrary,contains,part,major,small,important,is,a,unknown,key
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.992359,0.0008108072,0.0014620302,0.0022197387,0.00015370658,0.0009250203,0.0020696614,0.08236756,4,5,contrary,minor,synonym,attribute,part,contains,material,opposite,and,object,parts,subject,is,contradiction
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.64484966,0.060205933,0.0057140864,0.10146219,0.0051171426,0.14250776,0.040143218,1.655471,6,3,contrary,part,minor,contains,synonym,attribute,material,parts,opposite,contain,containing,includes,and,the
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.037622474,0.04780368,0.25502798,0.59320104,0.004552617,0.010853589,0.05093856,1.6624215,13,24,minor,attribute,synonym,contains,contrary,part,material,is,attributes,major,contain,object,contained,key
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.64840853,0.0041257823,0.004986801,0.21836685,0.0026905674,0.032194305,0.08922724,1.449083,26,16,contrary,minor,synonym,part,attribute,contains,material,opposite,parts,of,in,major,not,from
3,isa,minor,5,partof,part,rapid,river,False,['rapid'],['river'],1,1,0.026972206,0.0027409096,0.02870533,0.5844709,0.0057100677,0.30235004,0.0490505,1.5414784,3,1,minor,part,synonym,attribute,contrary,material,contains,parts,major,in,small,portion,element,member
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.0013499145,0.0008883766,0.007443559,0.9608038,0.0028936816,0.0024278355,0.024192827,0.30531174,19,8,minor,synonym,attribute,material,part,contrary,contains,is,major,reference,technical,small,key,a
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.010264732,0.0010322921,0.015867807,0.2932493,0.0013179869,0.011161584,0.6671062,1.1664913,18,8,synonym,minor,attribute,part,contrary,material,or,contains,/,and,=,",",:,adjective
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.00012945969,0.00023648681,0.9900315,0.008444349,8.41975e-05,0.0005468951,0.000527049,0.08979875,1,4,attribute,minor,part,synonym,contains,contrary,attributes,material,is,as,are,:,",",parts
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.15216993,0.008925672,0.018246943,0.6967734,0.008736721,0.084343806,0.03080348,1.4579859,9,11,minor,contrary,part,synonym,attribute,contains,material,parts,major,subject,of,member,in,the
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.00011295092,0.00035586065,0.9977576,0.0004947576,0.0008385011,0.00032762758,0.00011262038,0.028061248,3,7,attribute,material,minor,contains,part,contrary,synonym,are,attributes,color,contain,contained,is,point
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.1077483,0.010540806,0.005738068,0.73000735,0.030511772,0.087803915,0.027649708,1.3946155,7,3,minor,contrary,part,material,synonym,contains,attribute,parts,is,major,subject,article,and,as
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.06318409,0.006665158,0.034599844,0.6173318,0.015346283,0.03142349,0.2314493,1.6354195,3,1,minor,synonym,contrary,attribute,part,material,contains,is,and,or,major,as,an,title
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.97373104,0.004558722,0.013180964,0.0028967273,0.00028576123,0.0020421608,0.0033046033,0.22844012,2,5,contrary,attribute,contains,synonym,minor,part,material,opposite,attributes,and,object,is,parts,opposed
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.097561635,0.6692105,0.056582175,0.045872144,0.1093826,0.008875369,0.012515619,1.6425639,9,5,contains,material,contrary,attribute,minor,synonym,part,contain,containing,contained,and,includes,parts,lacks
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.9902271,0.0003129197,0.0003451696,0.0027728798,0.0001897775,0.0021249664,0.0040272465,0.098450094,5,9,contrary,synonym,minor,part,attribute,contains,material,opposite,parts,not,object,subject,and,similar
2,hasproperty,attribute,2,hasproperty,attribute,love,important,True,['love'],['important'],1,1,0.00023361575,0.00031279103,0.9905489,0.00700433,0.0002513927,0.0008009428,0.0008480725,0.09006217,10,5,attribute,minor,synonym,part,contains,material,contrary,is,attributes,element,very,object,as,character
5,partof,part,5,partof,part,song,culture,True,['song'],['culture'],1,1,0.0005455795,0.0039286893,0.0027248058,0.17872033,0.004311843,0.8087228,0.0010461444,0.7964426,6,8,part,minor,material,contains,attribute,synonym,parts,contrary,in,is,major,component,of,a
3,isa,minor,3,isa,minor,club,weapon,True,['club'],['weapon'],1,1,0.00012528665,0.00072364,0.00295554,0.9907116,0.0021872094,0.0007905872,0.0025061585,0.09647324,11,2,minor,attribute,synonym,material,part,contains,contrary,major,as,is,secondary,a,small,-
3,isa,minor,3,isa,minor,heterosexual,person,True,['heterosexual'],['person'],1,1,0.0019407929,0.00017882924,0.020134348,0.96335,0.01319982,0.00035623848,0.0008400184,0.28012013,2,3,minor,attribute,material,contrary,synonym,part,contains,lesser,property,subject,major,positive,reference,small
