pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.00026041246,0.9921361,0.0003404547,0.0012007623,0.0027440675,0.0025220262,0.0007960789,0.08328695,4,9
3,IsA,3,IsA,call,order,True,['call'],['order'],1,1,0.002198124,7.12786e-05,0.0001847566,0.98815036,0.00014525685,0.0007186879,0.008531506,0.10766899,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.010937238,0.00011880482,0.00020783198,0.014535713,0.00015804239,0.0008949464,0.97314745,0.21334587,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.00086434785,9.662376e-05,0.00022255203,0.0049374457,9.135808e-05,0.0007185743,0.9930692,0.06930967,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.0018656553,0.00096702843,0.0016640135,0.2589143,0.00028857734,0.000326033,0.7359744,0.8793712,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.00016177866,0.00013038862,0.00016014492,0.9989448,0.000118758806,0.00038231394,0.00010187773,0.01450083,3,32
0,Antonym,0,Antonym,boy,female,True,['boy'],['female'],1,1,0.99913317,0.00012898583,0.00030507764,8.3482286e-05,8.479581e-05,0.00013697903,0.00012753916,0.012165303,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.99705565,0.0009014719,8.897857e-05,0.0004131575,0.00057872053,0.0007202668,0.00024170328,0.035848837,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.009170545,0.0005787636,0.0058283973,0.016152417,0.00012444086,0.00040738666,0.96773803,0.25968823,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.9710414,0.00042641637,0.0029571652,0.011746621,0.0010307159,0.0070143244,0.005783447,0.24951231,26,16
5,PartOf,5,PartOf,rapid,river,True,['rapid'],['river'],1,1,0.0028717772,0.00048725342,0.0007400914,0.002131575,0.00012331262,0.9823506,0.011295436,0.1561205,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.00046719014,7.752833e-05,0.0009530733,0.99727947,0.0001301226,0.00013708984,0.00095548865,0.032734957,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.0002953079,0.00012676106,0.00083021773,0.000763856,0.00013338754,0.0006647039,0.99718577,0.03429683,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.00010525161,0.00032189858,0.99739134,0.0017935374,0.00014093776,5.5682e-05,0.00019131265,0.03019909,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.13714106,0.0008609893,0.0014746236,0.83386236,0.0025398994,0.018077023,0.006043959,0.8053925,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.00018282102,0.00017694595,0.9989642,0.00035300807,8.834435e-05,3.778594e-05,0.00019694223,0.01418673,3,7
3,IsA,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.055292346,0.0006936811,0.00066642876,0.934019,0.0066717817,0.0020094612,0.0006472185,0.41031384,7,3
3,IsA,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.001541014,0.0004339292,0.01408856,0.8063482,0.0011255718,0.0006394928,0.17582315,0.81501013,3,1
0,Antonym,0,Antonym,he,female,True,['he'],['female'],1,1,0.99917585,0.00013302163,0.00022311076,8.7125474e-05,9.5124764e-05,0.00018066494,0.000105044885,0.011688222,2,5
1,HasA,0,Antonym,paper,ink,False,['paper'],['ink'],1,1,0.021865554,0.9538526,0.0046636104,0.0013121621,0.013368815,0.00066948804,0.00426773,0.35816514,9,5
0,Antonym,0,Antonym,hear,sight,True,['hear'],['sight'],1,1,0.9992908,0.00010869514,0.00012889969,0.0001033656,8.183367e-05,0.00016382513,0.00012256592,0.01025218,5,9
