pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.070788324,0.5451124,0.022079725,0.07276841,0.10855984,0.14420696,0.036484398,2.0690994,4,9,contains,part,material,minor,contrary,synonym,attribute,opposite,includes,contain,parts,false,lacks,containing
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.1853151,0.0011693941,0.0065432093,0.62989676,0.0008661547,0.015531713,0.16067769,1.4555308,41,24,minor,contrary,synonym,part,attribute,contains,material,parts,subordinate,an,small,lesser,to,major
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.041976716,0.007457088,0.009978534,0.59557736,0.002034558,0.10435631,0.23861942,1.6080307,25,6,minor,synonym,part,contrary,attribute,contains,material,parts,small,the,major,separate,reference,a
3,isa,minor,6,synonym,synonym,see,view,False,['see'],['view'],1,1,0.015947977,0.003050033,0.006297945,0.7094056,0.0013934403,0.018580338,0.24532469,1.1355199,25,13,minor,synonym,part,contrary,attribute,contains,material,partial,side,major,small,full,reverse,object
0,antonym,contrary,0,antonym,contrary,brake,pedal,True,['brake'],['pedal'],1,1,0.37509063,0.06253323,0.0070916456,0.28486857,0.005883298,0.035757605,0.22877502,2.0496905,7,5,contrary,minor,synonym,contains,part,attribute,material,parts,opposite,contain,and,lacks,includes,contained
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,5.6108587e-05,0.00015118849,0.00043030595,0.9984035,0.000683954,6.14848e-05,0.00021346897,0.020478465,3,32,minor,material,attribute,synonym,contains,part,contrary,major,small,important,a,key,is,specific
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.5572453,0.0021118799,0.30464774,0.08644487,0.0011072019,0.011186803,0.037256178,1.5768219,4,5,contrary,attribute,minor,synonym,part,contains,material,is,attributes,opposite,",",parts,and,or
3,isa,minor,0,antonym,contrary,hill,crater,False,['hill'],['crater'],1,1,0.295881,0.037623722,0.0049409834,0.37885392,0.0075119454,0.214401,0.060787342,2.0411487,6,3,minor,contrary,part,synonym,contains,material,attribute,parts,opposite,the,small,a,portion,and
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.09319675,0.081394315,0.056022055,0.64715,0.004331016,0.020047322,0.097858526,1.7280713,13,24,minor,synonym,contrary,contains,attribute,part,material,contain,parts,major,lacks,is,key,object
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.91780126,0.00045620475,0.0019264338,0.03151452,0.00061609823,0.010008882,0.03767674,0.54447615,26,16,contrary,synonym,minor,part,attribute,material,contains,opposite,of,from,-,parts,lacks,false
5,partof,part,5,partof,part,rapid,river,True,['rapid'],['river'],1,1,0.0053351647,0.00038541763,0.013599378,0.34309375,0.0018628545,0.6009149,0.03480856,1.2855314,3,1,part,minor,synonym,attribute,contrary,material,parts,contains,portion,in,member,component,section,feature
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.00054406683,0.0009375509,0.009418422,0.9535126,0.0020971335,0.0016972839,0.03179294,0.33665574,19,8,minor,synonym,attribute,material,part,contains,contrary,reference,technical,software,management,design,computer,major
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.0075334995,0.0011001858,0.40319806,0.17136978,0.00093093084,0.010315954,0.4055516,1.6339072,18,8,synonym,attribute,minor,part,contrary,contains,material,attributes,or,article,parts,point,adjective,name
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,5.1290433e-05,0.00013807115,0.9942048,0.00490885,3.1423107e-05,0.00013670838,0.0005288847,0.056472246,1,4,attribute,minor,synonym,attributes,contains,part,contrary,material,is,:,characteristics,as,feature,","
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.05728911,0.0032424652,0.007122177,0.7388356,0.005759783,0.17765313,0.010097779,1.1892624,9,11,minor,part,contrary,synonym,attribute,material,contains,parts,member,major,of,component,subject,main
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.0002657064,0.0006041094,0.99324256,0.0031690702,0.0004534501,0.0019078514,0.00035721777,0.07200234,3,7,attribute,minor,part,contains,material,synonym,contrary,color,attributes,contain,point,are,contained,colored
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.0066904756,0.0031176808,0.0070315734,0.91002357,0.015330228,0.025738634,0.032067858,0.63580465,7,3,minor,synonym,part,material,attribute,contrary,contains,parts,is,component,article,major,as,a
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.00070384226,0.0009436018,0.014488112,0.9726015,0.0028930055,0.0020336579,0.0063363207,0.23319301,3,1,minor,attribute,synonym,material,part,contains,contrary,title,an,reference,major,as,small,is
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.96346825,0.0015534987,0.018543568,0.006405455,0.00021547337,0.005036294,0.004777439,0.29747787,2,5,contrary,attribute,minor,part,synonym,contains,material,opposite,parts,attributes,and,is,not,object
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.065293044,0.7193021,0.112047255,0.02801398,0.04355544,0.019257545,0.012530622,1.4830987,9,5,contains,attribute,contrary,material,minor,part,synonym,contain,containing,contained,parts,includes,lacks,and
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.99414223,2.6970662e-05,0.00038755522,0.0024271663,3.3443535e-05,0.0019241271,0.0010584188,0.06262844,5,9,contrary,minor,part,synonym,attribute,opposite,material,contains,and,not,parts,relative,false,separate
2,hasproperty,attribute,2,hasproperty,attribute,love,important,True,['love'],['important'],1,1,9.503504e-05,8.9676076e-05,0.99841607,0.0009683493,5.041625e-05,0.000104188,0.00027621674,0.019817391,10,5,attribute,minor,synonym,attributes,part,contrary,contains,material,is,object,element,most,character,very
5,partof,part,5,partof,part,song,culture,True,['song'],['culture'],1,1,0.00018676836,0.0010215861,0.00046272235,0.13741729,0.005240409,0.85544604,0.00022515527,0.6461846,6,8,part,minor,material,contains,parts,in,attribute,synonym,contrary,of,component,is,major,portion
3,isa,minor,3,isa,minor,club,weapon,True,['club'],['weapon'],1,1,5.7708206e-05,0.0010296243,0.0013919767,0.9925479,0.0017662088,0.00022674017,0.0029797996,0.0788486,11,2,minor,synonym,material,attribute,contains,part,contrary,major,a,is,small,secondary,as,lesser
3,isa,minor,3,isa,minor,heterosexual,person,True,['heterosexual'],['person'],1,1,0.00048896257,0.000110418565,0.006900822,0.983566,0.00808359,0.0002866849,0.0005635659,0.14552726,2,3,minor,material,attribute,synonym,contrary,part,contains,lesser,subject,reference,small,property,negative,positive
0,antonym,contrary,0,antonym,contrary,fear,comfortable,True,['fear'],['comfortable'],1,1,0.99406487,6.0304403e-05,0.0012994256,0.0030104206,3.528683e-05,0.000657069,0.0008726643,0.06339244,8,5,contrary,minor,attribute,synonym,part,contains,material,opposite,contradiction,not,is,but,false,mistaken
2,hasproperty,attribute,6,synonym,synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.0005978803,0.0007251496,0.9639182,0.016867511,0.00025928378,0.0010269034,0.01660515,0.27586937,13,5,attribute,minor,synonym,part,contains,contrary,attributes,material,is,adjective,:,character,element,=
5,partof,part,5,partof,part,head,hammer,True,['head'],['hammer'],1,1,0.0017458082,0.0023899402,0.0037942785,0.0062755095,0.00056373415,0.9300785,0.055152144,0.44714162,42,10,part,synonym,minor,attribute,contains,contrary,parts,material,of,portion,component,:,article,fragment
5,partof,part,5,partof,part,head,table,True,['head'],['table'],1,1,0.0022026466,0.0001520255,0.00078375416,0.008119225,0.00015848319,0.9823241,0.006259587,0.15893257,42,8,part,minor,synonym,contrary,of,attribute,parts,material,contains,portion,organ,section,whole,top
0,antonym,contrary,0,antonym,contrary,lose,tight,True,['lose'],['tight'],1,1,0.6447146,0.000691024,0.2460087,0.030632995,0.0013225019,0.011470328,0.065159895,1.4106127,11,16,contrary,attribute,synonym,minor,part,material,contains,parts,opposite,attributes,to,function,element,feature
5,partof,part,5,partof,part,button,tv,True,['button'],['tv'],1,1,9.951961e-05,4.6725425e-05,0.00013774881,0.0074891876,1.6469976e-05,0.9921543,5.6068155e-05,0.06897089,9,2,part,minor,in,attribute,on,parts,component,contrary,of,synonym,contains,inside,element,portion
