pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.0029846139,0.96235746,0.006466297,0.0012642941,0.01638612,0.0088538565,0.0016873162,0.3106203,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.01336195,0.004561311,0.0013419602,0.06459356,0.0030562175,0.0144039495,0.89868104,0.6389163,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.022562448,0.0020582213,0.0017213476,0.07639787,0.0022209603,0.0049520447,0.89008707,0.64806676,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.021879535,0.0037403952,0.0012012266,0.040718347,0.0025926384,0.009782098,0.9200858,0.54863834,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.044704713,0.0034755396,0.0011387842,0.028275501,0.0032117441,0.022275401,0.8969183,0.67504376,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.002267335,0.0017305359,0.005106715,0.98195285,0.0034360655,0.0016139693,0.0038925048,0.1747285,3,32
2,HasProperty,0,Antonym,boy,female,False,['boy'],['female'],1,1,0.043347865,0.0023515031,0.94490075,0.0041903052,0.0017937444,0.0012184823,0.0021973664,0.3747291,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.86726916,0.013655806,0.0034666916,0.03513241,0.002420396,0.0040398547,0.0740158,0.7919873,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.06442406,0.1698932,0.0061387103,0.19456632,0.009019294,0.013424976,0.54253346,1.8173397,13,24
3,IsA,0,Antonym,slip,balance,False,['slip'],['balance'],1,1,0.10334854,0.0030800411,0.025124345,0.64421564,0.005479471,0.012357762,0.20639418,1.4956633,26,16
3,IsA,5,PartOf,rapid,river,False,['rapid'],['river'],1,1,0.008829324,0.001979805,0.0038666672,0.8719014,0.0027121725,0.06746829,0.04324225,0.76294756,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0028623152,0.0007626623,0.0039803428,0.91926146,0.0025036167,0.0043602763,0.066269435,0.49076805,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.08526715,0.004051093,0.0033403547,0.012955822,0.0032564674,0.00996391,0.8811652,0.6977504,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.0063861785,0.0060142023,0.8109002,0.15839326,0.009234098,0.0033137202,0.0057582157,0.88977414,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.012808114,0.0036404026,0.0034211662,0.92136496,0.0038889959,0.033917747,0.020958513,0.5604917,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.0027024467,0.0020514154,0.9836198,0.0066877813,0.0021843659,0.0012806401,0.0014736044,0.15859841,3,7
0,Antonym,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.5566911,0.0025919692,0.021642169,0.30821562,0.00848231,0.012527019,0.089849785,1.5856037,7,3
0,Antonym,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.65172035,0.002126587,0.008721002,0.14046104,0.003025554,0.002993161,0.19095242,1.3853897,3,1
