pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.008971987,0.95199317,0.00059199054,0.0030265779,0.016499965,0.014996163,0.0039200606,0.38016525,4,9,contains,material,part,contrary,synonym,minor,attribute,contain,includes,missing,surface,with,side,parts
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.03747837,0.0011628391,0.0016785543,0.56073606,0.00019495568,0.002158363,0.39659095,1.223047,41,24,minor,synonym,contrary,part,attribute,contains,material,subject,or,partial,name,non,short,subordinate
6,synonym,synonym,3,isa,minor,keep,store,False,['keep'],['store'],1,1,0.20263946,0.00026521756,0.001075972,0.20766643,0.00014152484,0.0042754924,0.583936,1.4400179,25,6,synonym,minor,contrary,part,attribute,contains,material,or,and,subordinate,plural,separate,side,not
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.00873602,0.00017933543,0.001495214,0.15642132,6.4370346e-05,0.0020476892,0.831056,0.7357323,25,13,synonym,minor,contrary,part,attribute,contains,material,partial,separate,attributes,article,minors,equal,plural
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.17816854,0.014765105,0.00091929507,0.12675944,0.0013177125,0.009900598,0.6681693,1.3874093,7,5,synonym,contrary,minor,contains,part,material,attribute,not,and,or,non,parts,surface,contain
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,3.185109e-05,4.237796e-05,0.0010794787,0.99865794,4.908097e-05,1.0145658e-05,0.00012913982,0.016204227,3,32,minor,attribute,synonym,material,contains,contrary,major,part,important,main,common,name,noun,key
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.72916573,0.0002309848,0.25266698,0.0041421554,0.00034653174,0.0010029916,0.012444593,0.96203834,4,5,contrary,attribute,synonym,minor,part,material,contains,attributes,and,",",plural,subspecies,child,all
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.78045934,0.11215043,0.003193796,0.049697824,0.004499578,0.0043350416,0.04566395,1.1472412,6,3,contrary,contains,minor,synonym,material,part,attribute,or,and,contain,opposite,not,above,","
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.03123737,0.043694854,0.07973874,0.64470506,0.0019305437,0.004272202,0.19442125,1.5631658,13,24,minor,synonym,attribute,contains,contrary,part,material,attributes,name,contain,key,=,side,major
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.93840396,2.183506e-05,0.00019349044,0.043490868,5.1162307e-05,0.010467224,0.007371379,0.40730992,26,16,contrary,minor,part,synonym,attribute,material,poor,non,inferior,contains,low,short,weak,wrong
3,isa,minor,5,partof,part,rapid,river,False,['rapid'],['river'],1,1,0.02095015,0.0002929914,0.010589999,0.6559747,8.5392596e-05,0.01435268,0.29775414,1.1982253,3,1,minor,synonym,contrary,part,attribute,contains,material,component,adjective,major,side,whole,natural,small
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.0010429826,0.00010658234,0.0016751013,0.93642586,0.00059098704,0.00033877257,0.059819706,0.3692279,19,8,minor,synonym,attribute,contrary,material,part,contains,major,key,or,superior,and,important,parent
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.23027234,2.2741557e-05,0.0075294073,0.03440683,3.034037e-05,0.0016251542,0.7261132,1.0593504,18,8,synonym,contrary,minor,attribute,part,material,contains,attributes,contrast,or,subjective,non,opposite,not
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.0028934793,0.00037084703,0.9673765,0.027075766,6.998184e-05,0.00033082673,0.001882593,0.23773028,1,4,attribute,minor,contrary,synonym,contains,part,attributes,material,is,reward,attributed,adjective,element,feature
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.0048585604,0.0002362781,0.0005192061,0.977121,0.0011955216,0.006473242,0.009596218,0.20147963,9,11,minor,synonym,part,contrary,material,attribute,contains,component,subject,major,member,subordinate,small,parent
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,1.3213566e-05,0.000237296,0.9994019,0.0001621014,8.65742e-05,3.0180947e-05,6.870249e-05,0.008546697,3,7,attribute,color,contains,colour,minor,attributes,material,synonym,part,surface,colours,colors,feature,stain
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.19969709,0.00264455,0.0012959662,0.6208121,0.010548813,0.14940882,0.015592634,1.4988232,7,3,minor,contrary,part,synonym,material,contains,attribute,and,parts,",",component,separate,major,a
0,antonym,contrary,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.44926396,0.000664717,0.006419986,0.37714994,0.0028652758,0.0042980905,0.159338,1.5831746,3,1,contrary,minor,synonym,attribute,part,material,contains,or,subject,plural,equal,and,attributes,child
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.53662246,0.024132092,0.41517183,0.0068532955,0.00096818956,0.0009226132,0.015329522,1.2987497,2,5,contrary,attribute,contains,synonym,minor,material,part,attributes,is,=,and,property,",",child
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.05958336,0.586258,0.0047844783,0.015966736,0.29830176,0.0019547048,0.03315096,1.5273719,9,5,contains,material,contrary,synonym,minor,attribute,part,contain,and,or,containing,surface,subject,not
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.99488765,4.7762227e-05,0.00012189616,0.00050132425,3.7241203e-05,0.00012932369,0.004274749,0.050982963,5,9,contrary,synonym,minor,part,attribute,contains,material,not,equal,plural,negative,and,subject,contrast
