pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00010037029,0.0007473202,0.9991523,0.010317263,5,5,random,minor,coordinated,van,randomly,regular
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,0.00014425608,0.008558807,0.9912969,0.073126726,4,27,random,minor,coordinated,randomly,regular,unknown
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00033053666,0.99862134,0.0010480827,0.016183443,2,3,minor,random,coordinated,lesser,major,small
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9999567,4.1446634e-05,1.7874823e-06,0.000699868,4,12,coordinated,minor,random,related,coordinate,synchronized
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9999937,2.5101574e-06,3.837021e-06,0.00012484757,2,3,coordinated,random,minor,related,synchronized,coordinate
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,0.00031660736,0.9804449,0.019238533,0.14127184,6,3,minor,random,coordinated,major,small,lesser
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,2.052208e-05,0.00076397305,0.9992155,0.009361191,3,2,random,minor,coordinated,randomly,natural,regular
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00010059979,0.0011930268,0.99870634,0.014786692,7,5,random,minor,coordinated,randomly,wild,human
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9998548,0.00011964982,2.5485437e-05,0.0021571857,2,4,coordinated,minor,random,coordinate,related,coordination
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00081295386,0.9458086,0.053378467,0.31003127,2,32,minor,random,coordinated,major,small,lesser
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.0013449204,0.9967429,0.0019121608,0.03478746,2,3,minor,random,coordinated,lesser,major,small
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.0021975439,0.99604696,0.0017555219,0.041165665,6,9,minor,coordinated,random,major,lesser,small
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,9.8435994e-05,0.99577636,0.004125184,0.040067703,2,3,minor,random,coordinated,lesser,major,small
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.42716625,0.56503403,0.007799767,1.044162,21,6,minor,coordinated,random,coordinate,auxiliary,independent
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,6.34618e-05,0.0090104295,0.99092615,0.07513469,3,6,random,minor,coordinated,randomly,pine,tree
2,random,random,1,hyper,minor,cut,free,False,['cut'],['free'],1,1,3.4100212e-05,0.015919693,0.98404616,0.11842692,70,22,random,minor,free,coordinated,randomly,small
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9998202,0.000109324756,7.051573e-05,0.0026705586,1,3,coordinated,minor,random,synchronized,related,controlled
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99999714,2.7564154e-06,1.3756024e-07,5.8170666e-05,2,3,coordinated,minor,related,coordinate,coordination,random
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.9999976,2.094555e-06,2.5300105e-07,4.8411635e-05,2,15,coordinated,minor,related,random,coordinate,similar
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.9999994,4.964889e-07,1.7078725e-07,1.5268752e-05,4,8,coordinated,minor,related,random,coordinate,coordination
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9998276,0.00014300208,2.9262046e-05,0.0025155742,1,3,coordinated,minor,random,related,coordinate,similar
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,0.0013823108,0.9221177,0.076499954,0.4046891,8,2,minor,random,coordinated,major,small,lesser
0,coord,coordinated,0,coord,coordinated,box,case,True,['box'],['case'],1,1,0.98322046,0.016184874,0.00059464073,0.12666266,13,22,coordinated,minor,random,related,similar,coordinate
1,hyper,minor,1,hyper,minor,foot,anatomy,True,['foot'],['anatomy'],1,1,0.00020587175,0.8476239,0.15217029,0.6180139,14,3,minor,random,coordinated,major,small,general
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,2.7713006e-05,6.317351e-05,0.99990916,0.001431885,5,1,random,minor,coordinated,randomly,regular,weird
