pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.003790258,0.056632787,0.939577,0.34955597,5,5,random,minor,coordinated,randomly,major,van
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,0.0010993009,0.8581863,0.14071435,0.5982563,4,27,minor,random,coordinated,small,major,unknown
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.0028295538,0.9965978,0.00057260884,0.035019796,2,3,minor,coordinated,random,and,major,small
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99520206,0.0047820085,1.5865948e-05,0.044018727,4,12,coordinated,minor,and,random,combined,or
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9997881,0.00013555684,7.636447e-05,0.0030918284,2,3,coordinated,minor,random,combined,and,similar
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,0.0014756429,0.8525804,0.14594391,0.615265,6,3,minor,random,coordinated,major,small,","
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.0012870552,0.03402139,0.9646915,0.22832356,3,2,random,minor,coordinated,randomly,major,numbers
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,0.001729322,0.0074403994,0.9908303,0.0816424,7,5,random,minor,coordinated,randomly,the,","
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9998764,0.00011687575,6.6642046e-06,0.0018195581,2,4,coordinated,minor,combined,and,similar,random
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.000737808,0.97812086,0.021141356,0.15651959,2,32,minor,random,coordinated,major,small,lesser
