pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,3.5649544e-05,0.00014341823,0.999821,0.0026162195,5,5
1,HYPER,1,HYPER,phone,good,True,['Ġphone'],['Ġgood'],1,1,8.329491e-05,0.9170073,0.0829094,0.41358706,4,27
1,HYPER,1,HYPER,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.00015895738,0.9994025,0.00043855168,0.0077596437,2,3
0,COORD,1,HYPER,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.96814436,0.03171555,0.00014008848,0.20491251,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99986315,8.959142e-05,4.7209156e-05,0.0020804305,2,3
1,HYPER,1,HYPER,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,7.581536e-05,0.99898356,0.0009405955,0.011960238,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,3.5172325e-05,0.00015368868,0.9998111,0.0027397447,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,4.7372192e-05,0.00016761363,0.999785,0.0030929735,7,5
0,COORD,0,COORD,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9996062,0.00036904195,2.4765119e-05,0.005155414,2,4
1,HYPER,2,RANDOM,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.00015025128,0.9452402,0.054609533,0.30777705,2,32
1,HYPER,1,HYPER,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.00010096561,0.99930954,0.0005894225,0.008659462,2,3
1,HYPER,1,HYPER,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00013744814,0.99942076,0.00044183075,0.0075225784,6,9
1,HYPER,1,HYPER,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,9.3849165e-05,0.9989888,0.00091729074,0.0119695105,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.00018053682,0.9993543,0.00046515235,0.008325535,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['Ġpine'],['Ġhint'],1,1,2.5145966e-05,0.0011513738,0.99882346,0.013320801,3,6
1,HYPER,1,HYPER,cut,free,True,['Ġcut'],['Ġfree'],1,1,0.000118099495,0.99783593,0.0020459243,0.022935856,70,22
0,COORD,0,COORD,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9998215,0.000110457986,6.803134e-05,0.0026511066,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.999851,8.503876e-05,6.398813e-05,0.0022562877,2,3
0,COORD,0,COORD,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9998524,9.829514e-05,4.9177695e-05,0.0022250963,2,15
0,COORD,0,COORD,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.9998599,8.852609e-05,5.148349e-05,0.0021272635,4,8
0,COORD,0,COORD,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.99978,0.00019443387,2.5589761e-05,0.0031047722,1,3
1,HYPER,1,HYPER,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,0.000122026606,0.93018705,0.069691025,0.36651927,8,2
1,HYPER,0,COORD,box,case,False,['Ġbox'],['Ġcase'],1,1,0.41657066,0.58248067,0.0009486815,0.9899787,13,22
