pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,5.2657004e-05,0.039536208,0.9604111,0.2409829,5,5,random,minor,coordinated,randomly,major,-
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,5.7736706e-05,0.038321793,0.9616204,0.23543707,4,27,random,minor,coordinated,randomly,not,small
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00628579,0.97550845,0.018205788,0.18608949,2,3,minor,random,coordinated,and,or,major
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99983966,0.0001418816,1.8426772e-05,0.0023347016,4,12,coordinated,minor,synchronized,combined,random,augmented
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99963593,0.00018345307,0.00018062284,0.0050482107,2,3,coordinated,minor,random,combined,and,synchronized
2,random,random,1,hyper,minor,evidence,argue,False,['evidence'],['argue'],1,1,7.946362e-05,0.15246165,0.84745884,0.61714435,6,3,random,minor,randomly,major,coordinated,small
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,7.7848645e-06,0.00090794964,0.99908435,0.010627603,3,2,random,minor,randomly,coordinated,small,major
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,1.3679668e-05,0.00092492625,0.9990614,0.010896253,7,5,random,minor,randomly,coordinated,the,small
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99959284,0.00037106095,3.6080215e-05,0.0053483206,2,4,coordinated,minor,combined,random,and,or
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00015234284,0.9373835,0.062464193,0.3392875,2,32,minor,random,major,small,coordinated,lesser
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.014409016,0.92850876,0.05708221,0.42329642,2,3,minor,random,coordinated,or,lesser,and
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.0028856264,0.96327734,0.0338371,0.24164328,6,9,minor,random,coordinated,or,major,small
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.0005272165,0.89883655,0.100636266,0.47742996,2,3,minor,random,coordinated,and,or,/
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.27154395,0.698699,0.029757116,1.0229982,21,6,minor,coordinated,random,or,and,/
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,2.1291603e-06,0.00095098023,0.99904686,0.01096077,3,6,random,minor,randomly,coordinated,small,major
1,hyper,minor,1,hyper,minor,cut,free,True,['cut'],['free'],1,1,0.0014468376,0.80573624,0.19281687,0.72261333,70,22,minor,random,coordinated,major,and,or
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.998879,0.000890061,0.00023091258,0.013425548,1,3,coordinated,minor,random,and,combined,/
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99971944,0.00027111743,9.4159e-06,0.0037743316,2,3,coordinated,minor,or,and,mixed,common
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.99993646,4.8717764e-05,1.4770555e-05,0.0010264912,2,15,coordinated,minor,combined,random,mixed,and
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.99996233,2.8908647e-05,8.677434e-06,0.00063605316,4,8,coordinated,minor,random,combined,and,mixed
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.99948263,0.00039660916,0.0001207424,0.0067994497,1,3,coordinated,minor,random,combined,and,modified
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,0.00018245928,0.9605489,0.0392686,0.2414475,8,2,minor,random,coordinated,major,small,lesser
0,coord,coordinated,0,coord,coordinated,box,case,True,['box'],['case'],1,1,0.6911125,0.2711908,0.037696682,1.0572008,13,22,coordinated,minor,random,or,/,and
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,0.00017894497,0.095370315,0.90445065,0.45660543,14,3,random,minor,coordinated,major,miscellaneous,and
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,2.1009968e-05,0.00015840177,0.99982065,0.002584873,5,1,random,minor,coordinated,randomly,-,.
1,hyper,minor,1,hyper,minor,hospital,structure,True,['hospital'],['structure'],1,1,0.00021344467,0.95190376,0.04788283,0.2802298,2,6,minor,random,coordinated,major,small,other
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,6.4299725e-06,0.00089543324,0.9990982,0.010477733,1,5,random,minor,randomly,coordinated,miscellaneous,major
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,1.8851759e-05,0.00010801951,0.99987316,0.0019021657,3,4,random,minor,coordinated,randomly,unknown,small
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,3.741464e-05,0.003993657,0.99596894,0.03817583,1,7,random,minor,coordinated,randomly,small,:
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,7.13505e-05,0.98782825,0.012100343,0.09550032,1,3,minor,random,major,small,coordinated,lesser
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.9999641,2.038706e-05,1.5460024e-05,0.000616419,5,2,coordinated,minor,random,combined,modified,and
1,hyper,minor,2,random,random,civilization,human,False,['civilization'],['human'],1,1,0.00014442913,0.6213491,0.3785065,0.9589321,4,4,minor,random,coordinated,major,small,lesser
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,1.6043981e-05,0.0008460424,0.9991379,0.010134239,1,5,random,minor,randomly,coordinated,major,-
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,0.00019344378,0.9271856,0.07262099,0.3782737,1,4,minor,random,coordinated,major,small,-
1,hyper,minor,2,random,random,invade,turn,False,['invade'],['turn'],1,1,0.0016130122,0.71011406,0.28827295,0.8829753,4,38,minor,random,coordinated,major,small,or
0,coord,coordinated,0,coord,coordinated,lion,panther,True,['lion'],['panther'],1,1,0.99986386,0.0001285209,7.6016704e-06,0.0019868829,4,3,coordinated,minor,mixed,and,combined,or
0,coord,coordinated,2,random,random,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.5321517,0.00074621174,0.46710214,1.005025,4,2,coordinated,random,minor,mixed,and,small
