pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.000120011515,0.00027408183,0.99960595,0.0053747105,5,5
1,HYPER,1,HYPER,phone,good,True,['phone'],['good'],1,1,0.0002413345,0.9875573,0.012201352,0.09830066,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.00037468158,0.99918574,0.00043957797,0.010340887,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9995067,0.0004218326,7.1506765e-05,0.006425431,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99948967,0.0003310592,0.00017915905,0.0067930473,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.00017193741,0.94959027,0.050237786,0.2897917,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,8.636962e-05,0.0005582034,0.9993554,0.008127985,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,7.437164e-05,0.00023230269,0.9996934,0.004266732,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99976104,0.00013436572,0.00010467148,0.0034569704,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0013551132,0.95375186,0.044892993,0.27906767,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.000400682,0.99894434,0.00065492967,0.012970681,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0003130583,0.9990803,0.0006066134,0.011453387,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.00013975815,0.9976699,0.0021903517,0.024498241,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.0006438241,0.99865377,0.0007024132,0.016124155,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,8.996643e-05,0.0006407941,0.9992692,0.009060489,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.00017387496,0.99542135,0.0044047832,0.043237068,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9994504,0.00022017315,0.0003294852,0.007278928,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99963963,0.00027230429,8.801334e-05,0.0049302797,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9997986,0.00010443341,9.701003e-05,0.002964971,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.999757,0.00015218412,9.079862e-05,0.0034995917,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9997731,0.00016735257,5.9577455e-05,0.0032629021,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.00032007534,0.96283495,0.036844965,0.2317948,8,2
0,COORD,0,COORD,box,case,True,['box'],['case'],1,1,0.5506705,0.43926257,0.010066927,1.0621063,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['foot'],['anatomy'],1,1,0.0001552188,0.9647136,0.03513113,0.22168481,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.00024622184,0.0018716704,0.99788207,0.022963917,5,1
1,HYPER,1,HYPER,hospital,structure,True,['hospital'],['structure'],1,1,0.00015082126,0.9727896,0.027059486,0.18155012,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['guitar'],['information'],1,1,8.623153e-05,0.0002855837,0.9996282,0.0050629675,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,['coyote'],['attempt'],1,1,0.0001041181,0.00018363266,0.99971217,0.0040715807,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['desk'],['bracket'],1,1,8.6407585e-05,0.00033530008,0.9995783,0.005644752,1,7
1,HYPER,1,HYPER,penguin,creature,True,['penguin'],['creature'],1,1,0.0003362198,0.9774455,0.022218328,0.15807436,1,3
0,COORD,0,COORD,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.9997769,0.00011835517,0.000104753926,0.0032506455,5,2
2,RANDOM,2,RANDOM,civilization,human,True,['civilization'],['human'],1,1,6.89425e-05,0.0013038932,0.9986272,0.015427425,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,['clarinet'],['ideal'],1,1,0.00013705157,0.00021210167,0.99965084,0.0048506986,1,5
1,HYPER,1,HYPER,educator,profession,True,['educator'],['profession'],1,1,0.00026698483,0.99801874,0.0017142417,0.021775618,1,4
1,HYPER,2,RANDOM,invade,turn,False,['invade'],['turn'],1,1,0.00019258822,0.998108,0.0016993817,0.02073954,4,38
0,COORD,0,COORD,lion,panther,True,['lion'],['panther'],1,1,0.9997843,0.00012496862,9.070381e-05,0.0031495446,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.99966455,0.00013124097,0.00020425853,0.0046799565,4,2
0,COORD,0,COORD,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9996855,0.00018562512,0.0001288171,0.0044190404,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['noise'],['creature'],1,1,4.323355e-05,0.0041277986,0.9958289,0.03932558,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,0.0001808767,0.00026450533,0.9995546,0.0060346625,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['gorilla'],['participate'],1,1,0.0001202279,0.00020996833,0.9996698,0.0046072104,1,2
0,COORD,0,COORD,willow,cedar,True,['willow'],['cedar'],1,1,0.99975413,0.000133801,0.00011207012,0.0035471024,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,9.159862e-05,0.00041235852,0.999496,0.006592089,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,8.809245e-05,0.00017685279,0.99973506,0.0037733396,1,14
1,HYPER,1,HYPER,emperor,ruler,True,['emperor'],['ruler'],1,1,0.0004355418,0.9991129,0.00045147605,0.011159219,4,2
1,HYPER,1,HYPER,roll,move,True,['roll'],['move'],1,1,0.00040536234,0.99179393,0.007800639,0.07097947,33,21
2,RANDOM,2,RANDOM,wing,shine,True,['wing'],['shine'],1,1,8.429512e-05,0.0010719213,0.9988438,0.013383092,12,11
