pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,0.0004189969,0.002387022,0.99719393,0.029536327,5,5
1,HYPER,1,HYPER,phone,good,True,['Ġphone'],['Ġgood'],1,1,0.000685438,0.8765661,0.1227484,0.54527324,4,27
1,HYPER,1,HYPER,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.0012201692,0.98418933,0.014590423,0.123422846,2,3
1,HYPER,1,HYPER,trumpet,horn,True,['Ġtrumpet'],['Ġhorn'],1,1,0.18378325,0.8082985,0.007918255,0.75260615,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9962173,0.002752024,0.0010306453,0.03907992,2,3
1,HYPER,1,HYPER,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,0.00087977806,0.9549715,0.044148717,0.2711424,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,0.00046437932,0.0017013988,0.99783427,0.023914183,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,0.00031648437,0.0033081006,0.9963754,0.036156986,7,5
0,COORD,0,COORD,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.98345953,0.015296264,0.0012442442,0.12791882,2,4
1,HYPER,2,RANDOM,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.0010108132,0.9728784,0.026110798,0.18597275,2,32
1,HYPER,1,HYPER,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.001174621,0.98645914,0.012366186,0.10920582,2,3
1,HYPER,1,HYPER,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.001084411,0.98444206,0.01447357,0.12138989,6,9
1,HYPER,1,HYPER,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,0.0012251601,0.98378086,0.014993908,0.12591442,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.0061360975,0.98821867,0.005645153,0.10414952,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['Ġpine'],['Ġhint'],1,1,0.00037214856,0.0021230145,0.9975049,0.02668631,3,6
2,RANDOM,1,HYPER,cut,free,False,['Ġcut'],['Ġfree'],1,1,0.0006213742,0.3713181,0.6280606,0.9587777,70,22
0,COORD,0,COORD,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.99517447,0.0036926284,0.0011329984,0.04787286,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.9957865,0.003470426,0.00074307655,0.042145386,2,3
0,COORD,0,COORD,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9965373,0.0027685445,0.0006941675,0.035793796,2,15
0,COORD,0,COORD,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.9972088,0.0021068742,0.0006843663,0.02994751,4,8
0,COORD,0,COORD,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.9951639,0.0039792988,0.00085673854,0.047417305,1,3
1,HYPER,1,HYPER,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,0.0010034413,0.97478014,0.024216404,0.17590751,8,2
1,HYPER,0,COORD,box,case,False,['Ġbox'],['Ġcase'],1,1,0.03381917,0.9592093,0.0069715143,0.27281868,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['Ġfoot'],['Ġanatomy'],1,1,0.0008211021,0.9492112,0.04996775,0.2957997,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,0.0003252515,0.0055373595,0.9941374,0.0537128,5,1
1,HYPER,1,HYPER,hospital,structure,True,['Ġhospital'],['Ġstructure'],1,1,0.0006893809,0.90713704,0.09217361,0.45182186,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['Ġguitar'],['Ġinformation'],1,1,0.000301532,0.0031953456,0.9965031,0.03505146,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,"['Ġcoy', 'ote']",['Ġattempt'],2,1,0.00063872343,0.0014336727,0.99792755,0.02330777,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['Ġdesk'],['Ġbracket'],1,1,0.00070614496,0.00257333,0.9967205,0.034251392,1,7
1,HYPER,1,HYPER,penguin,creature,True,"['Ġpengu', 'in']",['Ġcreature'],2,1,0.0011083651,0.97172654,0.027165141,0.19240482,1,3
0,COORD,0,COORD,spoon,hatchet,True,['Ġspoon'],"['Ġhat', 'chet']",1,2,0.99552226,0.0035990837,0.0008786437,0.044583816,5,2
1,HYPER,2,RANDOM,civilization,human,False,['Ġcivilization'],['Ġhuman'],1,1,0.0008783413,0.95196,0.04716157,0.28433803,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,"['Ġclar', 'inet']",['Ġideal'],2,1,0.00075547345,0.0013825978,0.9978619,0.024048274,1,5
1,HYPER,1,HYPER,educator,profession,True,['Ġeducator'],['Ġprofession'],1,1,0.0010168582,0.9792296,0.01975352,0.15160061,1,4
1,HYPER,2,RANDOM,invade,turn,False,['Ġinvade'],['Ġturn'],1,1,0.00086269574,0.92016673,0.078970484,0.40846416,4,38
0,COORD,0,COORD,lion,panther,True,['Ġlion'],"['Ġpant', 'her']",1,2,0.99513525,0.004181498,0.00068333774,0.047228005,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['Ġcow'],['Ġbroccoli'],1,1,0.9950977,0.0026239592,0.0022783235,0.049551785,4,2
0,COORD,0,COORD,radio,toaster,True,['Ġradio'],"['Ġto', 'aster']",1,2,0.9963266,0.0024614688,0.0012119154,0.038363192,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['Ġnoise'],['Ġcreature'],1,1,0.000267222,0.013439978,0.98629284,0.106371656,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['Ġtrout'],['Ġinvaluable'],1,1,0.00055004144,0.0014443839,0.99800557,0.022458667,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['Ġgorilla'],['Ġparticipate'],1,1,0.00039278955,0.002059076,0.99754816,0.026351674,1,2
0,COORD,0,COORD,willow,cedar,True,"['Ġwill', 'ow']","['Ġc', 'edar']",2,2,0.9968189,0.0024795644,0.00070153386,0.033394523,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['Ġdish', 'washer']","['Ġval', 'our']",2,2,0.00032132122,0.0036184634,0.9960602,0.038748454,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['Ġcock', 'roach']",['Ġside'],2,1,0.0005778147,0.0016023163,0.9978199,0.024235908,1,14
1,HYPER,1,HYPER,emperor,ruler,True,['Ġemperor'],['Ġruler'],1,1,0.0018657281,0.9867208,0.011413466,0.109597296,4,2
1,HYPER,1,HYPER,roll,move,True,['Ġroll'],['Ġmove'],1,1,0.0008171896,0.9721258,0.027056985,0.18893898,33,21
2,RANDOM,2,RANDOM,wing,shine,True,['Ġwing'],['Ġshine'],1,1,0.0006746536,0.3517378,0.64758754,0.9432679,12,11
2,RANDOM,2,RANDOM,contrast,rock,True,['Ġcontrast'],['Ġrock'],1,1,0.00024486126,0.013539448,0.9862157,0.106721245,7,9
2,RANDOM,2,RANDOM,whisk,game,True,['Ġwhisk'],['Ġgame'],1,1,0.00045508338,0.11700647,0.88253844,0.52632123,6,14
1,HYPER,2,RANDOM,falcon,creature,False,"['Ġfal', 'con']",['Ġcreature'],2,1,0.0010864419,0.97419995,0.024713626,0.17936948,2,3
2,RANDOM,2,RANDOM,black,utensil,True,['Ġblack'],"['Ġut', 'ens', 'il']",1,3,0.00046418514,0.003896772,0.99563897,0.04260558,22,1
1,HYPER,1,HYPER,revolver,firearm,True,['Ġrevolver'],['Ġfirearm'],1,1,0.0037377714,0.98787385,0.008388342,0.10538541,2,1
2,RANDOM,2,RANDOM,axe,consulting,True,['Ġaxe'],['Ġconsulting'],1,1,0.00059725257,0.0014037945,0.9979989,0.022583203,3,4
2,RANDOM,2,RANDOM,pigeon,blend,True,['Ġpigeon'],['Ġblend'],1,1,0.0005340032,0.0014269523,0.99803907,0.022120092,1,6
2,RANDOM,2,RANDOM,defense,air,True,['Ġdefense'],['Ġair'],1,1,0.00026615334,0.018895445,0.9808384,0.13873033,12,15
1,HYPER,1,HYPER,bus,artifact,True,['Ġbus'],['Ġartifact'],1,1,0.00078464195,0.9242658,0.07494958,0.3932662,7,1
2,RANDOM,2,RANDOM,truck,vanish,True,['Ġtruck'],['Ġvanish'],1,1,0.00062591623,0.0018028871,0.9975712,0.026594814,3,5
1,HYPER,1,HYPER,customer,person,True,['Ġcustomer'],['Ġperson'],1,1,0.00093662564,0.97522575,0.023837619,0.17321737,1,3
0,COORD,0,COORD,goldfish,salmon,True,"['Ġgold', 'fish']",['Ġsalmon'],2,1,0.99662197,0.0026662669,0.0007117405,0.035106596,1,5
2,RANDOM,2,RANDOM,mackerel,cover,True,"['Ġmac', 'ke', 'rel']",['Ġcover'],3,1,0.00067362736,0.0015144652,0.9978119,0.024436422,2,36
2,RANDOM,2,RANDOM,moth,secession,True,['Ġmoth'],['Ġsecession'],1,1,0.00031997598,0.0037102522,0.9959698,0.039475065,1,3
1,HYPER,1,HYPER,lobster,creature,True,['Ġlobster'],['Ġcreature'],1,1,0.0011753342,0.96932864,0.02949606,0.20494127,2,3
2,RANDOM,2,RANDOM,villa,work,True,"['Ġvill', 'a']",['Ġwork'],2,1,0.00032654894,0.0044304514,0.995243,0.045266833,4,34
0,COORD,0,COORD,sword,pistol,True,['Ġsword'],['Ġpistol'],1,1,0.9958651,0.0032871477,0.0008477855,0.041719362,1,1
0,COORD,0,COORD,shirt,stocking,True,['Ġshirt'],['Ġstocking'],1,1,0.99506074,0.0032527784,0.0016864059,0.04952435,2,9
2,RANDOM,2,RANDOM,beauty,business,True,['Ġbeauty'],['Ġbusiness'],1,1,0.00028013118,0.023055758,0.9766641,0.16197066,3,9
1,HYPER,1,HYPER,cannon,arm,True,['Ġcannon'],['Ġarm'],1,1,0.001280763,0.983967,0.014752201,0.1249874,8,8
1,HYPER,1,HYPER,immortal,everlasting,True,['Ġimmortal'],['Ġeverlasting'],1,1,0.0012702668,0.9871366,0.011593061,0.105209075,3,3
2,RANDOM,2,RANDOM,symphonic,fall,True,"['Ġsym', 'ph', 'onic']",['Ġfall'],3,1,0.00024262123,0.01085827,0.9888992,0.08969058,2,44
2,RANDOM,2,RANDOM,cottage,vehicle,True,['Ġcottage'],['Ġvehicle'],1,1,0.00046191836,0.009835936,0.9897022,0.08548133,1,4
2,RANDOM,2,RANDOM,dishwasher,concern,True,"['Ġdish', 'washer']",['Ġconcern'],2,1,0.00035627693,0.0036136964,0.99603003,0.03911254,2,7
0,COORD,0,COORD,moth,bee,True,['Ġmoth'],['Ġbee'],1,1,0.98934144,0.009592423,0.0010661195,0.090127595,1,2
2,RANDOM,2,RANDOM,goose,video,True,['Ġgoose'],['Ġvideo'],1,1,0.00031595104,0.0029641395,0.9967199,0.033291653,6,4
1,HYPER,1,HYPER,pick,device,True,['Ġpick'],['Ġdevice'],1,1,0.0006581021,0.91908085,0.08026098,0.4109235,21,5
1,HYPER,1,HYPER,dinner,meal,True,['Ġdinner'],['Ġmeal'],1,1,0.0018897097,0.9889557,0.009154617,0.09493118,2,3
1,HYPER,1,HYPER,football,sport,True,['Ġfootball'],['Ġsport'],1,1,0.0011968593,0.9809941,0.017809127,0.14226808,2,9
2,RANDOM,2,RANDOM,tiger,content,True,['Ġtiger'],['Ġcontent'],1,1,0.00037017078,0.0024787602,0.9971511,0.029780593,2,10
