pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,5.6586373e-07,0.0057128174,0.9942866,0.050800294,5,5,random,minor,-,major,.,","
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,7.878152e-06,0.838077,0.16191505,0.63901424,4,27,minor,random,major,coordinated,all,unknown
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,2.9477542e-06,0.99594134,0.0040557166,0.038123686,2,3,minor,random,major,and,coordinated,/
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.8446917,0.15488482,0.00042341556,0.6271833,4,12,coordinated,minor,random,bass,trumpet,major
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9998313,1.2397774e-05,0.00015627132,0.0024212545,2,3,coordinated,random,minor,coordination,the,coordinating
2,random,random,1,hyper,minor,evidence,argue,False,['evidence'],['argue'],1,1,6.2820476e-07,0.069799274,0.93020004,0.365188,6,3,random,minor,major,no,the,all
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,3.3570308e-07,0.002650221,0.9973494,0.02651112,3,2,random,minor,all,-,',##s
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,3.949821e-07,0.0020941165,0.9979055,0.02166344,7,5,random,minor,the,.,of,with
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9994849,0.000416373,9.862421e-05,0.0067311213,2,4,coordinated,minor,and,random,or,coordination
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,1.5554513e-06,0.9942508,0.005747629,0.05107897,2,32,minor,random,major,or,",",and
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,3.478339e-06,0.9826455,0.017350951,0.12636468,2,3,minor,random,major,small,non,coordinated
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,7.295061e-07,0.99664426,0.0033550323,0.032424595,6,9,minor,random,major,small,-,or
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,2.0983396e-06,0.9838727,0.016125226,0.11913596,2,3,minor,random,and,/,or,major
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.00061687425,0.9991172,0.0002658936,0.01100852,21,6,minor,coordinated,random,major,regular,and
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,4.0468373e-07,0.0033667188,0.996633,0.032513853,3,6,random,minor,all,the,white,key
2,random,random,1,hyper,minor,cut,free,False,['cut'],['free'],1,1,1.0328272e-06,0.32889253,0.67110646,0.9138123,70,22,random,minor,all,and,/,-
