pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,6.8174627e-06,0.0015820932,0.99841106,0.01712717,5,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġtarget
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,5.6734178e-05,0.46594003,0.5340032,0.997481,4,27,Ġrandom,Ġsubclass,ĠRandom,Ġtype,Ġsort,Ġclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,3.354618e-05,0.9240474,0.07591904,0.38817707,2,3,Ġsubclass,Ġrandom,Ġopposite,Ġsubset,Ġsort,Ġinverse
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9720671,0.016280457,0.011652386,0.21129401,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9916312,6.5021035e-05,0.008303733,0.07032291,2,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġsubclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,4.4540415e-05,0.5541263,0.44582915,0.9921863,6,3,Ġsubclass,Ġrandom,ĠRandom,Ġsort,Ġtype,Ġrandomly
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,7.2907296e-06,0.007880607,0.99211204,0.06652482,3,2,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġone,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,5.9555336e-05,0.002607466,0.99733293,0.027058667,7,5,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9991227,0.00019926816,0.0006781035,0.010852783,2,4,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġcoordination,Ġsynchronized
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,6.711567e-05,0.97114444,0.028788386,0.18930323,2,32,Ġsubclass,Ġrandom,Ġtype,Ġsort,Ġclass,Ġkind
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.00015463623,0.98798394,0.011861484,0.0950733,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġsubset
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.0002535331,0.9373456,0.062400766,0.34027305,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,2.2211125e-05,0.9193561,0.08062164,0.40473846,2,3,Ġsubclass,Ġrandom,Ġsubset,Ġopposite,Ġarbitrary,Ġgeneralized
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,8.742459e-05,0.99538076,0.0045318697,0.04311104,21,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġsort
2,random,Ġrandom,2,random,Ġrandom,pine,hint,True,['Ġpine'],['Ġhint'],1,1,1.1648183e-05,0.0041692075,0.9958191,0.039171778,3,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġtype,Ġone
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cut,free,True,['Ġcut'],['Ġfree'],1,1,8.889494e-05,0.74541897,0.25449213,0.81960756,70,22,Ġsubclass,Ġrandom,Ġcoordinated,ĠRandom,Ġsort,Ġsubset
0,coord,Ġcoordinated,0,coord,Ġcoordinated,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9994405,8.4865496e-05,0.00047472285,0.0071961437,1,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġsubclass,Ġcoordinate,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.96006125,0.0018982266,0.038040563,0.2530267,2,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordination,Ġcoordinate
0,coord,Ġcoordinated,0,coord,Ġcoordinated,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9992761,9.9612655e-05,0.0006243784,0.009015029,2,15,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordination,Ġsimilar
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.999203,2.928197e-05,0.00076774834,0.009534432,4,8,Ġcoordinated,Ġrandom,Ġsynchronized,Ġsimilar,Ġcoordination,Ġsubclass
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.99956614,7.599158e-05,0.00035778395,0.005761697,1,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġsubclass,Ġcoordination,Ġcoordinate
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,8.239937e-05,0.96668243,0.03323524,0.21159837,8,2,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġgroup,Ġcoordinated
1,hyper,Ġsubclass,0,coord,Ġcoordinated,box,case,False,['Ġbox'],['Ġcase'],1,1,0.07618333,0.8880817,0.035734955,0.6068059,13,22,Ġsubclass,Ġcoordinated,Ġrandom,Ġopposite,Ġgeneralized,Ġorganized
2,random,Ġrandom,1,hyper,Ġsubclass,foot,anatomy,False,['Ġfoot'],['Ġanatomy'],1,1,7.734841e-05,0.27797222,0.7219505,0.8538047,14,3,Ġrandom,Ġsubclass,ĠRandom,Ġarbitrary,Ġrandomly,Ġclass
2,random,Ġrandom,2,random,Ġrandom,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,0.00018190127,0.0025602516,0.9972579,0.028253127,5,1,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġcause,Ġtrigger
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hospital,structure,True,['Ġhospital'],['Ġstructure'],1,1,6.8078574e-05,0.76788986,0.23204204,0.7825688,2,6,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġsort,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,guitar,information,True,['Ġguitar'],['Ġinformation'],1,1,7.165702e-06,0.0031442943,0.9968485,0.030800583,1,5,Ġrandom,Ġsubclass,ĠRandom,Ġstore,Ġrandomly,Ġcollection
2,random,Ġrandom,2,random,Ġrandom,coyote,attempt,True,"['Ġcoy', 'ote']",['Ġattempt'],2,1,2.5618674e-05,0.00031065408,0.9996637,0.0044956957,3,4,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġinnocent,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,desk,bracket,True,['Ġdesk'],['Ġbracket'],1,1,0.00012134798,0.003705863,0.99617285,0.037018023,1,7,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,penguin,creature,True,"['Ġpengu', 'in']",['Ġcreature'],2,1,0.00037414892,0.89851433,0.1011115,0.4772506,1,3,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġcoordinated,Ġunique
0,coord,Ġcoordinated,0,coord,Ġcoordinated,spoon,hatchet,True,['Ġspoon'],"['Ġhat', 'chet']",1,2,0.99743253,9.863771e-05,0.0024688442,0.026396943,5,2,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordination,Ġsubclass,Ġsynchronized
2,random,Ġrandom,2,random,Ġrandom,civilization,human,True,['Ġcivilization'],['Ġhuman'],1,1,0.0005447194,0.3719838,0.62747157,0.958509,4,4,Ġrandom,Ġsubclass,Ġcoordinated,Ġgroup,ĠRandom,Ġrandomly
2,random,Ġrandom,2,random,Ġrandom,clarinet,ideal,True,"['Ġclar', 'inet']",['Ġideal'],2,1,4.9175233e-06,0.0021098743,0.9978853,0.021888427,1,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġone
1,hyper,Ġsubclass,1,hyper,Ġsubclass,educator,profession,True,['Ġeducator'],['Ġprofession'],1,1,3.8749782e-05,0.9394783,0.060483027,0.3299796,1,4,Ġsubclass,Ġrandom,Ġtype,Ġsort,Ġclass,Ġkind
2,random,Ġrandom,2,random,Ġrandom,invade,turn,True,['Ġinvade'],['Ġturn'],1,1,2.5349e-05,0.3061849,0.6937898,0.88913053,4,38,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġtype,Ġsort
0,coord,Ġcoordinated,0,coord,Ġcoordinated,lion,panther,True,['Ġlion'],"['Ġpant', 'her']",1,2,0.99960107,5.889406e-05,0.00034011088,0.005321806,4,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġsimilar,Ġsubclass,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,cow,broccoli,True,['Ġcow'],['Ġbroccoli'],1,1,0.050461527,0.0030378145,0.9465007,0.3179075,4,2,Ġrandom,Ġcoordinated,Ġsubclass,Ġrandomly,Ġrelated,Ġconfused
0,coord,Ġcoordinated,0,coord,Ġcoordinated,radio,toaster,True,['Ġradio'],"['Ġto', 'aster']",1,2,0.99970704,1.7997016e-05,0.0002749893,0.003958918,5,2,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġcoordinating
2,random,Ġrandom,2,random,Ġrandom,noise,creature,True,['Ġnoise'],['Ġcreature'],1,1,0.00018846744,0.011371924,0.9884397,0.09235758,7,3,Ġrandom,Ġsubclass,Ġcoordinated,ĠRandom,Ġrandomly,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,trout,invaluable,True,['Ġtrout'],['Ġinvaluable'],1,1,1.6703711e-06,0.0009298856,0.99906844,0.0107399495,2,1,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġone
2,random,Ġrandom,2,random,Ġrandom,gorilla,participate,True,['Ġgorilla'],['Ġparticipate'],1,1,2.6407111e-05,0.0065726326,0.993401,0.057537563,1,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,willow,cedar,True,"['Ġwill', 'ow']","['Ġc', 'edar']",2,2,0.99937147,0.00010039614,0.00052810257,0.007989267,2,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġsimilar,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,dishwasher,valour,True,"['Ġdish', 'washer']","['Ġval', 'our']",2,2,1.653131e-05,0.0025906728,0.9973928,0.026279276,2,1,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġcoordinated,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,cockroach,side,True,"['Ġcock', 'roach']",['Ġside'],2,1,1.4758249e-05,0.0004873354,0.9994979,0.0063231033,1,14,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
1,hyper,Ġsubclass,1,hyper,Ġsubclass,emperor,ruler,True,['Ġemperor'],['Ġruler'],1,1,1.7338587e-05,0.9814843,0.018498393,0.13322309,4,2,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġgroup,Ġorder
1,hyper,Ġsubclass,1,hyper,Ġsubclass,roll,move,True,['Ġroll'],['Ġmove'],1,1,2.9946425e-05,0.9547618,0.04520825,0.26617336,33,21,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġgroup,Ġsort
2,random,Ġrandom,2,random,Ġrandom,wing,shine,True,['Ġwing'],['Ġshine'],1,1,2.3466862e-05,0.03165484,0.96832174,0.20301785,12,11,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġtype,Ġvector
2,random,Ġrandom,2,random,Ġrandom,contrast,rock,True,['Ġcontrast'],['Ġrock'],1,1,0.000108208355,0.016032962,0.98385876,0.12012487,7,9,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,whisk,game,True,['Ġwhisk'],['Ġgame'],1,1,1.5658845e-05,0.10762671,0.89235765,0.4929856,6,14,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġtype,Ġsort
1,hyper,Ġsubclass,2,random,Ġrandom,falcon,creature,False,"['Ġfal', 'con']",['Ġcreature'],2,1,0.00036561865,0.87539107,0.12424333,0.5460682,2,3,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġsimplest,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,black,utensil,True,['Ġblack'],"['Ġut', 'ens', 'il']",1,3,0.0001595691,0.041272406,0.95856816,0.25032923,22,1,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,revolver,firearm,True,['Ġrevolver'],['Ġfirearm'],1,1,0.0014935243,0.99189997,0.0066065015,0.07350184,2,1,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,axe,consulting,True,['Ġaxe'],['Ġconsulting'],1,1,6.5269846e-06,0.00035372534,0.99963975,0.0046875565,3,4,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġone,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,pigeon,blend,True,['Ġpigeon'],['Ġblend'],1,1,6.7931455e-06,0.0014038471,0.99858934,0.015453757,1,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġone,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,defense,air,True,['Ġdefense'],['Ġair'],1,1,8.011334e-05,0.014493833,0.98542607,0.110496305,12,15,Ġrandom,Ġsubclass,Ġrandomly,Ġrandomized,ĠRandom,Ġcoordinated
1,hyper,Ġsubclass,1,hyper,Ġsubclass,bus,artifact,True,['Ġbus'],['Ġartifact'],1,1,0.00013683081,0.7427659,0.25709727,0.8242294,7,1,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġsort,Ġkind
2,random,Ġrandom,2,random,Ġrandom,truck,vanish,True,['Ġtruck'],['Ġvanish'],1,1,7.0699625e-06,0.004225887,0.995767,0.03954254,3,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġinstance
1,hyper,Ġsubclass,1,hyper,Ġsubclass,customer,person,True,['Ġcustomer'],['Ġperson'],1,1,1.0757884e-05,0.87593,0.12405925,0.5411086,1,3,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġsort,Ġkind
0,coord,Ġcoordinated,0,coord,Ġcoordinated,goldfish,salmon,True,"['Ġgold', 'fish']",['Ġsalmon'],2,1,0.99928975,0.00026068315,0.00044956565,0.009126652,1,5,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġsimilar,Ġcoordination
2,random,Ġrandom,2,random,Ġrandom,mackerel,cover,True,"['Ġmac', 'ke', 'rel']",['Ġcover'],3,1,1.8713698e-05,0.0004509945,0.9995303,0.005983986,2,36,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,moth,secession,True,['Ġmoth'],['Ġsecession'],1,1,3.693789e-05,0.0012665533,0.9986966,0.014613629,1,3,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,lobster,creature,True,['Ġlobster'],['Ġcreature'],1,1,0.00058754167,0.8885887,0.11082372,0.5094495,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġsimplest
2,random,Ġrandom,2,random,Ġrandom,villa,work,True,"['Ġvill', 'a']",['Ġwork'],2,1,0.00062528724,0.0047893836,0.99458534,0.0513523,4,34,Ġrandom,Ġsubclass,Ġcoordinated,Ġtarget,Ġrandomly,Ġplace
0,coord,Ġcoordinated,0,coord,Ġcoordinated,sword,pistol,True,['Ġsword'],['Ġpistol'],1,1,0.999741,3.7937887e-05,0.00022104286,0.003614863,1,1,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġsubclass,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,shirt,stocking,True,['Ġshirt'],['Ġstocking'],1,1,0.97205555,0.00276998,0.025174517,0.19700451,2,9,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġcoordinating,Ġorganized
2,random,Ġrandom,2,random,Ġrandom,beauty,business,True,['Ġbeauty'],['Ġbusiness'],1,1,5.533323e-05,0.003010258,0.9969343,0.030412031,3,9,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cannon,arm,True,['Ġcannon'],['Ġarm'],1,1,6.823624e-05,0.90120995,0.0987219,0.4659635,8,8,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġgroup,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,immortal,everlasting,True,['Ġimmortal'],['Ġeverlasting'],1,1,4.180385e-05,0.89736015,0.10259806,0.47783944,3,3,Ġsubclass,Ġrandom,Ġsubset,Ġopposite,Ġinverse,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,symphonic,fall,True,"['Ġsym', 'ph', 'onic']",['Ġfall'],3,1,0.00014331822,0.019102272,0.9807544,0.13840264,2,44,Ġrandom,Ġsubclass,Ġorder,Ġpattern,Ġrandomly,Ġsequence
2,random,Ġrandom,2,random,Ġrandom,cottage,vehicle,True,['Ġcottage'],['Ġvehicle'],1,1,0.22805874,0.15096709,0.62097406,1.324987,1,4,Ġrandom,Ġcoordinated,Ġsubclass,Ġorganized,Ġtype,Ġrandomly
2,random,Ġrandom,2,random,Ġrandom,dishwasher,concern,True,"['Ġdish', 'washer']",['Ġconcern'],2,1,5.7179757e-05,0.010434567,0.98950815,0.084547974,2,7,Ġrandom,Ġsubclass,Ġrandomly,Ġobject,ĠRandom,Ġtype
0,coord,Ġcoordinated,0,coord,Ġcoordinated,moth,bee,True,['Ġmoth'],['Ġbee'],1,1,0.99946946,0.00019763863,0.00033292396,0.00704323,1,2,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordination,Ġcoordinate
2,random,Ġrandom,2,random,Ġrandom,goose,video,True,['Ġgoose'],['Ġvideo'],1,1,3.7249967e-05,0.0008261332,0.9991366,0.010253793,6,4,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġcoordinated,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,pick,device,True,['Ġpick'],['Ġdevice'],1,1,5.307914e-05,0.9523254,0.04762149,0.27703267,21,5,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġsimplest,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dinner,meal,True,['Ġdinner'],['Ġmeal'],1,1,7.460889e-05,0.9742795,0.02564582,0.17318985,2,3,Ġsubclass,Ġrandom,Ġgroup,Ġtype,Ġclass,Ġorder
1,hyper,Ġsubclass,1,hyper,Ġsubclass,football,sport,True,['Ġfootball'],['Ġsport'],1,1,0.00013151155,0.9765768,0.023291703,0.16142428,2,9,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġcoordinated,Ġsimplest
2,random,Ġrandom,2,random,Ġrandom,tiger,content,True,['Ġtiger'],['Ġcontent'],1,1,3.4485572e-06,0.0006618386,0.99933463,0.008011925,2,10,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġunique
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cedar,tree,True,"['Ġc', 'edar']",['Ġtree'],2,1,0.00076616247,0.9705484,0.028685456,0.19675858,3,7,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,van,think,True,['Ġvan'],['Ġthink'],1,1,1.2495918e-05,0.0011082538,0.99887925,0.012699802,5,14,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,rain,evergreen,True,['Ġrain'],"['Ġever', 'green']",1,2,1.3549784e-05,0.2222613,0.7777252,0.7645088,4,2,Ġrandom,Ġsubclass,Ġsort,Ġtype,Ġkind,Ġrandomly
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dishwasher,artefact,True,"['Ġdish', 'washer']","['Ġarte', 'fact']",2,2,0.00021184953,0.5575813,0.44220683,0.9930538,2,1,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġcoordinated,Ġsort
2,random,Ġrandom,2,random,Ġrandom,cow,barrio,True,['Ġcow'],"['Ġbar', 'rio']",1,2,0.0004519571,0.0003650119,0.9991831,0.010368486,4,2,Ġrandom,Ġrandomly,Ġcoordinated,Ġsubclass,ĠRandom,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,donkey,gorilla,True,['Ġdonkey'],['Ġgorilla'],1,1,0.9978738,0.00015911143,0.001967041,0.022754887,2,1,Ġcoordinated,Ġrandom,Ġsubclass,Ġsimilar,Ġcoordination,Ġsynchronized
2,random,Ġrandom,2,random,Ġrandom,jet,question,True,['Ġjet'],['Ġquestion'],1,1,2.0264274e-06,0.0016601507,0.99833775,0.017764984,9,11,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġobject,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,turtle,listed,True,['Ġturtle'],['Ġlisted'],1,1,1.1423883e-05,0.004610688,0.9953779,0.04262304,4,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġone
2,random,Ġrandom,2,random,Ġrandom,freezer,build,True,['Ġfreezer'],['Ġbuild'],1,1,0.0001091366,0.24794151,0.7519493,0.80954814,1,12,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġtype,Ġcoordinated
1,hyper,Ġsubclass,2,random,Ġrandom,couch,object,False,['Ġcouch'],['Ġobject'],1,1,0.00010932198,0.88589174,0.11399896,0.5134386,4,7,Ġsubclass,Ġrandom,Ġtype,Ġclass,Ġsort,Ġkind
0,coord,Ġcoordinated,0,coord,Ġcoordinated,helicopter,motorcycle,True,['Ġhelicopter'],['Ġmotorcycle'],1,1,0.99929726,0.00024432715,0.00045842986,0.009029589,1,2,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordination,Ġcoordinate
2,random,Ġrandom,2,random,Ġrandom,boy,standard,True,['Ġboy'],['Ġstandard'],1,1,9.585084e-06,0.004453801,0.99553657,0.041372202,4,11,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġunique
1,hyper,Ġsubclass,1,hyper,Ġsubclass,manual,functional,True,['Ġmanual'],['Ġfunctional'],1,1,2.2869073e-05,0.5504107,0.4495664,0.9930142,5,6,Ġsubclass,Ġrandom,Ġarbitrary,Ġsort,Ġorder,Ġtype
2,random,Ġrandom,2,random,Ġrandom,moth,build,True,['Ġmoth'],['Ġbuild'],1,1,2.098813e-05,0.0040870537,0.9958919,0.03867022,1,12,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġcoordinated
