pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.0070056184,0.017306743,0.9756876,0.18607469,5,5
2,RANDOM,1,HYPER,phone,good,False,['phone'],['good'],1,1,0.007828767,0.2113673,0.780804,0.80742234,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.050202716,0.90827173,0.04152553,0.5333476,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.980355,0.0132371215,0.006407799,0.15733829,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9459565,0.017085807,0.036957577,0.35197768,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.006103585,0.7643232,0.22957325,0.8286394,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.0042958134,0.021803983,0.97390026,0.19127755,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.005167423,0.013019015,0.98181355,0.14679211,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9878754,0.008534384,0.003590272,0.10519723,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.01839397,0.9052521,0.076353885,0.51939726,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.013699594,0.94999,0.03631049,0.3288011,2,3
2,RANDOM,1,HYPER,crystal,rock,False,['crystal'],['rock'],1,1,0.04784364,0.4367204,0.5154359,1.224622,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.006853764,0.9534622,0.039683986,0.2995645,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.22403245,0.74710876,0.028858764,0.94536084,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.0060682767,0.01633817,0.97759354,0.1736276,3,6
2,RANDOM,1,HYPER,cut,free,False,['cut'],['free'],1,1,0.0051646144,0.18231508,0.8125203,0.7302793,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9741396,0.01155288,0.0143076,0.19883557,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9927528,0.0053058467,0.0019413293,0.06800904,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9947115,0.0029635571,0.002324975,0.05283896,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.9948183,0.0032062281,0.0019755391,0.05176705,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9712191,0.02273061,0.006050229,0.20959291,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.006433082,0.8559943,0.13757265,0.6325535,8,2
1,HYPER,0,COORD,box,case,False,['box'],['case'],1,1,0.07652392,0.8621412,0.061334863,0.7152527,13,22
2,RANDOM,1,HYPER,foot,anatomy,False,['foot'],['anatomy'],1,1,0.0061645503,0.37636837,0.6174671,1.0053453,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.021192241,0.014329059,0.9644787,0.25592518,5,1
1,HYPER,1,HYPER,hospital,structure,True,['hospital'],['structure'],1,1,0.007099335,0.8317329,0.16116768,0.6961702,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['guitar'],['information'],1,1,0.003640289,0.021531638,0.97482806,0.18457636,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,['coyote'],['attempt'],1,1,0.00493859,0.016961178,0.97810024,0.16884328,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['desk'],['bracket'],1,1,0.015194913,0.026515845,0.9582892,0.28954792,1,7
1,HYPER,1,HYPER,penguin,creature,True,['penguin'],['creature'],1,1,0.009286452,0.8673957,0.12331782,0.613076,1,3
0,COORD,0,COORD,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99044925,0.006000742,0.0035500498,0.086892255,5,2
1,HYPER,2,RANDOM,civilization,human,False,['civilization'],['human'],1,1,0.004450996,0.5233713,0.47217777,1.0348259,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,['clarinet'],['ideal'],1,1,0.0029556556,0.015598348,0.98144597,0.14498077,1,5
1,HYPER,1,HYPER,educator,profession,True,['educator'],['profession'],1,1,0.0048414306,0.9087883,0.08637021,0.46780416,1,4
1,HYPER,2,RANDOM,invade,turn,False,['invade'],['turn'],1,1,0.0066648745,0.900898,0.09243717,0.501382,4,38
0,COORD,0,COORD,lion,panther,True,['lion'],['panther'],1,1,0.99526924,0.0027137827,0.0020169583,0.048004217,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.99338657,0.003194556,0.0034189355,0.06400185,4,2
0,COORD,0,COORD,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9820424,0.008984657,0.0089729,0.14777148,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['noise'],['creature'],1,1,0.004807177,0.037337955,0.9578548,0.27362293,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,0.008445286,0.025417566,0.96613723,0.24084824,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['gorilla'],['participate'],1,1,0.004177091,0.020638444,0.97518444,0.18391088,1,2
0,COORD,0,COORD,willow,cedar,True,['willow'],['cedar'],1,1,0.99280435,0.0043402486,0.0028553198,0.068539366,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.009301241,0.036930073,0.9537687,0.30365217,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,0.0093853725,0.02443148,0.9661832,0.24200031,1,14
1,HYPER,1,HYPER,emperor,ruler,True,['emperor'],['ruler'],1,1,0.0071421103,0.944645,0.04821288,0.33943155,4,2
1,HYPER,1,HYPER,roll,move,True,['roll'],['move'],1,1,0.015957307,0.90671754,0.07732514,0.50891125,33,21
2,RANDOM,2,RANDOM,wing,shine,True,['wing'],['shine'],1,1,0.015119342,0.18617992,0.79870075,0.80195993,12,11
2,RANDOM,2,RANDOM,contrast,rock,True,['contrast'],['rock'],1,1,0.0027516682,0.032273397,0.96497494,0.23290594,7,9
1,HYPER,2,RANDOM,whisk,game,False,"['w', '##his', '##k']",['game'],3,1,0.015831346,0.8933335,0.090835124,0.5544045,6,14
1,HYPER,2,RANDOM,falcon,creature,False,['falcon'],['creature'],1,1,0.008376923,0.8916636,0.09995942,0.53741854,2,3
2,RANDOM,2,RANDOM,black,utensil,True,['black'],"['ut', '##ens', '##il']",1,3,0.003808155,0.017118445,0.9790734,0.1609338,22,1
1,HYPER,1,HYPER,revolver,firearm,True,['revolver'],['firearm'],1,1,0.008890098,0.9381053,0.053004615,0.37166604,2,1
2,RANDOM,2,RANDOM,axe,consulting,True,['axe'],['consulting'],1,1,0.0061504915,0.013980783,0.9798687,0.16005224,3,4
2,RANDOM,2,RANDOM,pigeon,blend,True,['pigeon'],['blend'],1,1,0.0065145423,0.0148538845,0.9786316,0.16801359,1,6
2,RANDOM,2,RANDOM,defense,air,True,['defense'],['air'],1,1,0.006715888,0.37631267,0.61697143,1.0089352,12,15
1,HYPER,1,HYPER,bus,artifact,True,['bus'],['artifact'],1,1,0.005595181,0.8384912,0.15591365,0.6729814,7,1
2,RANDOM,2,RANDOM,truck,vanish,True,['truck'],['vanish'],1,1,0.005184094,0.0149301635,0.97988576,0.15864173,3,5
1,HYPER,1,HYPER,customer,person,True,['customer'],['person'],1,1,0.0057965564,0.9053692,0.08883425,0.48319647,1,3
0,COORD,0,COORD,goldfish,salmon,True,"['gold', '##fish']",['salmon'],2,1,0.9905139,0.005562538,0.003923546,0.0866474,1,5
2,RANDOM,2,RANDOM,mackerel,cover,True,"['mack', '##ere', '##l']",['cover'],3,1,0.004821874,0.019408429,0.9757697,0.1820191,2,36
2,RANDOM,2,RANDOM,moth,secession,True,['moth'],['secession'],1,1,0.0051381667,0.011310319,0.98355156,0.13574216,1,3
1,HYPER,1,HYPER,lobster,creature,True,['lobster'],['creature'],1,1,0.008788796,0.8477346,0.14347667,0.663951,2,3
1,HYPER,2,RANDOM,villa,work,False,['villa'],['work'],1,1,0.00662496,0.78043467,0.21294044,0.80224526,4,34
0,COORD,0,COORD,sword,pistol,True,['sword'],['pistol'],1,1,0.9845457,0.010701732,0.00475253,0.12885192,1,1
0,COORD,0,COORD,shirt,stocking,True,['shirt'],"['stock', '##ing']",1,2,0.9776267,0.014892184,0.0074811117,0.17513473,2,9
1,HYPER,2,RANDOM,beauty,business,False,['beauty'],['business'],1,1,0.004450554,0.707308,0.28824148,0.9054231,3,9
1,HYPER,1,HYPER,cannon,arm,True,['cannon'],['arm'],1,1,0.012059542,0.88769823,0.10024219,0.5620699,8,8
1,HYPER,1,HYPER,immortal,everlasting,True,['immortal'],"['ever', '##las', '##ting']",1,3,0.0051238686,0.9290502,0.06582587,0.39600363,3,3
2,RANDOM,2,RANDOM,symphonic,fall,True,['symphonic'],['fall'],1,1,0.0032076743,0.021652393,0.9751399,0.1817124,2,44
2,RANDOM,2,RANDOM,cottage,vehicle,True,['cottage'],['vehicle'],1,1,0.18165852,0.19281726,0.6255242,1.3282827,1,4
2,RANDOM,2,RANDOM,dishwasher,concern,True,"['dish', '##wash', '##er']",['concern'],3,1,0.0031514876,0.016732277,0.98011625,0.15332806,2,7
0,COORD,0,COORD,moth,bee,True,['moth'],['bee'],1,1,0.9930114,0.0036911054,0.0032974712,0.06706327,1,2
2,RANDOM,2,RANDOM,goose,video,True,['goose'],['video'],1,1,0.012984421,0.019385988,0.96762955,0.23759463,6,4
2,RANDOM,1,HYPER,pick,device,False,['pick'],['device'],1,1,0.007844707,0.37026963,0.62188566,1.0117581,21,5
