pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.0004267474,0.0042837253,0.99528956,0.04525656,5,5
2,RANDOM,1,HYPER,phone,good,False,['phone'],['good'],1,1,0.0007015747,0.16670227,0.8325962,0.6582827,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.0019277777,0.982556,0.015516298,0.13558616,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9198255,0.074312724,0.005861743,0.43305412,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9940447,0.0020199518,0.0039353566,0.058088247,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.0010284516,0.9472549,0.05171657,0.30525643,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.00048058765,0.0027019447,0.99681747,0.032934,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.0004987562,0.0029900053,0.9965113,0.035568513,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9973002,0.0015101733,0.0011896027,0.029599007,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0010653107,0.9059442,0.092990495,0.45827907,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.0026793142,0.9808173,0.01650337,0.14801748,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0013328653,0.91662955,0.082037516,0.42380562,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.00093712646,0.9479086,0.051154282,0.30198744,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.25629312,0.73407733,0.009629527,0.8952911,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.0002462252,0.0061985753,0.9935551,0.057678968,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.0007569797,0.52118057,0.47806242,1.0068401,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.99512345,0.002086264,0.0027902338,0.049272254,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99644274,0.002979148,0.0005781238,0.03633909,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9985978,0.0007848233,0.00061737496,0.016699433,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.9985688,0.00082340057,0.00060775736,0.016993245,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9963236,0.0021282942,0.0015481551,0.038637497,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.0012737018,0.87947977,0.1192465,0.5410428,8,2
1,HYPER,0,COORD,box,case,False,['box'],['case'],1,1,0.038181003,0.9369449,0.024874168,0.40046948,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['foot'],['anatomy'],1,1,0.00102588,0.6849354,0.31403872,0.90888757,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.00088779663,0.0020263228,0.99708587,0.03132744,5,1
1,HYPER,1,HYPER,hospital,structure,True,['hospital'],['structure'],1,1,0.0011241721,0.82895255,0.16992323,0.66986126,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['guitar'],['information'],1,1,0.0006865444,0.0023419426,0.9969715,0.032041132,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,['coyote'],['attempt'],1,1,0.0006948689,0.0022235615,0.9970816,0.031090148,3,4
0,COORD,2,RANDOM,desk,bracket,False,['desk'],['bracket'],1,1,0.87761444,0.09482508,0.027560558,0.63036025,1,7
1,HYPER,1,HYPER,penguin,creature,True,['penguin'],['creature'],1,1,0.0010082541,0.88922215,0.109769516,0.51054114,1,3
0,COORD,0,COORD,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99748814,0.0012231471,0.0012888005,0.027825806,5,2
1,HYPER,2,RANDOM,civilization,human,False,['civilization'],['human'],1,1,0.0011558228,0.9344063,0.06443799,0.3576484,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,['clarinet'],['ideal'],1,1,0.0007892112,0.0020788652,0.99713194,0.030789092,1,5
1,HYPER,1,HYPER,educator,profession,True,['educator'],['profession'],1,1,0.0010203253,0.9642455,0.034734238,0.22916237,1,4
2,RANDOM,2,RANDOM,invade,turn,True,['invade'],['turn'],1,1,0.0007393714,0.22558409,0.7736765,0.77871764,4,38
0,COORD,0,COORD,lion,panther,True,['lion'],['panther'],1,1,0.9980282,0.001256604,0.0007151422,0.022423608,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.99832803,0.0008105948,0.0008613699,0.01950358,4,2
0,COORD,0,COORD,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9767845,0.005309667,0.01790589,0.17714247,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['noise'],['creature'],1,1,0.00028109903,0.012352734,0.9873662,0.099731416,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,0.00062102,0.002592108,0.99678683,0.033514358,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['gorilla'],['participate'],1,1,0.00063269946,0.0026148458,0.9967525,0.033833638,1,2
0,COORD,0,COORD,willow,cedar,True,['willow'],['cedar'],1,1,0.99851364,0.0008027216,0.0006835977,0.017584654,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.0010453983,0.0020524268,0.9969022,0.03313846,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,0.00080674334,0.002309511,0.9968837,0.03300571,1,14
1,HYPER,1,HYPER,emperor,ruler,True,['emperor'],['ruler'],1,1,0.003490835,0.9810066,0.015502561,0.14882402,4,2
1,HYPER,1,HYPER,roll,move,True,['roll'],['move'],1,1,0.0011836151,0.9434664,0.055349935,0.3218195,33,21
2,RANDOM,2,RANDOM,wing,shine,True,['wing'],['shine'],1,1,0.0003249831,0.059224132,0.94045097,0.32856315,12,11
2,RANDOM,2,RANDOM,contrast,rock,True,['contrast'],['rock'],1,1,0.00031521454,0.005234282,0.99445057,0.051314734,7,9
1,HYPER,2,RANDOM,whisk,game,False,"['w', '##his', '##k']",['game'],3,1,0.0010971683,0.7966385,0.20226434,0.73844516,6,14
1,HYPER,2,RANDOM,falcon,creature,False,['falcon'],['creature'],1,1,0.0010585871,0.88513577,0.11380563,0.52309376,2,3
2,RANDOM,2,RANDOM,black,utensil,True,['black'],"['ut', '##ens', '##il']",1,3,0.0011254728,0.0065934267,0.992281,0.069885015,22,1
1,HYPER,1,HYPER,revolver,firearm,True,['revolver'],['firearm'],1,1,0.25888467,0.7313768,0.009738488,0.8998798,2,1
2,RANDOM,2,RANDOM,axe,consulting,True,['axe'],['consulting'],1,1,0.0009066596,0.0021113986,0.9969819,0.03227657,3,4
2,RANDOM,2,RANDOM,pigeon,blend,True,['pigeon'],['blend'],1,1,0.00040206395,0.0034265115,0.9961714,0.038108144,1,6
2,RANDOM,2,RANDOM,defense,air,True,['defense'],['air'],1,1,0.0005454183,0.11915798,0.88029665,0.5335349,12,15
2,RANDOM,1,HYPER,bus,artifact,False,['bus'],['artifact'],1,1,0.0008064036,0.38388097,0.61531264,0.96962285,7,1
2,RANDOM,2,RANDOM,truck,vanish,True,['truck'],['vanish'],1,1,0.0009882747,0.0019950708,0.99701667,0.03205784,3,5
1,HYPER,1,HYPER,customer,person,True,['customer'],['person'],1,1,0.0010907724,0.9667304,0.032178815,0.21745847,1,3
0,COORD,0,COORD,goldfish,salmon,True,"['gold', '##fish']",['salmon'],2,1,0.9981975,0.00092622545,0.00087624544,0.020830484,1,5
2,RANDOM,2,RANDOM,mackerel,cover,True,"['mack', '##ere', '##l']",['cover'],3,1,0.00055623613,0.0033335583,0.99611026,0.039045736,2,36
2,RANDOM,2,RANDOM,moth,secession,True,['moth'],['secession'],1,1,0.0008443025,0.0024409941,0.9967147,0.03453588,1,3
1,HYPER,1,HYPER,lobster,creature,True,['lobster'],['creature'],1,1,0.0010783056,0.8550222,0.14389955,0.60630274,2,3
2,RANDOM,2,RANDOM,villa,work,True,['villa'],['work'],1,1,0.00045782563,0.03571148,0.9638307,0.2279864,4,34
0,COORD,0,COORD,sword,pistol,True,['sword'],['pistol'],1,1,0.99662447,0.002000659,0.0013748381,0.035868004,1,1
0,COORD,0,COORD,shirt,stocking,True,['shirt'],"['stock', '##ing']",1,2,0.99464285,0.0031628362,0.0021942607,0.05335379,2,9
1,HYPER,2,RANDOM,beauty,business,False,['beauty'],['business'],1,1,0.00077345205,0.6216169,0.3776096,0.964917,3,9
1,HYPER,1,HYPER,cannon,arm,True,['cannon'],['arm'],1,1,0.0014197615,0.95757437,0.041005965,0.2622778,8,8
1,HYPER,1,HYPER,immortal,everlasting,True,['immortal'],"['ever', '##las', '##ting']",1,3,0.0010386282,0.9632624,0.035699006,0.23394924,3,3
2,RANDOM,2,RANDOM,symphonic,fall,True,['symphonic'],['fall'],1,1,0.0003616906,0.0043315147,0.9953068,0.044896495,2,44
2,RANDOM,2,RANDOM,cottage,vehicle,True,['cottage'],['vehicle'],1,1,0.0015289193,0.0028105353,0.9956605,0.04436643,1,4
2,RANDOM,2,RANDOM,dishwasher,concern,True,"['dish', '##wash', '##er']",['concern'],3,1,0.00088915654,0.0022085458,0.9969023,0.032959282,2,7
0,COORD,0,COORD,moth,bee,True,['moth'],['bee'],1,1,0.99799323,0.0012652227,0.0007415235,0.022781564,1,2
2,RANDOM,2,RANDOM,goose,video,True,['goose'],['video'],1,1,0.00040341663,0.005730159,0.9938664,0.05604405,6,4
1,HYPER,1,HYPER,pick,device,True,['pick'],['device'],1,1,0.0011581797,0.86602116,0.1328207,0.57785195,21,5
1,HYPER,1,HYPER,dinner,meal,True,['dinner'],['meal'],1,1,0.0032867026,0.98632544,0.010387845,0.11515029,2,3
1,HYPER,1,HYPER,football,sport,True,['football'],['sport'],1,1,0.0010721965,0.9614858,0.03744198,0.24250261,2,9
2,RANDOM,2,RANDOM,tiger,content,True,['tiger'],['content'],1,1,0.0006928118,0.002354811,0.9969524,0.032219168,2,10
1,HYPER,1,HYPER,cedar,tree,True,['cedar'],['tree'],1,1,0.0011762606,0.94694257,0.051881142,0.30738714,3,7
2,RANDOM,2,RANDOM,van,think,True,['van'],['think'],1,1,0.0005941452,0.0029506467,0.9964552,0.03627185,5,14
2,RANDOM,2,RANDOM,rain,evergreen,True,['rain'],['evergreen'],1,1,0.00031390236,0.010026792,0.98965937,0.08507201,4,2
1,HYPER,1,HYPER,dishwasher,artefact,True,"['dish', '##wash', '##er']","['arte', '##fa', '##ct']",3,3,0.001091263,0.6343293,0.3645795,0.95801574,2,1
2,RANDOM,2,RANDOM,cow,barrio,True,['cow'],['barrio'],1,1,0.0010967699,0.0031779644,0.9957253,0.043307677,4,2
0,COORD,0,COORD,donkey,gorilla,True,['donkey'],['gorilla'],1,1,0.9986381,0.00078117993,0.0005807684,0.016269974,2,1
2,RANDOM,2,RANDOM,jet,question,True,['jet'],['question'],1,1,0.0005525334,0.0032164464,0.996231,0.038039748,9,11
2,RANDOM,2,RANDOM,turtle,listed,True,['turtle'],['listed'],1,1,0.0006580792,0.0028700097,0.9964719,0.036273,4,6
2,RANDOM,2,RANDOM,freezer,build,True,"['freeze', '##r']",['build'],2,1,0.00082613796,0.0032720773,0.99590176,0.041374013,1,12
1,HYPER,2,RANDOM,couch,object,False,['couch'],['object'],1,1,0.00114328,0.85455346,0.14430322,0.6079626,4,7
0,COORD,0,COORD,helicopter,motorcycle,True,['helicopter'],['motorcycle'],1,1,0.9971208,0.0013631936,0.0015159847,0.031321783,1,2
2,RANDOM,2,RANDOM,boy,standard,True,['boy'],['standard'],1,1,0.00039780288,0.0034726497,0.9961295,0.038437143,4,11
1,HYPER,1,HYPER,manual,functional,True,['manual'],['functional'],1,1,0.0018362667,0.9816159,0.016547779,0.14088394,5,6
