pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,3.2482092e-06,0.00057215145,0.9994247,0.007051965,5,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,random,Random
1,hyper,Ġsubclass,1,hyper,Ġsubclass,phone,good,True,['Ġphone'],['Ġgood'],1,1,3.2304488e-05,0.7902229,0.20974477,0.7415121,4,27,Ġsubclass,Ġrandom,Ġclass,Ġtype,Ġcoordinated,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.00012003198,0.96464425,0.035235688,0.22173466,2,3,Ġsubclass,Ġrandom,Ġcoordinated,ĠRandom,Ġgeneralized,Ġand
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9973362,0.0024003913,0.00026329912,0.027858078,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9997471,7.129755e-06,0.00024579623,0.0034338757,2,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordinating,Ġsubclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,2.6936717e-05,0.62965846,0.37031457,0.9513432,6,3,Ġsubclass,Ġrandom,ĠRandom,Ġrandomly,Ġcoordinated,Ġclass
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,2.079572e-06,0.0008380436,0.99915993,0.009816257,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,random,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,4.356744e-06,0.0014215659,0.998574,0.015578891,7,5,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,random,Random
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9999671,1.3047993e-05,1.9955558e-05,0.00057091576,2,4,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordinate,Ġcoordination
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,4.2739593e-05,0.9579851,0.041972157,0.25194186,2,32,Ġsubclass,Ġrandom,Ġtype,Ġother,Ġcoordinated,Ġsimilar
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,2.1650403e-05,0.9904412,0.0095371315,0.07807519,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġpolymorph,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00018493414,0.9514067,0.04840843,0.2821441,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġsimilar
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,3.3483382e-05,0.88597894,0.113987565,0.51236796,2,3,Ġsubclass,Ġrandom,Ġrandomly,Ġand,Ġcoordinated,ĠRandom
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.08201363,0.8982083,0.019778049,0.5469602,21,6,Ġsubclass,Ġcoordinated,Ġrandom,Ġcoordinate,Ġclass,Ġcomplete
