pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,1.3728109e-06,4.49548e-05,0.9999536,0.00074274815,5,5,random,minor,van,randomly,coordinated,regular
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,6.2380303e-07,0.00010746871,0.9998919,0.0015855975,4,27,random,minor,randomly,coordinated,regular,good
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,7.9522244e-05,0.9915731,0.008347359,0.07082308,2,3,minor,random,coordinated,lesser,major,short
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.95791495,0.040864587,0.0012204367,0.25974035,4,12,coordinated,minor,random,coordinate,coordination,similar
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9979753,0.00064959214,0.0013751695,0.02286885,2,3,coordinated,random,minor,coordinate,coordination,same
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,6.34269e-05,0.87612987,0.1238067,0.5411689,6,3,minor,random,major,coordinated,small,lesser
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,2.7048807e-07,5.928901e-06,0.9999938,0.000117792835,3,2,random,minor,randomly,coordinated,natural,spontaneous
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,7.585305e-07,7.044434e-06,0.99999225,0.00014733803,7,5,random,minor,randomly,coordinated,fruit,spontaneous
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9909532,0.007586389,0.0014604437,0.080175176,2,4,coordinated,minor,random,coordinate,coordination,related
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00017425891,0.95653355,0.04329215,0.25960425,2,32,minor,random,coordinated,major,small,lesser
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,3.197304e-05,0.9845761,0.015391985,0.11524265,2,3,minor,random,lesser,major,coordinated,small
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,3.9743918e-05,0.9574656,0.04249459,0.25425106,6,9,minor,random,major,small,coordinated,lesser
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,2.8520992e-05,0.9831269,0.016844574,0.12380786,2,3,minor,random,lesser,major,coordinated,small
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.0052510733,0.984875,0.009873926,0.12720382,21,6,minor,random,coordinated,major,lesser,same
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,1.7504453e-06,0.00019212492,0.9998061,0.0026850025,3,6,random,minor,coordinated,randomly,natural,hint
