pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,4.6208506e-06,2.9292903e-05,0.999966,0.00057194993,5,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,random
1,hyper,Ġsubclass,1,hyper,Ġsubclass,phone,good,True,['Ġphone'],['Ġgood'],1,1,1.798202e-05,0.9161945,0.08378749,0.4156932,4,27,Ġsubclass,Ġrandom,Ġcoordinated,ĠRandom,Ġtype,Ġnon
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.0002043236,0.9647875,0.035008248,0.22170572,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġgeneralized
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9933089,0.005602452,0.0010887106,0.062242176,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,Ġsynchronized,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99988854,2.1056337e-06,0.00010927979,0.0016384174,2,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordinate,Ġsubclass,Ġcoordinating
2,random,Ġrandom,1,hyper,Ġsubclass,evidence,argue,False,['Ġevidence'],['Ġargue'],1,1,3.874064e-05,0.25478798,0.7451733,0.8193863,6,3,Ġrandom,Ġsubclass,ĠRandom,Ġcoordinated,Ġselect,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,3.9451677e-07,2.5998272e-05,0.99997365,0.00044255785,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,random,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,4.530334e-06,0.0014760923,0.99851936,0.016096124,7,5,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġrandomized,Ġcoordinated
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.999678,0.0001556581,0.00016642059,0.00452265,2,4,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,Ġcoordination,Ġsynchronized
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,2.6445341e-05,0.98130417,0.018669339,0.13434221,2,32,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġother,Ġclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,8.041363e-05,0.98354465,0.016374886,0.12177928,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġselect,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00012089361,0.98246187,0.017417284,0.12842736,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,6.617887e-05,0.98494405,0.014989712,0.11331142,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġselect
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.0015163608,0.9715437,0.026939908,0.19513263,21,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġgeneralized
2,random,Ġrandom,2,random,Ġrandom,pine,hint,True,['Ġpine'],['Ġhint'],1,1,2.7342512e-06,0.002673136,0.9973241,0.02675382,3,6,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,random,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cut,free,True,['Ġcut'],['Ġfree'],1,1,8.1236256e-05,0.6352376,0.36468118,0.94766825,70,22,Ġsubclass,Ġrandom,Ġcoordinated,Ġselect,ĠRandom,Ġrandomized
