pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,3.2377935e-05,0.000541231,0.99942636,0.0071833995,5,5
1,HYPER,1,HYPER,phone,good,True,['phone'],['good'],1,1,0.0032115637,0.9165334,0.08025502,0.4339145,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.00016681335,0.9922577,0.007575573,0.06658558,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9998087,0.00012459063,6.670879e-05,0.0028172932,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9996917,0.00022578298,8.250418e-05,0.0042987205,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.00030869615,0.976086,0.02360535,0.16526559,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,4.700216e-05,0.00066439266,0.99928856,0.008714802,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,4.2685853e-05,0.0007518416,0.9992055,0.009567419,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9995222,0.00037331623,0.00010452997,0.0063224942,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0015820795,0.9391201,0.059297763,0.34151158,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.00012746779,0.99641377,0.0034588494,0.035091642,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.00014449727,0.99635494,0.0035005193,0.035650328,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.00018041756,0.99064344,0.009176075,0.0777818,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.00019054106,0.9912849,0.008524616,0.07347256,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.000100282305,0.008543287,0.9913564,0.07244897,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.00044445237,0.9669107,0.032644786,0.21305579,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.99982977,0.00011185926,5.8312762e-05,0.0025339695,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9995258,0.00038667215,8.760189e-05,0.006248291,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9998939,6.3515916e-05,4.2518714e-05,0.00165598,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.999884,7.368682e-05,4.23348e-05,0.0017939506,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9961449,0.0034803986,0.00037461653,0.038237628,1,3
