pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,4.0789608e-05,0.0082576955,0.99170154,0.06966073,5,5,random,minor,coordinated,',major,to
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,2.82067e-05,0.26592046,0.73405135,0.8360041,4,27,random,minor,all,major,no,'
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,9.465304e-05,0.9864913,0.013414092,0.104059145,2,3,minor,random,coordinated,major,or,and
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9994118,0.0005551231,3.3177977e-05,0.007345756,4,12,coordinated,minor,random,coordination,coordinating,regular
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9999895,4.856728e-06,5.589884e-06,0.00019831384,2,3,coordinated,random,minor,coordination,coordinating,coordinate
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,2.9427552e-05,0.6697665,0.3302041,0.9156031,6,3,minor,random,major,coordinated,regular,no
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,1.01128435e-05,0.0043825256,0.99560744,0.040823966,3,2,random,minor,coordinated,all,',regular
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,5.1789257e-06,0.001919496,0.99807525,0.020188568,7,5,random,minor,the,coordinated,all,major
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99995065,2.5963285e-05,2.3381835e-05,0.00082641415,2,4,coordinated,minor,random,coordination,coordinating,and
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.0007224991,0.9592636,0.040013827,0.25089404,2,32,minor,random,coordinated,major,a,other
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,4.5128676e-05,0.9063297,0.09362521,0.44916606,2,3,minor,random,major,no,coordinated,regular
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,4.1149542e-05,0.89605856,0.103900254,0.48189086,6,9,minor,random,major,small,-,a
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,5.1106843e-05,0.9664952,0.033453766,0.21222687,2,3,minor,random,major,and,or,coordinated
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.0012202276,0.9911374,0.0076423897,0.07827882,21,6,minor,random,coordinated,major,regular,no
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,8.046632e-06,0.001686033,0.9983059,0.01811014,3,6,random,minor,coordinated,the,all,new
1,hyper,minor,1,hyper,minor,cut,free,True,['cut'],['free'],1,1,1.950478e-05,0.7506326,0.24934794,0.81056815,70,22,minor,random,major,/,',and
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.999992,3.5141218e-06,4.5555157e-06,0.00015602594,1,3,coordinated,random,minor,coordination,coordinating,and
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99998176,5.7355232e-06,1.2525038e-05,0.00033014605,2,3,coordinated,random,minor,coordination,coordinating,organized
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.999995,2.7979509e-06,2.285425e-06,0.00010166442,2,15,coordinated,minor,random,coordination,and,coordinating
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.99999475,2.8738618e-06,2.3358382e-06,0.00010408292,4,8,coordinated,minor,random,and,coordination,coordinating
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9999471,2.9473085e-05,2.3427352e-05,0.00088019593,1,3,coordinated,minor,random,coordination,coordinating,and
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,5.6694866e-05,0.9074792,0.09246406,0.44551513,8,2,minor,random,other,major,small,coordinated
0,coord,coordinated,0,coord,coordinated,box,case,True,['box'],['case'],1,1,0.9558027,0.04075838,0.003438957,0.27864835,13,22,coordinated,minor,random,coordination,and,regular
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,5.8472265e-06,0.0728914,0.9271027,0.37673178,14,3,random,minor,major,other,the,individual
