pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,0.00013604634,2.371203e-05,0.99984026,0.002342077,5,5,Ġrandom,Ġrandomly,Ġcoordinated,Ġrandomized,Ġsubclass,ĠRandom
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,0.0025561785,0.13917293,0.8582708,0.60721165,4,27,Ġrandom,Ġsubclass,Ġcoordinated,Ġclass,Ġrandomly,Ġkind
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.040645953,0.8683595,0.090994574,0.6793096,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġcoordinate,Ġsubset,Ġgeneralized
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.99789834,0.0019076761,0.00019406459,0.022655966,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordination,Ġcoordinate,Ġsynchronized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9997845,4.6099663e-05,0.000169323,0.0030960673,2,3,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordination,Ġsynchronized,Ġsubclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,0.033612475,0.8881255,0.07826203,0.60419947,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġcoordinate,Ġsubset,Ġclass
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,3.54415e-05,0.00013605772,0.99982846,0.0025188925,3,2,Ġrandom,Ġrandomly,Ġsubclass,ĠRandom,Ġrandomized,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,0.0008430529,0.0017220302,0.9974349,0.02811634,7,5,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9999205,5.179619e-05,2.7672939e-05,0.0012710341,2,4,Ġcoordinated,Ġsubclass,Ġcoordination,Ġcoordinate,Ġsynchronized,Ġrandom
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.005880663,0.8608279,0.13329147,0.6172125,2,32,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġkind
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.01609038,0.9681451,0.015764603,0.23546338,2,3,Ġsubclass,Ġcoordinated,Ġrandom,Ġsubset,Ġcoordinate,Ġgeneralized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.010652005,0.93175083,0.057597157,0.40200025,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġcoordinate,Ġclass,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,0.021540282,0.9459101,0.032549646,0.35598508,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġcoordinate,Ġsubset,Ġgeneralized
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.09313022,0.8764579,0.030411823,0.63892657,21,6,Ġsubclass,Ġcoordinated,Ġrandom,Ġcoordinate,Ġsubset,Ġclass
2,random,Ġrandom,2,random,Ġrandom,pine,hint,True,['Ġpine'],['Ġhint'],1,1,0.00012073709,0.001357158,0.9985221,0.01662927,3,6,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cut,free,True,['Ġcut'],['Ġfree'],1,1,0.011062335,0.8542973,0.13464043,0.65546304,70,22,Ġsubclass,Ġrandom,Ġcoordinated,Ġcoordinate,Ġsubset,Ġindependent
0,coord,Ġcoordinated,0,coord,Ġcoordinated,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9999037,6.155916e-05,3.478063e-05,0.0015151727,1,3,Ġcoordinated,Ġcoordination,Ġsubclass,Ġcoordinate,Ġrandom,Ġsynchronized
2,random,Ġrandom,0,coord,Ġcoordinated,grasshopper,cricket,False,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.1941122,0.008224775,0.79766303,0.7762025,2,3,Ġrandom,Ġcoordinated,Ġsubclass,Ġrandomized,Ġrandomly,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9999552,2.0747915e-05,2.40838e-05,0.00075691607,2,15,Ġcoordinated,Ġcoordination,Ġsynchronized,Ġrandom,Ġsubclass,Ġcoordinate
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.9997814,1.2721191e-06,0.00021724358,0.00298363,4,8,Ġcoordinated,Ġrandom,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.9998766,7.88625e-05,4.45097e-05,0.0018963213,1,3,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,Ġcoordination,Ġsynchronized
