pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,5.1406078e-05,0.0023706916,0.99757797,0.024896001,5,5,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,8.756169e-05,0.263099,0.7368134,0.83265495,4,27,Ġrandom,Ġsubclass,Ġcoordinated,Ġclass,Ġrandomly,Ġkind
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,2.700676e-05,0.999166,0.0008069503,0.009904069,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġsubset,Ġclass,Ġtype
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.6949833,0.3042708,0.00074592,0.8948833,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,Ġcoordination,Ġgeneralized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99992156,4.1957537e-06,7.431366e-05,0.0012075665,2,3,Ġcoordinated,Ġrandom,Ġcoordination,Ġcoordinate,Ġsynchronized,Ġsubclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,6.0451097e-05,0.9213597,0.07857989,0.3980826,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġsubset
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,2.0817375e-05,0.024583701,0.9753955,0.16680847,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,2.1271668e-05,0.012535028,0.9874436,0.09752583,7,5,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġrandomized,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9999989,9.3978196e-07,1.2554337e-07,2.3241499e-05,2,4,Ġcoordinated,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġsubclass,Ġcoordinating
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,8.7521825e-05,0.95855343,0.04135901,0.24978958,2,32,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,8.727377e-06,0.9993728,0.00061851734,0.0076439893,2,3,Ġsubclass,Ġrandom,Ġsubset,Ġcoordinated,Ġclass,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,6.471845e-05,0.94540024,0.054535083,0.30634654,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,1.5270809e-05,0.99713707,0.0028476375,0.028448408,2,3,Ġsubclass,Ġrandom,Ġsubset,Ġcoordinated,Ġclass,Ġgroup
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.00015188276,0.99549615,0.0043519503,0.042546846,21,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġsubset,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,pine,hint,True,['Ġpine'],['Ġhint'],1,1,1.0772057e-05,0.036405887,0.96358335,0.22575608,3,6,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,cut,free,True,['Ġcut'],['Ġfree'],1,1,6.310762e-05,0.9274849,0.07245195,0.3759726,70,22,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġsubset,Ġkind
0,coord,Ġcoordinated,0,coord,Ġcoordinated,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.99999714,1.7349679e-06,1.0649959e-06,5.8373367e-05,1,3,Ġcoordinated,Ġcoordination,Ġsynchronized,Ġcoordinate,Ġsubclass,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.99997115,2.8359706e-05,4.501951e-07,0.00047950662,2,3,Ġcoordinated,Ġsubclass,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9999989,1.1167e-06,3.8329624e-08,2.4743907e-05,2,15,Ġcoordinated,Ġcoordination,Ġsubclass,Ġsynchronized,Ġcoordinate,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.99999964,3.7108043e-07,3.1173915e-08,9.392186e-06,4,8,Ġcoordinated,Ġsynchronized,Ġcoordinate,Ġcoordination,Ġsubclass,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.9999964,3.453501e-06,1.3888292e-07,7.09818e-05,1,3,Ġcoordinated,Ġsynchronized,Ġsubclass,Ġcoordination,Ġcoordinate,Ġcoordinating
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,7.827209e-05,0.97366434,0.02625734,0.17643806,8,2,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġtype
1,hyper,Ġsubclass,0,coord,Ġcoordinated,box,case,False,['Ġbox'],['Ġcase'],1,1,0.419976,0.5553981,0.024625892,1.1284468,13,22,Ġsubclass,Ġcoordinated,Ġrandom,Ġcoordinate,Ġmodified,Ġgeneralized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,foot,anatomy,True,['Ġfoot'],['Ġanatomy'],1,1,2.9516958e-05,0.97258896,0.027381469,0.18157066,14,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġsubset,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,0.0004420239,0.016201355,0.9833566,0.12509762,5,1,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
