pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,3.2531862e-06,0.00024089943,0.9997559,0.003307006,5,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġcoordinated
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,4.4034783e-05,0.19533353,0.8046224,0.71318334,4,27,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġclass,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.0018729995,0.98430693,0.013820125,0.124800004,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġsubset,Ġgeneralized,Ġclass
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9966754,0.0027295,0.0005951661,0.034412853,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordinate,Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9992015,0.00018660098,0.00061194843,0.009995256,2,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordinate,Ġcoordination
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,0.00047323917,0.939525,0.060001824,0.33331954,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġsubset,Ġgeneric
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,2.6265927e-06,7.759937e-05,0.9999198,0.0012239428,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,Ġcoordinated
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,1.560884e-05,0.013228639,0.9867557,0.10177883,7,5,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,Ġrandomized,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9982717,0.0007453347,0.0009829622,0.020055505,2,4,Ġcoordinated,Ġrandom,Ġsubclass,Ġsynchronized,Ġcoordinate,Ġcoordination
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,2.8294131e-05,0.9742955,0.025676293,0.17268929,2,32,Ġsubclass,Ġrandom,Ġclass,Ġcoordinated,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.0002783769,0.99506855,0.0046530543,0.046434857,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġsubset,Ġclass,Ġgeneric
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00010409885,0.9672537,0.032642197,0.20899642,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,0.0005501834,0.991096,0.008353757,0.07641455,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġsubset,Ġclass,Ġgeneric
