pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00042694822,0.029514192,0.97005886,0.19732614,5,5
2,RANDOM,1,HYPER,phone,good,False,['phone'],['good'],1,1,0.00056214526,0.14912772,0.85031015,0.61440223,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.0023258203,0.9524084,0.045265816,0.28947774,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99336207,0.0051393006,0.0014985985,0.06268501,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99562705,0.0028046349,0.0015683582,0.044684295,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.0019312482,0.67949027,0.31857842,0.921955,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.00028920246,0.005261317,0.9944495,0.05121524,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00038734652,0.0033015134,0.9963111,0.036915552,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9955581,0.003058141,0.0013837669,0.045081016,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0030094804,0.96185523,0.035135258,0.24891251,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.0025242667,0.9602859,0.037189852,0.2545391,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0036319164,0.95214134,0.044226743,0.29577646,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.0022244952,0.93298924,0.06478621,0.36875188,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.0043009706,0.9747751,0.020923914,0.18646768,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.0003491274,0.0039124964,0.9957384,0.041435406,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.0019523858,0.9351891,0.06285843,0.35889235,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.99476033,0.0035278902,0.0017118262,0.052013155,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9967438,0.002087885,0.0011682073,0.03465995,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9972287,0.0017510212,0.0010202868,0.030166147,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.9973003,0.0016663938,0.001033194,0.029516527,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9956772,0.0032879005,0.0010349262,0.043606248,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.0029972931,0.9563157,0.040687025,0.27469483,8,2
1,HYPER,0,COORD,box,case,False,['box'],['case'],1,1,0.10945744,0.87697685,0.013565742,0.5995902,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['foot'],['anatomy'],1,1,0.0012361425,0.6126798,0.38608405,0.9750784,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.00053037395,0.013753764,0.9857159,0.11128436,5,1
1,HYPER,1,HYPER,hospital,structure,True,['hospital'],['structure'],1,1,0.0019750383,0.91537696,0.08264802,0.4317856,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['guitar'],['information'],1,1,0.00030127962,0.010824109,0.98887455,0.09016207,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,['coyote'],['attempt'],1,1,0.00038105395,0.0031712386,0.9964477,0.03576732,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['desk'],['bracket'],1,1,0.002647311,0.054770082,0.9425826,0.3325874,1,7
1,HYPER,1,HYPER,penguin,creature,True,['penguin'],['creature'],1,1,0.0021445532,0.94512826,0.05272721,0.31980538,1,3
0,COORD,0,COORD,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99651563,0.002361862,0.0011225345,0.036627132,5,2
2,RANDOM,2,RANDOM,civilization,human,True,['civilization'],['human'],1,1,0.0010396222,0.2559839,0.7429764,0.83198303,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,['clarinet'],['ideal'],1,1,0.00061079464,0.0022837804,0.9971054,0.030730128,1,5
1,HYPER,1,HYPER,educator,profession,True,['educator'],['profession'],1,1,0.0025077509,0.95903915,0.038453117,0.260291,1,4
1,HYPER,2,RANDOM,invade,turn,False,['invade'],['turn'],1,1,0.00140839,0.846414,0.15217762,0.63029766,4,38
0,COORD,0,COORD,lion,panther,True,['lion'],['panther'],1,1,0.9970541,0.0020218284,0.0009240755,0.031653788,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.9969863,0.0017085908,0.0013050933,0.03255321,4,2
0,COORD,0,COORD,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.99631613,0.0021937995,0.0014900666,0.038673636,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['noise'],['creature'],1,1,0.00061458116,0.03558871,0.96379673,0.22909805,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,0.0004918755,0.003075298,0.9964328,0.0362061,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['gorilla'],['participate'],1,1,0.00073768565,0.0038214044,0.99544084,0.04493008,1,2
0,COORD,0,COORD,willow,cedar,True,['willow'],['cedar'],1,1,0.99672264,0.0021258008,0.0011515834,0.034834813,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.00030010525,0.005708523,0.9939913,0.054698147,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,0.0003100755,0.0047405777,0.99494934,0.047482766,1,14
1,HYPER,1,HYPER,emperor,ruler,True,['emperor'],['ruler'],1,1,0.0026583804,0.9652205,0.032121107,0.23136787,4,2
1,HYPER,1,HYPER,roll,move,True,['roll'],['move'],1,1,0.002012729,0.9326201,0.0653672,0.36912367,33,21
2,RANDOM,2,RANDOM,wing,shine,True,['wing'],['shine'],1,1,0.000320305,0.017183831,0.9824959,0.12949438,12,11
2,RANDOM,2,RANDOM,contrast,rock,True,['contrast'],['rock'],1,1,0.00039170403,0.010923071,0.98868525,0.09184427,7,9
2,RANDOM,2,RANDOM,whisk,game,True,"['w', '##his', '##k']",['game'],3,1,0.0007985494,0.23918994,0.7600115,0.8027444,6,14
1,HYPER,2,RANDOM,falcon,creature,False,['falcon'],['creature'],1,1,0.0022770385,0.94810313,0.049619757,0.3078827,2,3
2,RANDOM,2,RANDOM,black,utensil,True,['black'],"['ut', '##ens', '##il']",1,3,0.0005897614,0.02997144,0.9694388,0.20140003,22,1
1,HYPER,1,HYPER,revolver,firearm,True,['revolver'],['firearm'],1,1,0.005850998,0.9748331,0.019315984,0.18923126,2,1
2,RANDOM,2,RANDOM,axe,consulting,True,['axe'],['consulting'],1,1,0.00045222533,0.003032787,0.9965149,0.035413273,3,4
2,RANDOM,2,RANDOM,pigeon,blend,True,['pigeon'],['blend'],1,1,0.00040495105,0.0030553278,0.9965397,0.035072885,1,6
2,RANDOM,2,RANDOM,defense,air,True,['defense'],['air'],1,1,0.0011877749,0.3106753,0.68813694,0.90656817,12,15
1,HYPER,1,HYPER,bus,artifact,True,['bus'],['artifact'],1,1,0.0016580113,0.7773378,0.22100425,0.7791029,7,1
2,RANDOM,2,RANDOM,truck,vanish,True,['truck'],['vanish'],1,1,0.00054671866,0.0028113427,0.996642,0.034585975,3,5
1,HYPER,1,HYPER,customer,person,True,['customer'],['person'],1,1,0.0023051922,0.93781215,0.059882596,0.3502905,1,3
0,COORD,0,COORD,goldfish,salmon,True,"['gold', '##fish']",['salmon'],2,1,0.997035,0.0018770258,0.0010880079,0.03198251,1,5
2,RANDOM,2,RANDOM,mackerel,cover,True,"['mack', '##ere', '##l']",['cover'],3,1,0.0003166307,0.010794271,0.9888891,0.09014641,2,36
2,RANDOM,2,RANDOM,moth,secession,True,['moth'],['secession'],1,1,0.0004721116,0.003312028,0.9962159,0.037949868,1,3
1,HYPER,1,HYPER,lobster,creature,True,['lobster'],['creature'],1,1,0.0020906704,0.9402336,0.057675738,0.339593,2,3
2,RANDOM,2,RANDOM,villa,work,True,['villa'],['work'],1,1,0.0007139866,0.14063917,0.85864687,0.5942462,4,34
0,COORD,0,COORD,sword,pistol,True,['sword'],['pistol'],1,1,0.9959941,0.0028907466,0.0011150908,0.04108668,1,1
0,COORD,0,COORD,shirt,stocking,True,['shirt'],"['stock', '##ing']",1,2,0.99351114,0.0044722455,0.0020166489,0.062292643,2,9
2,RANDOM,2,RANDOM,beauty,business,True,['beauty'],['business'],1,1,0.0009619467,0.3440509,0.6549871,0.93908453,3,9
1,HYPER,1,HYPER,cannon,arm,True,['cannon'],['arm'],1,1,0.002447201,0.9520971,0.045455746,0.29136056,8,8
2,RANDOM,1,HYPER,immortal,everlasting,False,['immortal'],"['ever', '##las', '##ting']",1,3,0.0006059018,0.08730639,0.9120877,0.4346847,3,3
2,RANDOM,2,RANDOM,symphonic,fall,True,['symphonic'],['fall'],1,1,0.00038509976,0.007881407,0.99173355,0.07131452,2,44
2,RANDOM,2,RANDOM,cottage,vehicle,True,['cottage'],['vehicle'],1,1,0.0007325841,0.11291452,0.8863529,0.51720434,1,4
2,RANDOM,2,RANDOM,dishwasher,concern,True,"['dish', '##wash', '##er']",['concern'],3,1,0.0003071701,0.005198352,0.9944945,0.050948817,2,7
0,COORD,0,COORD,moth,bee,True,['moth'],['bee'],1,1,0.99674076,0.0022031057,0.0010561936,0.034582064,1,2
2,RANDOM,2,RANDOM,goose,video,True,['goose'],['video'],1,1,0.00033027705,0.011130981,0.9885387,0.09249132,6,4
1,HYPER,1,HYPER,pick,device,True,['pick'],['device'],1,1,0.0018131287,0.8760527,0.122134216,0.5542497,21,5
1,HYPER,1,HYPER,dinner,meal,True,['dinner'],['meal'],1,1,0.005423737,0.9682621,0.026314242,0.22397292,2,3
1,HYPER,1,HYPER,football,sport,True,['football'],['sport'],1,1,0.003775157,0.9642584,0.031966522,0.23980603,2,9
2,RANDOM,2,RANDOM,tiger,content,True,['tiger'],['content'],1,1,0.00050871534,0.0027845665,0.9967068,0.03394555,2,10
1,HYPER,1,HYPER,cedar,tree,True,['cedar'],['tree'],1,1,0.004174221,0.9689928,0.02683294,0.21709123,3,7
2,RANDOM,2,RANDOM,van,think,True,['van'],['think'],1,1,0.00032833038,0.004540837,0.9951309,0.046147835,5,14
2,RANDOM,2,RANDOM,rain,evergreen,True,['rain'],['evergreen'],1,1,0.0008840501,0.318634,0.680482,0.9126424,4,2
1,HYPER,1,HYPER,dishwasher,artefact,True,"['dish', '##wash', '##er']","['arte', '##fa', '##ct']",3,3,0.0033741505,0.9449242,0.051701706,0.32588893,2,1
2,RANDOM,2,RANDOM,cow,barrio,True,['cow'],['barrio'],1,1,0.00043001943,0.0037448078,0.9958252,0.04100595,4,2
0,COORD,0,COORD,donkey,gorilla,True,['donkey'],['gorilla'],1,1,0.99728537,0.0017643208,0.0009503805,0.029589798,2,1
2,RANDOM,2,RANDOM,jet,question,True,['jet'],['question'],1,1,0.0003534096,0.0038323377,0.99581426,0.040842727,9,11
2,RANDOM,2,RANDOM,turtle,listed,True,['turtle'],['listed'],1,1,0.0005134339,0.00250976,0.99697685,0.031645343,4,6
2,RANDOM,2,RANDOM,freezer,build,True,"['freeze', '##r']",['build'],2,1,0.00035561572,0.004111698,0.99553263,0.043094505,1,12
1,HYPER,2,RANDOM,couch,object,False,['couch'],['object'],1,1,0.0016945179,0.79362506,0.20468041,0.7486708,4,7
0,COORD,0,COORD,helicopter,motorcycle,True,['helicopter'],['motorcycle'],1,1,0.9967801,0.0021206334,0.0010993049,0.03427709,1,2
2,RANDOM,2,RANDOM,boy,standard,True,['boy'],['standard'],1,1,0.00042957658,0.004407348,0.9951631,0.046257365,4,11
1,HYPER,1,HYPER,manual,functional,True,['manual'],['functional'],1,1,0.0021939874,0.95406055,0.043745376,0.2816065,5,6
2,RANDOM,2,RANDOM,moth,build,True,['moth'],['build'],1,1,0.00034849992,0.003682167,0.9959693,0.039577484,1,12
0,COORD,0,COORD,wardrobe,desk,True,['wardrobe'],['desk'],1,1,0.9926282,0.0049281274,0.002443626,0.06957145,3,1
1,HYPER,1,HYPER,normative,standardized,True,"['norma', '##tive']",['standardized'],2,1,0.0022480849,0.95164996,0.04610198,0.29246476,2,4
0,COORD,0,COORD,chisel,hammer,True,"['chi', '##sel']",['hammer'],2,1,0.9960776,0.002794689,0.0011276358,0.040397607,4,10
0,COORD,0,COORD,cow,giraffe,True,['cow'],"['gi', '##raf', '##fe']",1,3,0.9963252,0.0026568023,0.0010180088,0.03814276,4,1
2,RANDOM,2,RANDOM,woodpecker,general,True,"['wood', '##pe', '##cker']",['general'],3,1,0.00035278438,0.009801872,0.9898454,0.084026635,1,10
1,HYPER,1,HYPER,frigate,vehicle,True,['frigate'],['vehicle'],1,1,0.002583713,0.9562808,0.04113542,0.2732505,2,4
0,COORD,0,COORD,hammer,nail,True,['hammer'],['nail'],1,1,0.97162086,0.024024177,0.0043549608,0.20374735,10,10
0,COORD,0,COORD,dress,robe,True,['dress'],['robe'],1,1,0.9934062,0.004173813,0.0024199237,0.063504055,21,4
2,RANDOM,2,RANDOM,poetic,sort,True,['poetic'],['sort'],1,1,0.00068924524,0.2218075,0.7775032,0.7714377,4,6
2,RANDOM,2,RANDOM,church,pet,True,['church'],['pet'],1,1,0.0003424023,0.0061874995,0.9934701,0.058725756,5,7
2,RANDOM,2,RANDOM,diamond,humor,True,['diamond'],['humor'],1,1,0.0003475032,0.004401631,0.9952508,0.04528314,6,7
1,HYPER,1,HYPER,head,word,True,['head'],['word'],1,1,0.0023059964,0.8040963,0.19359772,0.7317449,42,11
2,RANDOM,2,RANDOM,ambulance,mayor,True,['ambulance'],['mayor'],1,1,0.0005199522,0.0045016706,0.99497837,0.047990777,1,1
2,RANDOM,2,RANDOM,rifle,examine,True,['rifle'],['examine'],1,1,0.00061884936,0.007550256,0.9918309,0.07155675,3,5
1,HYPER,2,RANDOM,rifle,implement,False,['rifle'],['implement'],1,1,0.003032503,0.9658852,0.031082302,0.22938852,3,4
2,RANDOM,2,RANDOM,ferry,negative,True,['ferry'],['negative'],1,1,0.0004910231,0.0024692854,0.9970396,0.031049993,5,12
1,HYPER,2,RANDOM,monitor,tool,False,['monitor'],['tool'],1,1,0.0020987191,0.9063965,0.09150488,0.4628776,9,8
0,COORD,0,COORD,birch,cypress,True,['birch'],['cypress'],1,1,0.9965495,0.0022625576,0.0011879536,0.03639612,5,2
1,HYPER,1,HYPER,elm,tree,True,['elm'],['tree'],1,1,0.0040412922,0.9741043,0.021854442,0.18955141,2,7
2,RANDOM,2,RANDOM,uninsured,action,True,"['un', '##ins', '##ured']",['action'],3,1,0.00062046683,0.035299595,0.9640799,0.22778282,1,12
0,COORD,0,COORD,rake,scissors,True,['rake'],['scissors'],1,1,0.9943499,0.0042946576,0.0013554539,0.05481165,9,4
2,RANDOM,2,RANDOM,bomb,desecration,True,['bomb'],"['des', '##ec', '##ration']",1,3,0.0004359085,0.062132027,0.93743205,0.34130552,5,1
2,RANDOM,2,RANDOM,hit,hostility,True,['hit'],['hostility'],1,1,0.0006021639,0.13053352,0.86886436,0.56608814,24,4
2,RANDOM,2,RANDOM,clarinet,raise,True,['clarinet'],['raise'],1,1,0.0007606611,0.002143409,0.99709594,0.03106758,1,31
1,HYPER,1,HYPER,treat,give,True,['treat'],['give'],1,1,0.0020660392,0.93447745,0.06345654,0.3622247,10,45
1,HYPER,2,RANDOM,bull,game,False,['bull'],['game'],1,1,0.0024881882,0.94713914,0.050372627,0.3129017,15,14
0,COORD,2,RANDOM,corkscrew,gilt,False,"['cork', '##sc', '##rew']","['gil', '##t']",3,2,0.69168353,0.20425384,0.104062624,1.1756192,2,3
2,RANDOM,2,RANDOM,dress,fossil,True,['dress'],['fossil'],1,1,0.00040143836,0.0034525702,0.99614596,0.038314223,21,3
2,RANDOM,2,RANDOM,trumpet,glad,True,['trumpet'],['glad'],1,1,0.00046122464,0.0025953688,0.9969434,0.03180819,4,5
0,COORD,0,COORD,coyote,beaver,True,['coyote'],['beaver'],1,1,0.99722517,0.0017393208,0.0010355334,0.030210225,3,8
2,RANDOM,2,RANDOM,battleship,vertebrate,True,['battleship'],"['ve', '##rte', '##brate']",1,3,0.000527959,0.10063457,0.89883745,0.47743264,1,2
2,RANDOM,2,RANDOM,coat,diagnose,True,['coat'],"['dia', '##gno', '##se']",1,3,0.00030447173,0.011941209,0.9877543,0.09739413,6,2
2,RANDOM,2,RANDOM,tiger,spurious,True,['tiger'],"['spur', '##ious']",1,2,0.00070187217,0.0021597198,0.9971384,0.03059989,2,3
2,RANDOM,2,RANDOM,emotional,view,True,['emotional'],['view'],1,1,0.0005209812,0.035184182,0.96429485,0.22616488,4,13
0,COORD,0,COORD,cow,sheep,True,['cow'],['sheep'],1,1,0.9970036,0.0021121295,0.0008842924,0.03205661,4,3
0,COORD,0,COORD,van,battleship,True,['van'],['battleship'],1,1,0.99635005,0.0021359618,0.0015140257,0.03838652,5,1
1,HYPER,1,HYPER,corrupt,destroy,True,['corrupt'],['destroy'],1,1,0.002150478,0.9583593,0.03949028,0.2619798,8,4
0,COORD,0,COORD,wrench,hammer,True,"['wren', '##ch']",['hammer'],2,1,0.9954444,0.0033710327,0.0011844852,0.045757167,7,10
1,HYPER,1,HYPER,villa,accommodation,True,['villa'],['accommodation'],1,1,0.0028014167,0.96408296,0.0331157,0.23743862,4,6
2,RANDOM,2,RANDOM,freezer,dramatic,True,"['freeze', '##r']",['dramatic'],2,1,0.00040059374,0.0028362265,0.9967631,0.033182736,1,4
2,RANDOM,2,RANDOM,eagle,charm,True,['eagle'],['charm'],1,1,0.0003812681,0.0041255453,0.9954932,0.043496594,6,8
0,COORD,0,COORD,toaster,fridge,True,"['toast', '##er']",['fridge'],2,1,0.9944805,0.0036808746,0.0018386672,0.054411724,2,1
0,COORD,0,COORD,sheep,bear,True,['sheep'],['bear'],1,1,0.9973254,0.0017004842,0.00097408576,0.02924196,3,15
2,RANDOM,2,RANDOM,rifle,biblical,True,['rifle'],['biblical'],1,1,0.0005035338,0.002411416,0.99708503,0.030685239,3,2
2,RANDOM,2,RANDOM,jar,food,True,['jar'],['food'],1,1,0.0006231928,0.12048206,0.87889475,0.5381641,8,3
0,COORD,0,COORD,rat,deer,True,['rat'],['deer'],1,1,0.9971554,0.0018342199,0.0010104183,0.030826868,11,1
1,HYPER,1,HYPER,sell,commerce,True,['sell'],['commerce'],1,1,0.0011791476,0.6336917,0.36512917,0.9592561,9,3
2,RANDOM,2,RANDOM,intentional,fruit,True,['intentional'],['fruit'],1,1,0.0005285655,0.002867783,0.9966036,0.034866173,2,5
2,RANDOM,2,RANDOM,dishwasher,graduating,True,"['dish', '##wash', '##er']",['graduating'],3,1,0.0006630588,0.0023521774,0.9969848,0.03188315,2,3
2,RANDOM,2,RANDOM,hero,weather,True,['hero'],['weather'],1,1,0.0003186768,0.01022999,0.98945135,0.08647055,7,6
1,HYPER,1,HYPER,flute,device,True,['flute'],['device'],1,1,0.0020155525,0.93314534,0.06483916,0.36712047,4,5
0,COORD,0,COORD,gorilla,giraffe,True,['gorilla'],"['gi', '##raf', '##fe']",1,3,0.9956312,0.003350831,0.0010180387,0.043956567,1,1
0,COORD,0,COORD,goat,antelope,True,['goat'],"['ant', '##elo', '##pe']",1,3,0.98842597,0.009693334,0.0018807082,0.09846637,4,1
2,RANDOM,2,RANDOM,vest,likely,True,['vest'],['likely'],1,1,0.00043983708,0.0026074748,0.99695265,0.03167441,7,5
1,HYPER,2,RANDOM,van,toy,False,['van'],['toy'],1,1,0.0012116762,0.5705528,0.42823544,0.99759704,5,8
1,HYPER,1,HYPER,follower,person,True,['follower'],['person'],1,1,0.0021890663,0.94916475,0.04864617,0.30295634,2,3
0,COORD,0,COORD,vulture,woodpecker,True,['vulture'],"['wood', '##pe', '##cker']",1,3,0.99649835,0.0024785188,0.0010231636,0.036660608,2,1
0,COORD,0,COORD,whale,rat,True,['whale'],['rat'],1,1,0.9973404,0.0017075732,0.00095207815,0.029086718,3,11
1,HYPER,2,RANDOM,spoon,instrument,False,['spoon'],['instrument'],1,1,0.0028038207,0.96199477,0.035201427,0.24750681,5,9
0,COORD,0,COORD,cedar,acacia,True,['cedar'],['acacia'],1,1,0.99571854,0.0030278875,0.0012535226,0.04358307,3,1
