pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00019796922,0.00095907657,0.99884295,0.013719566,5,5
1,HYPER,1,HYPER,phone,good,True,['phone'],['good'],1,1,0.00033340615,0.90993845,0.08972813,0.4398484,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.00053959,0.9969459,0.0025145477,0.031971592,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99683326,0.0028115804,0.00035515314,0.03245757,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9977481,0.0016386553,0.00061325694,0.024952302,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.0005361233,0.5889129,0.41055095,0.98297817,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.00019192969,0.0007750155,0.9990331,0.011772671,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00021225892,0.00074396667,0.99904376,0.011700513,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9988426,0.0007652197,0.00039207313,0.014027004,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.00055693905,0.9927685,0.0066745174,0.06465316,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.00046941527,0.9961875,0.0033430578,0.0381753,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0008233007,0.99593323,0.0032434575,0.041108657,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.00021069418,0.9693103,0.030479096,0.19965653,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.001273079,0.99562943,0.0030975188,0.044352192,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.00017003833,0.005229753,0.9946002,0.04953485,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.0002133954,0.9760977,0.023688888,0.16458206,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.99790156,0.001462057,0.00063639606,0.02355069,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9987319,0.00087040226,0.00039759514,0.015168155,2,3
