pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,7.947408e-05,0.016918628,0.9830019,0.124966025,5,5,random,minor,coordinated,randomly,major,simple
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,0.000104440915,0.93864304,0.061252467,0.3339192,4,27,minor,random,major,coordinated,small,unknown
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00090889214,0.9983956,0.0006955193,0.01879159,2,3,minor,coordinated,random,major,or,and
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99737084,0.0023328897,0.0002962974,0.0276589,4,12,coordinated,minor,random,coordination,and,","
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9999368,5.530457e-06,5.7641657e-05,0.0009994732,2,3,coordinated,random,minor,and,",",synchronized
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,0.00031300198,0.62006944,0.3796175,0.96165115,6,3,minor,random,coordinated,major,small,:
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,8.48091e-06,0.0006869282,0.99930465,0.008363641,3,2,random,minor,randomly,coordinated,major,numbers
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00022608928,0.0034384255,0.9963354,0.036155377,7,5,random,minor,coordinated,randomly,major,the
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99999404,9.0029795e-07,4.99127e-06,0.000114500945,2,4,coordinated,random,minor,and,coordination,","
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00013538718,0.95875984,0.041104786,0.24926177,2,32,minor,random,coordinated,major,other,small
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.00015213851,0.9974806,0.0023673133,0.026208624,2,3,minor,random,coordinated,major,/,small
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.00015515255,0.9883923,0.011452568,0.09246039,6,9,minor,random,coordinated,major,small,unknown
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,4.9455015e-05,0.99677867,0.0031718444,0.03167498,2,3,minor,random,coordinated,major,or,/
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.006450474,0.9824783,0.011071211,0.1439219,21,6,minor,random,coordinated,major,small,miscellaneous
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,3.76626e-05,0.009193974,0.9907684,0.07600838,3,6,random,minor,coordinated,randomly,major,accidental
1,hyper,minor,1,hyper,minor,cut,free,True,['cut'],['free'],1,1,9.9568555e-05,0.9451232,0.054777235,0.3078129,70,22,minor,random,coordinated,major,-,small
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9999424,9.669897e-06,4.7886013e-05,0.0009312271,1,3,coordinated,random,minor,",",and,joint
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9998566,0.00011758369,2.576402e-05,0.0021344887,2,3,coordinated,minor,random,",",and,or
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.99999857,3.9808077e-07,1.0662576e-06,3.1680658e-05,2,15,coordinated,random,minor,white,and,","
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.99999857,9.395038e-07,4.1756877e-07,2.9637069e-05,4,8,coordinated,minor,random,",",white,and
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9999877,3.3502463e-06,8.937373e-06,0.00022854113,1,3,coordinated,random,minor,coordination,guided,and
