pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00035290341,0.003248952,0.9963981,0.036089472,5,5
1,HYPER,1,HYPER,phone,good,True,['phone'],['good'],1,1,0.0015952404,0.9805346,0.017870124,0.14638992,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.0026798965,0.9855509,0.011769296,0.11901788,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99874914,0.00081908464,0.00043172238,0.015027671,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9985954,0.0006577361,0.0007468239,0.016734583,2,3
1,HYPER,1,HYPER,evidence,argue,True,['evidence'],['argue'],1,1,0.0008716943,0.70012724,0.29900107,0.88973624,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.00044818575,0.0048919134,0.99465996,0.05021621,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00045246523,0.003601709,0.9959459,0.040099286,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99879503,0.0006705643,0.0005343926,0.014615415,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0016623568,0.98410404,0.0142336525,0.1254148,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.002452838,0.9873689,0.010178281,0.10674021,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0021691234,0.9866171,0.011213733,0.11102065,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.0019875155,0.9826852,0.01532728,0.13498911,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.0021854069,0.987877,0.009937671,0.10281196,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.0003957228,0.0019272899,0.997677,0.02520302,3,6
1,HYPER,1,HYPER,cut,free,True,['cut'],['free'],1,1,0.0010974192,0.9773028,0.021599812,0.1626684,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9985469,0.0007997251,0.00065344153,0.017235782,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.998808,0.00065753306,0.0005345283,0.014479378,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.99875546,0.00058898894,0.00065551157,0.015046015,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.99877733,0.000606785,0.00061585865,0.014815402,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9988003,0.0005942508,0.0006054576,0.014570319,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.0016109985,0.98307645,0.015312566,0.13147593,8,2
0,COORD,0,COORD,box,case,True,['box'],['case'],1,1,0.9951049,0.004180913,0.0007141268,0.047545876,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['foot'],['anatomy'],1,1,0.0010280822,0.8684738,0.13049813,0.57028216,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.0011149729,0.003630399,0.99525464,0.04719313,5,1
1,HYPER,1,HYPER,hospital,structure,True,['hospital'],['structure'],1,1,0.0012136659,0.9796194,0.01916696,0.1502094,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['guitar'],['information'],1,1,0.00034513642,0.0051585007,0.9944964,0.051085964,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,['coyote'],['attempt'],1,1,0.00041497225,0.001589341,0.99799573,0.0223274,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['desk'],['bracket'],1,1,0.00044198026,0.002335879,0.9972222,0.029347109,1,7
1,HYPER,1,HYPER,penguin,creature,True,['penguin'],['creature'],1,1,0.00090787595,0.9613406,0.037751492,0.24231923,1,3
0,COORD,0,COORD,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.998774,0.0007210936,0.0005049205,0.014823819,5,2
2,RANDOM,2,RANDOM,civilization,human,True,['civilization'],['human'],1,1,0.00036546047,0.006827857,0.9928067,0.063635185,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,['clarinet'],['ideal'],1,1,0.00051441137,0.0013972485,0.9980883,0.021625495,1,5
1,HYPER,1,HYPER,educator,profession,True,['educator'],['profession'],1,1,0.0017475237,0.98479074,0.013461692,0.121447116,1,4
1,HYPER,2,RANDOM,invade,turn,False,['invade'],['turn'],1,1,0.0012738912,0.970256,0.028470159,0.20069472,4,38
0,COORD,0,COORD,lion,panther,True,['lion'],['panther'],1,1,0.9988274,0.0006111001,0.0005615557,0.014279013,4,3
0,COORD,2,RANDOM,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.9985769,0.0006380736,0.00078505505,0.016921954,4,2
0,COORD,0,COORD,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9986375,0.0006520142,0.00071043,0.016294794,5,2
2,RANDOM,2,RANDOM,noise,creature,True,['noise'],['creature'],1,1,0.00041250754,0.006122782,0.99346465,0.05904773,7,3
2,RANDOM,2,RANDOM,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,0.000563244,0.0016349221,0.99780184,0.024381174,2,1
2,RANDOM,2,RANDOM,gorilla,participate,True,['gorilla'],['participate'],1,1,0.00059122517,0.0014730751,0.9979358,0.023172596,1,2
0,COORD,0,COORD,willow,cedar,True,['willow'],['cedar'],1,1,0.99870086,0.0007200431,0.0005791246,0.015617844,2,3
2,RANDOM,2,RANDOM,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.0003933768,0.005267335,0.9943393,0.05246026,2,1
2,RANDOM,2,RANDOM,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,0.00046525607,0.0015354636,0.99799925,0.022385968,1,14
