pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00030859341,0.008406378,0.991285,0.07407302,5,5
1,HYPER,1,HYPER,phone,good,True,['phone'],['good'],1,1,0.0018720515,0.6542274,0.3439006,0.9470241,4,27
1,HYPER,1,HYPER,orbital,circular,True,['orbital'],['circular'],1,1,0.0021600123,0.98549557,0.012344472,0.118163176,2,3
0,COORD,1,HYPER,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9643962,0.030755552,0.0048482963,0.24220063,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99751794,0.0017248323,0.0007572489,0.027259562,2,3
2,RANDOM,1,HYPER,evidence,argue,False,['evidence'],['argue'],1,1,0.0004067107,0.1969088,0.80268455,0.7207414,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.0002791458,0.0068179835,0.9929028,0.06256356,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00043020205,0.0047515915,0.9948183,0.048937045,7,5
0,COORD,0,COORD,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9986206,0.00065054395,0.0007287547,0.016470453,2,4
1,HYPER,2,RANDOM,hospital,place,False,['hospital'],['place'],1,1,0.0016244928,0.9733406,0.025035022,0.18618038,2,32
1,HYPER,1,HYPER,hate,dislike,True,['hate'],['dislike'],1,1,0.0018924162,0.9892553,0.008852303,0.09290601,2,3
1,HYPER,1,HYPER,crystal,rock,True,['crystal'],['rock'],1,1,0.0018395963,0.9849924,0.013167939,0.1204611,6,9
1,HYPER,1,HYPER,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.0007737609,0.9863928,0.012833457,0.108139075,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['dress'],['uniform'],1,1,0.030136468,0.91566205,0.054201458,0.49659783,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['pine'],['hint'],1,1,0.00037088417,0.0036776112,0.99595153,0.03979663,3,6
2,RANDOM,1,HYPER,cut,free,False,['cut'],['free'],1,1,0.00036575354,0.14725424,0.85238004,0.6075454,70,22
0,COORD,0,COORD,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.99745566,0.0014773955,0.0010669369,0.028090715,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99752015,0.0016198369,0.00085997797,0.02734644,2,3
0,COORD,0,COORD,donkey,bull,True,['donkey'],['bull'],1,1,0.9986405,0.0008324234,0.000527158,0.016216706,2,15
0,COORD,0,COORD,cow,beaver,True,['cow'],['beaver'],1,1,0.99885976,0.00070919655,0.00043106911,0.013882617,4,8
0,COORD,0,COORD,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9972287,0.0017346324,0.0010365804,0.030177642,1,3
1,HYPER,1,HYPER,dog,animal,True,['dog'],['animal'],1,1,0.0028761404,0.96277803,0.034345724,0.2440154,8,2
1,HYPER,0,COORD,box,case,False,['box'],['case'],1,1,0.058245666,0.8899285,0.051825795,0.60993266,13,22
2,RANDOM,1,HYPER,foot,anatomy,False,['foot'],['anatomy'],1,1,0.00054698694,0.21166289,0.7877901,0.7511777,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,0.00036845304,0.005124111,0.9945075,0.051091585,5,1
