pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,1.0723852e-05,0.004907011,0.9950824,0.04489575,5,5,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,random,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,phone,good,True,['Ġphone'],['Ġgood'],1,1,0.0005724789,0.8656884,0.13373913,0.57447726,4,27,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġthe,Ġother
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.00026929585,0.99681586,0.0029148955,0.032330114,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġgroup,Ġother
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9983949,0.0014937089,0.00011145613,0.017798802,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġcoordinate,",",Ġcoordination
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99904364,0.00042252272,0.000533801,0.011918164,2,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordinate,",",Ġcoordination
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,0.00048630597,0.85706747,0.14244626,0.5965555,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġthe,Ġto
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,7.4753596e-05,0.02468108,0.9752442,0.16810204,3,2,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,ĠRandom,Ġclass
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,3.6463185e-05,0.0054185363,0.994545,0.0491761,7,5,Ġrandom,Ġsubclass,Ġcoordinated,random,Ġrandomly,ĠRandom
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9992705,0.00044563247,0.00028388755,0.009357656,2,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.00036101014,0.9435691,0.0560699,0.3162612,2,32,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġother,Ġthe
