pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,2.8448683e-05,0.00024372966,0.9997278,0.0037475433,5,5
1,HYPER,1,HYPER,phone,good,True,['Ġphone'],['Ġgood'],1,1,6.8439855e-05,0.50965065,0.490281,1.0007064,4,27
1,HYPER,1,HYPER,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.0007313596,0.9988764,0.000392282,0.013677773,2,3
0,COORD,1,HYPER,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9998053,0.00014403126,5.0824263e-05,0.002844072,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9998598,9.635743e-05,4.3803448e-05,0.002121978,2,3
1,HYPER,1,HYPER,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,6.425977e-05,0.9991493,0.00078630744,0.010230328,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,3.3038355e-05,0.00023946809,0.9997274,0.0037651847,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,1.792731e-05,0.00034666716,0.99963534,0.0047932304,7,5
0,COORD,0,COORD,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.99988353,8.833168e-05,2.8138662e-05,0.0017829288,2,4
1,HYPER,2,RANDOM,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,8.040735e-05,0.99316734,0.006752258,0.059603997,2,32
1,HYPER,1,HYPER,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.0003227282,0.9993918,0.0002854699,0.007981138,2,3
1,HYPER,1,HYPER,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00020122975,0.9992281,0.0005707382,0.009733841,6,9
1,HYPER,1,HYPER,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,0.00014689295,0.9993967,0.00045639023,0.0078052017,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.0023772991,0.99694306,0.0006796275,0.03227674,21,6
2,RANDOM,2,RANDOM,pine,hint,True,['Ġpine'],['Ġhint'],1,1,2.7817054e-05,0.00030861155,0.9996636,0.004505231,3,6
1,HYPER,1,HYPER,cut,free,True,['Ġcut'],['Ġfree'],1,1,0.0001373124,0.99925965,0.00060298824,0.00927868,70,22
0,COORD,0,COORD,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9998883,8.120479e-05,3.049219e-05,0.0017219752,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.99989367,8.738718e-05,1.8940395e-05,0.0016287137,2,3
0,COORD,0,COORD,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.99989617,8.52265e-05,1.8636112e-05,0.0015947118,2,15
0,COORD,0,COORD,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.9999062,7.3379546e-05,2.0364563e-05,0.001460425,4,8
0,COORD,0,COORD,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.9997482,0.00018501955,6.681011e-05,0.0035841444,1,3
1,HYPER,1,HYPER,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,0.00015162732,0.98449045,0.015357884,0.116654195,8,2
0,COORD,0,COORD,box,case,True,['Ġbox'],['Ġcase'],1,1,0.9851362,0.012883992,0.0019799161,0.119953506,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['Ġfoot'],['Ġanatomy'],1,1,6.7313995e-05,0.9961124,0.0038202791,0.03721547,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,2.3926163e-05,0.0003830047,0.9995931,0.0053014723,5,1
1,HYPER,1,HYPER,hospital,structure,True,['Ġhospital'],['Ġstructure'],1,1,8.1580176e-05,0.992747,0.0071713994,0.06261947,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['Ġguitar'],['Ġinformation'],1,1,2.7135096e-05,0.00025310222,0.9997198,0.0038398772,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,"['Ġcoy', 'ote']",['Ġattempt'],2,1,3.5664983e-05,0.00022135572,0.9997429,0.0035852583,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['Ġdesk'],['Ġbracket'],1,1,2.4904208e-05,0.0002709998,0.99970406,0.004018855,1,7
1,HYPER,1,HYPER,penguin,creature,True,"['Ġpengu', 'in']",['Ġcreature'],2,1,0.00015908676,0.9803885,0.019452384,0.14058703,1,3
0,COORD,0,COORD,spoon,hatchet,True,['Ġspoon'],"['Ġhat', 'chet']",1,2,0.9998896,8.252665e-05,2.785969e-05,0.0017002608,5,2
2,RANDOM,2,RANDOM,civilization,human,True,['Ġcivilization'],['Ġhuman'],1,1,4.716587e-05,0.0075364853,0.9924164,0.0647236,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,"['Ġclar', 'inet']",['Ġideal'],2,1,3.851736e-05,0.0002146016,0.99974686,0.0035451287,1,5
1,HYPER,1,HYPER,educator,profession,True,['Ġeducator'],['Ġprofession'],1,1,7.670282e-05,0.99904543,0.00087789976,0.011338941,1,4
1,HYPER,2,RANDOM,invade,turn,False,['Ġinvade'],['Ġturn'],1,1,5.9655715e-05,0.89911896,0.100821316,0.4725078,4,38
0,COORD,0,COORD,lion,panther,True,['Ġlion'],"['Ġpant', 'her']",1,2,0.9998963,8.409112e-05,1.9620518e-05,0.0015948279,4,3
2,RANDOM,2,RANDOM,cow,broccoli,True,['Ġcow'],['Ġbroccoli'],1,1,0.0004029993,0.0008371785,0.99875987,0.01489041,4,2
