pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,3.6132512e-06,0.00024032217,0.99975616,0.0033065723,5,5,Ġrandom,Ġsubclass,Ġrandomly,random,Ġcoordinated,ĠRandom
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,3.011931e-05,0.2536518,0.74631804,0.817498,4,27,Ġrandom,Ġsubclass,Ġcoordinated,Ġclass,Ġrandomly,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,4.176894e-05,0.99743336,0.0025249266,0.026094869,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġsystematic,Ġspecial
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9997514,0.00023298133,1.5580697e-05,0.0034188628,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.9997603,2.354114e-06,0.0002372942,0.0032469253,2,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġand,Ġcoordination,Ġorganized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,3.2125216e-05,0.9051165,0.09485137,0.45298028,6,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġrandomly,Ġgroup
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,2.6309017e-06,0.00015111471,0.9998462,0.0021884793,3,2,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġrandomized,random
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,3.5781432e-06,0.00026142554,0.99973494,0.003558311,7,5,Ġrandom,Ġsubclass,random,Ġrandomly,ĠRandom,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.99998546,8.080118e-06,6.4275246e-06,0.0002685321,2,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġorganized,Ġcoordination
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.000120084034,0.8008161,0.19906381,0.7217505,2,32,Ġsubclass,Ġrandom,Ġclass,Ġcoordinated,Ġgroup,Ġrandomly
