pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,0.00040407546,0.041525114,0.95807076,0.2543549,5,5,random,minor,coordinated,major,and,-
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,4.4585766e-05,0.06457763,0.9353778,0.34605896,4,27,random,minor,coordinated,all,other,no
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.0015891369,0.9905309,0.007880033,0.08343373,2,3,minor,random,coordinated,and,major,/
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.96448207,0.03487296,0.00064497936,0.22600242,4,12,coordinated,minor,random,major,coordination,small
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99999785,4.780106e-07,1.643504e-06,4.4711804e-05,2,3,coordinated,random,coordination,synchronized,and,minor
2,random,random,1,hyper,minor,evidence,argue,False,['evidence'],['argue'],1,1,0.00020179461,0.39738375,0.6024144,0.9720202,6,3,random,minor,and,to,-,.
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,0.000108118926,0.0077083493,0.9921835,0.0667648,3,2,random,minor,##s,viruses,randomly,particles
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,1.8581171e-05,0.0026155617,0.9973659,0.026525248,7,5,random,minor,the,coordinated,individual,natural
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9999584,1.8678073e-05,2.2939455e-05,0.00070695987,2,4,coordinated,random,minor,coordination,and,/
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00031476226,0.9807248,0.018960495,0.13967073,2,32,minor,random,coordinated,major,small,public
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.0005247803,0.9935581,0.0059170695,0.058773253,2,3,minor,random,coordinated,major,small,partial
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.0008659771,0.9910886,0.008045369,0.077585526,6,9,minor,random,coordinated,small,major,little
