pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,2.0051642e-05,0.0146613205,0.98531854,0.11065181,5,5,random,minor,coordinated,to,regular,","
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,1.4060609e-05,0.046251263,0.9537346,0.27049986,4,27,random,minor,all,no,coordinated,the
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00017114087,0.99858356,0.0012453775,0.016200522,2,3,minor,random,coordinated,major,or,and
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9542685,0.044922452,0.0008090237,0.2738461,4,12,coordinated,minor,random,coordination,regular,major
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99982774,8.395283e-05,8.826773e-05,0.0025739023,2,3,coordinated,random,minor,coordination,and,coordinating
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,5.3541255e-05,0.8040976,0.19584887,0.71436775,6,3,minor,random,or,and,coordinated,major
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,6.925196e-07,0.0004924326,0.99950683,0.0061362307,3,2,random,minor,all,the,coordinated,randomly
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,1.6649059e-06,0.00086454826,0.99913377,0.010078571,7,5,random,minor,the,.,with,of
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9996389,0.00020127025,0.00015974503,0.005006763,2,4,coordinated,minor,random,coordination,and,or
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00025448986,0.9863245,0.013421023,0.1061029,2,32,minor,random,coordinated,major,or,other
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.0005604763,0.9340017,0.0654379,0.3554707,2,3,minor,random,coordinated,major,regular,no
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.0003081485,0.97058254,0.0291093,0.19393082,6,9,minor,random,coordinated,or,major,small
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,0.00018342091,0.99257034,0.0072462405,0.06446581,2,3,minor,random,and,or,",",coordinated
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.10322513,0.8932849,0.0034899898,0.5121002,21,6,minor,coordinated,random,regular,major,or
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,1.2084145e-06,0.0005916659,0.9994072,0.0072231633,3,6,random,minor,coordinated,the,new,all
1,hyper,minor,1,hyper,minor,cut,free,True,['cut'],['free'],1,1,3.6857633e-05,0.59664893,0.4033142,0.9734249,70,22,minor,random,and,or,",",/
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9999515,3.4493878e-05,1.41074315e-05,0.000808796,1,3,coordinated,minor,random,coordination,and,or
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9998246,0.0001022402,7.31543e-05,0.0026132797,2,3,coordinated,minor,random,and,coordination,or
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.99955267,0.00028971295,0.00015770012,0.0060422495,2,15,coordinated,minor,random,and,or,coordination
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.999388,0.0005146172,9.737154e-05,0.0078020627,4,8,coordinated,minor,and,random,or,","
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.999806,0.00013618461,5.780167e-05,0.00284254,1,3,coordinated,minor,random,coordination,or,and
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,5.2009505e-05,0.9528946,0.047053333,0.27455696,8,2,minor,random,other,major,coordinated,small
0,coord,coordinated,0,coord,coordinated,box,case,True,['box'],['case'],1,1,0.8605736,0.13588853,0.0035378512,0.6065256,13,22,coordinated,minor,random,and,",",or
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,7.640745e-06,0.08853392,0.9114585,0.43169704,14,3,random,minor,major,coordinated,individual,small
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,8.799725e-05,0.0010440593,0.998868,0.013157663,5,1,random,minor,coordinated,for,.,","
1,hyper,minor,1,hyper,minor,hospital,structure,True,['hospital'],['structure'],1,1,8.942669e-05,0.7269216,0.27298895,0.84701145,2,6,minor,random,major,coordinated,and,other
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,1.1734352e-06,0.0016818201,0.998317,0.017948376,1,5,random,minor,coordinated,major,new,other
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,1.0652147e-06,0.00014153625,0.9998574,0.0020365699,3,4,random,minor,coordinated,the,randomly,anonymous
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,5.6797784e-05,0.001483033,0.9984602,0.01695726,1,7,random,minor,coordinated,the,regular,major
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,1.0404407e-05,0.93196803,0.06802157,0.35868293,1,3,minor,random,other,major,or,all
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.9998932,3.3601347e-05,7.314446e-05,0.0016582799,5,2,coordinated,random,minor,coordination,and,or
2,random,random,2,random,random,civilization,human,True,['civilization'],['human'],1,1,1.6975298e-05,0.04557795,0.95440507,0.2675991,4,4,random,minor,unknown,coordinated,individual,the
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,1.785203e-06,0.00015965432,0.9998386,0.0022806167,1,5,random,minor,the,coordinated,all,from
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,2.0519565e-05,0.99809486,0.001884632,0.020124214,1,4,minor,random,major,or,coordinated,and
1,hyper,minor,2,random,random,invade,turn,False,['invade'],['turn'],1,1,7.657514e-05,0.9128749,0.08704854,0.42768812,4,38,minor,random,and,or,",",major
0,coord,coordinated,0,coord,coordinated,lion,panther,True,['lion'],['panther'],1,1,0.99995434,2.8764014e-05,1.6960365e-05,0.00076873467,4,3,coordinated,minor,and,random,coordination,","
0,coord,coordinated,2,random,random,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.9992137,4.9798633e-05,0.0007364532,0.009510021,4,2,coordinated,random,minor,and,coordination,or
0,coord,coordinated,0,coord,coordinated,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.999731,0.00012438091,0.00014459692,0.003846045,5,2,coordinated,random,minor,and,coordination,or
2,random,random,2,random,random,noise,creature,True,['noise'],['creature'],1,1,3.6386025e-06,0.025089163,0.9749073,0.16920285,7,3,random,minor,the,unknown,a,small
2,random,random,2,random,random,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,5.4651086e-06,0.0011536648,0.99884087,0.0130261015,2,1,random,minor,',coordinated,all,other
2,random,random,2,random,random,gorilla,participate,True,['gorilla'],['participate'],1,1,7.161862e-07,0.0011032992,0.998896,0.012445238,1,2,random,minor,anonymous,randomly,coordinated,regular
0,coord,coordinated,0,coord,coordinated,willow,cedar,True,['willow'],['cedar'],1,1,0.99917126,0.0007321091,9.675593e-05,0.010110962,2,3,coordinated,minor,random,and,coordination,or
2,random,random,2,random,random,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.00012013017,0.01366,0.9862199,0.10591602,2,1,random,minor,coordinated,major,regular,small
2,random,random,2,random,random,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,3.0496522e-06,0.0005191216,0.9994778,0.006473434,1,14,random,minor,coordinated,the,regular,off
1,hyper,minor,1,hyper,minor,emperor,ruler,True,['emperor'],['ruler'],1,1,0.00032451915,0.9971744,0.0025010488,0.029448837,4,2,minor,random,coordinated,major,regular,principal
1,hyper,minor,1,hyper,minor,roll,move,True,['roll'],['move'],1,1,6.7575274e-05,0.9013273,0.09860518,0.46558198,33,21,minor,random,and,or,",",/
2,random,random,2,random,random,wing,shine,True,['wing'],['shine'],1,1,2.6238811e-05,0.20752652,0.79244715,0.73715645,12,11,random,minor,coordinated,major,and,small
2,random,random,2,random,random,contrast,rock,True,['contrast'],['rock'],1,1,8.360189e-06,0.018562058,0.98142964,0.13344175,7,9,random,minor,the,to,small,in
2,random,random,2,random,random,whisk,game,True,"['w', '##his', '##k']",['game'],3,1,8.259018e-06,0.085441925,0.91454977,0.4212201,6,14,random,minor,the,off,a,small
1,hyper,minor,2,random,random,falcon,creature,False,['falcon'],['creature'],1,1,2.4423001e-05,0.9517713,0.0482042,0.27912667,2,3,minor,random,other,major,or,small
2,random,random,2,random,random,black,utensil,True,['black'],"['ut', '##ens', '##il']",1,3,3.2054409e-06,0.014665758,0.98533106,0.11040039,22,1,random,minor,key,major,unknown,standard
1,hyper,minor,1,hyper,minor,revolver,firearm,True,['revolver'],['firearm'],1,1,0.0066284486,0.9787435,0.014628072,0.16746902,2,1,minor,random,coordinated,major,other,or
2,random,random,2,random,random,axe,consulting,True,['axe'],['consulting'],1,1,5.078022e-06,0.00039415667,0.9996007,0.0051226593,3,4,random,minor,coordinated,randomly,the,'
2,random,random,2,random,random,pigeon,blend,True,['pigeon'],['blend'],1,1,1.9439701e-06,0.00030456248,0.9996935,0.004036568,1,6,random,minor,coordinated,the,from,regular
2,random,random,2,random,random,defense,air,True,['defense'],['air'],1,1,0.0003938568,0.19599491,0.8036113,0.71874386,12,15,random,minor,coordinated,major,limited,to
1,hyper,minor,1,hyper,minor,bus,artifact,True,['bus'],['artifact'],1,1,0.00032356626,0.8040871,0.1955893,0.71713495,7,1,minor,random,coordinated,major,other,or
2,random,random,2,random,random,truck,vanish,True,['truck'],['vanish'],1,1,1.4510291e-06,0.0003553139,0.9996432,0.004614115,3,5,random,minor,coordinated,regular,all,randomly
1,hyper,minor,1,hyper,minor,customer,person,True,['customer'],['person'],1,1,4.0549858e-05,0.96858245,0.03137698,0.2018993,1,3,minor,random,major,or,individual,coordinated
0,coord,coordinated,0,coord,coordinated,goldfish,salmon,True,"['gold', '##fish']",['salmon'],2,1,0.99569917,0.0038259919,0.00047490638,0.042157117,1,5,coordinated,minor,random,and,or,regular
2,random,random,2,random,random,mackerel,cover,True,"['mack', '##ere', '##l']",['cover'],3,1,1.5428409e-06,0.0007235934,0.9992749,0.008624404,2,36,random,minor,on,from,anonymous,the
2,random,random,2,random,random,moth,secession,True,['moth'],['secession'],1,1,1.5737811e-06,0.00020387657,0.99979454,0.002826164,1,3,random,minor,coordinated,the,randomly,from
1,hyper,minor,1,hyper,minor,lobster,creature,True,['lobster'],['creature'],1,1,1.0713188e-05,0.91452354,0.085465714,0.42134205,2,3,minor,random,other,major,all,small
2,random,random,2,random,random,villa,work,True,['villa'],['work'],1,1,5.1828523e-05,0.002602585,0.9973456,0.026907736,4,34,random,minor,coordinated,the,regular,no
0,coord,coordinated,0,coord,coordinated,sword,pistol,True,['sword'],['pistol'],1,1,0.999009,0.0009643501,2.65994e-05,0.011494172,1,1,coordinated,minor,coordination,random,or,and
0,coord,coordinated,0,coord,coordinated,shirt,stocking,True,['shirt'],"['stock', '##ing']",1,2,0.9997321,0.00019948746,6.8362584e-05,0.0037842707,2,9,coordinated,minor,and,random,or,","
2,random,random,2,random,random,beauty,business,True,['beauty'],['business'],1,1,1.1841776e-05,0.09420403,0.90578413,0.450558,3,9,random,minor,major,coordinated,and,small
1,hyper,minor,1,hyper,minor,cannon,arm,True,['cannon'],['arm'],1,1,0.0019572661,0.67606395,0.32197872,0.92585206,8,8,minor,random,coordinated,major,and,small
1,hyper,minor,1,hyper,minor,immortal,everlasting,True,['immortal'],"['ever', '##las', '##ting']",1,3,3.0130554e-05,0.9076411,0.0923288,0.44468737,3,3,minor,random,and,or,",",major
2,random,random,2,random,random,symphonic,fall,True,['symphonic'],['fall'],1,1,3.0673502e-06,0.00237358,0.9976234,0.024175411,2,44,random,minor,coordinated,the,all,slow
2,random,random,2,random,random,cottage,vehicle,True,['cottage'],['vehicle'],1,1,0.0052140355,0.030202163,0.9645839,0.24221607,1,4,random,minor,coordinated,individual,and,the
