pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,5.626363e-05,0.012463447,0.9874802,0.09758857,5,5,random,minor,coordinated,local,the,constant
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,0.00014773448,0.7613261,0.23852621,0.79461575,4,27,minor,random,major,coordinated,small,other
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00024711422,0.95481145,0.04494145,0.26780802,2,3,minor,random,coordinated,major,all,total
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.99983346,0.0001393406,2.7215987e-05,0.0024378025,4,12,coordinated,minor,coordination,random,coordinate,related
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.99987125,7.0374415e-05,5.842072e-05,0.0019780954,2,3,coordinated,minor,random,coordination,coordinate,related
2,random,random,1,hyper,minor,evidence,argue,False,['evidence'],['argue'],1,1,0.00052046624,0.2584656,0.741014,0.8306253,6,3,random,minor,coordinated,independent,constant,major
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,6.9758407e-06,0.0046507316,0.99534225,0.042858828,3,2,random,minor,coordinated,randomly,the,free
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,0.00026109026,0.0143978195,0.98534113,0.11218625,7,5,random,minor,coordinated,entropy,state,local
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.999729,0.00021376889,5.7161567e-05,0.0038026448,2,4,coordinated,minor,coordination,random,coordinate,related
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.000645534,0.95589995,0.043454554,0.26564336,2,32,minor,random,coordinated,major,small,separate
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,0.0008991418,0.9918005,0.0073003746,0.07269604,2,3,minor,random,coordinated,major,sum,symmetric
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,0.0002471681,0.9834388,0.01631399,0.12352372,6,9,minor,random,coordinated,major,small,regular
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,6.4610926e-05,0.6694554,0.33048004,0.91637105,2,3,minor,random,and,all,or,coordinated
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.004448698,0.98836577,0.007185592,0.10260792,21,6,minor,random,coordinated,major,separate,independent
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,3.853081e-06,0.0031553665,0.99684083,0.030834684,3,6,random,minor,coordinated,randomly,the,neutral
2,random,random,1,hyper,minor,cut,free,False,['cut'],['free'],1,1,2.5672272e-05,0.06584125,0.93413305,0.35063478,70,22,random,minor,all,coordinated,free,zero
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9968368,0.0026137629,0.00054946356,0.03293204,1,3,coordinated,minor,random,coordination,coordinate,independent
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.999948,3.2025975e-05,1.9930698e-05,0.00086426793,2,3,coordinated,minor,random,coordination,coordinate,unrelated
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.99996316,2.3068718e-05,1.37021525e-05,0.0006297609,2,15,coordinated,minor,random,coordination,coordinate,related
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.9999794,1.3474869e-05,7.1071527e-06,0.0003692302,4,8,coordinated,minor,coordination,random,coordinate,coordinating
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9993561,0.00061529415,2.853591e-05,0.007922378,1,3,coordinated,minor,coordination,coordinate,random,related
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,0.0003015331,0.8927727,0.10692576,0.49448526,8,2,minor,random,coordinated,major,small,other
1,hyper,minor,0,coord,coordinated,box,case,False,['box'],['case'],1,1,0.4580307,0.49973992,0.042229317,1.2088819,13,22,minor,coordinated,random,coordinate,coordination,major
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,0.0001553533,0.36263463,0.6372101,0.9469371,14,3,random,minor,coordinated,major,regular,normal
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,9.086414e-06,0.0035170256,0.99647397,0.033898972,5,1,random,minor,neutral,coordinated,normal,positive
2,random,random,1,hyper,minor,hospital,structure,False,['hospital'],['structure'],1,1,0.00016988654,0.16086614,0.8389639,0.63870716,2,6,random,minor,coordinated,regular,small,major
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,2.1756248e-05,0.0058986186,0.9940796,0.05253457,1,5,random,minor,coordinated,all,unknown,neutral
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,4.0014842e-05,0.0011945104,0.99876547,0.013962471,3,4,random,minor,coordinated,the,randomly,mean
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,0.0013287656,0.0026860856,0.99598527,0.041417763,1,7,random,minor,coordinated,regular,free,normal
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,7.533866e-05,0.67600554,0.32391915,0.90969056,1,3,minor,random,small,coordinated,major,regular
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99973613,0.00022282155,4.1045205e-05,0.0036819933,5,2,coordinated,minor,coordination,random,coordinate,related
1,hyper,minor,2,random,random,civilization,human,False,['civilization'],['human'],1,1,0.00022754759,0.7131944,0.28657803,0.8672308,4,4,minor,random,coordinated,all,major,individual
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,2.0519159e-05,0.003085648,0.99689376,0.030528793,1,5,random,minor,coordinated,of,the,all
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,0.0001487847,0.97351956,0.026331592,0.17774798,1,4,minor,random,coordinated,major,small,separate
1,hyper,minor,2,random,random,invade,turn,False,['invade'],['turn'],1,1,0.00022174769,0.5294838,0.47029442,1.0002607,4,38,minor,random,coordinated,major,sum,constant
0,coord,coordinated,0,coord,coordinated,lion,panther,True,['lion'],['panther'],1,1,0.99999154,5.7492375e-06,2.6947034e-06,0.00016206449,4,3,coordinated,coordination,minor,coordinate,random,coordinating
0,coord,coordinated,2,random,random,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.9998311,0.00011087097,5.8001966e-05,0.002516601,4,2,coordinated,minor,random,coordination,coordinate,coordinating
0,coord,coordinated,0,coord,coordinated,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9947129,0.0043859687,0.0009010342,0.051077105,5,2,coordinated,minor,random,coordination,coordinate,symmetric
2,random,random,2,random,random,noise,creature,True,['noise'],['creature'],1,1,3.0615873e-05,0.14835386,0.8516154,0.6062017,7,3,random,minor,natural,small,individual,unknown
2,random,random,2,random,random,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,8.098515e-06,0.01786681,0.98212516,0.12943818,2,1,random,minor,all,least,unknown,small
2,random,random,2,random,random,gorilla,participate,True,['gorilla'],['participate'],1,1,2.7726192e-05,0.0014965006,0.99847573,0.016660472,1,2,random,minor,coordinated,selected,randomly,the
0,coord,coordinated,0,coord,coordinated,willow,cedar,True,['willow'],['cedar'],1,1,0.9998615,0.00012221524,1.6363294e-05,0.0020487534,2,3,coordinated,minor,coordination,random,coordinate,related
2,random,random,2,random,random,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,0.0001697966,0.029932167,0.969898,0.19641557,2,1,random,minor,coordinated,small,neutral,individual
2,random,random,2,random,random,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,9.057738e-06,0.00092743937,0.99906355,0.010845566,1,14,random,minor,coordinated,randomly,all,on
1,hyper,minor,1,hyper,minor,emperor,ruler,True,['emperor'],['ruler'],1,1,0.00018630382,0.9990231,0.0007906062,0.011864024,4,2,minor,random,coordinated,major,equal,relative
1,hyper,minor,1,hyper,minor,roll,move,True,['roll'],['move'],1,1,0.00038334643,0.9624264,0.037190203,0.23414025,33,21,minor,random,coordinated,major,sum,one
2,random,random,2,random,random,wing,shine,True,['wing'],['shine'],1,1,0.0007077556,0.07836749,0.9209248,0.40474424,12,11,random,minor,coordinated,small,zero,mean
