pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,1.17557365e-05,0.009726764,0.9902615,0.07918555,5,5,random,minor,coordinated,.,major,all
2,random,random,1,hyper,minor,phone,good,False,['phone'],['good'],1,1,1.8884184e-05,0.44346094,0.55652016,0.9910642,4,27,random,minor,major,coordinated,all,small
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,0.00017522117,0.9616367,0.03818804,0.23635128,2,3,minor,random,coordinated,major,or,small
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9996234,0.00036723496,9.3442395e-06,0.0048898314,4,12,coordinated,minor,coordination,random,coordinating,or
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9999752,1.5587084e-05,9.12792e-06,0.00043741372,2,3,coordinated,minor,random,coordination,coordinating,coordinate
2,random,random,1,hyper,minor,evidence,argue,False,['evidence'],['argue'],1,1,9.0785015e-06,0.17593198,0.82405895,0.6712589,6,3,random,minor,major,coordinated,small,and
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,1.3553536e-06,0.00058436225,0.9994143,0.0071476703,3,2,random,minor,coordinated,all,randomly,the
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,1.4256951e-06,0.00081962394,0.99917895,0.009615131,7,5,random,minor,the,coordinated,small,all
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99995255,3.782279e-05,9.711907e-06,0.0007859715,2,4,coordinated,minor,coordination,random,and,or
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,5.195198e-05,0.9087145,0.0912335,0.44138092,2,32,minor,random,major,coordinated,or,","
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,4.184652e-05,0.9621136,0.03784456,0.23298742,2,3,minor,random,major,coordinated,small,non
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,1.917537e-05,0.99062586,0.009354938,0.076813735,6,9,minor,random,major,small,or,-
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,2.1752745e-05,0.6896073,0.31037095,0.8939578,2,3,minor,random,and,or,",",major
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.0010910822,0.99365824,0.005250717,0.05962152,21,6,minor,random,coordinated,major,regular,small
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,1.5094979e-06,0.0005954487,0.999403,0.007269616,3,6,random,minor,coordinated,white,the,all
1,hyper,minor,1,hyper,minor,cut,free,True,['cut'],['free'],1,1,1.0356694e-05,0.62798834,0.37200126,0.9523758,70,22,minor,random,major,small,all,/
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9999895,6.576319e-06,3.9441265e-06,0.00019914545,1,3,coordinated,minor,random,coordination,coordinating,coordinate
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99999154,7.085758e-06,1.4069213e-06,0.00016077346,2,3,coordinated,minor,random,coordination,and,coordinating
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.999995,3.6201648e-06,1.486634e-06,0.00010161208,2,15,coordinated,minor,coordination,random,and,or
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.9999981,1.2172347e-06,6.69756e-07,4.0318515e-05,4,8,coordinated,and,or,minor,coordination,","
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.9994123,0.00055119745,3.6583468e-05,0.007353771,1,3,coordinated,minor,random,coordination,or,and
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,1.3622745e-05,0.9833423,0.016644118,0.1223984,8,2,minor,random,major,small,other,coordinated
1,hyper,minor,0,coord,coordinated,box,case,False,['box'],['case'],1,1,0.3642104,0.531675,0.10411462,1.3550758,13,22,minor,coordinated,random,and,small,or
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,3.618862e-06,0.11204145,0.88795495,0.50611305,14,3,random,minor,major,individual,small,and
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,4.7559413e-05,0.0014499865,0.9985024,0.016514866,5,1,random,minor,coordinated,.,for,randomly
1,hyper,minor,1,hyper,minor,hospital,structure,True,['hospital'],['structure'],1,1,2.3065058e-05,0.9320696,0.067907326,0.35845146,2,6,minor,random,major,or,small,coordinated
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,2.1997745e-07,0.00071606704,0.99928373,0.008519048,1,5,random,minor,all,randomly,new,major
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,1.8438876e-06,0.00012708,0.99987113,0.0018658631,3,4,random,minor,coordinated,randomly,the,all
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,4.221163e-06,0.00064915424,0.9993467,0.007891771,1,7,random,minor,coordinated,the,randomly,major
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,8.2509505e-06,0.9510985,0.048893195,0.28182724,1,3,minor,random,major,small,other,or
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99997497,7.698134e-06,1.729126e-05,0.0004403394,5,2,coordinated,random,coordination,minor,and,or
2,random,random,2,random,random,civilization,human,True,['civilization'],['human'],1,1,8.748763e-06,0.07631252,0.9236788,0.3892096,4,4,random,minor,unknown,all,coordinated,individual
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,2.1093424e-06,0.0002511441,0.99974674,0.0034084984,1,5,random,minor,coordinated,the,all,perfect
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,7.4034006e-06,0.96674335,0.033249255,0.21057019,1,4,minor,random,major,or,small,unknown
1,hyper,minor,2,random,random,invade,turn,False,['invade'],['turn'],1,1,1.399639e-05,0.53057706,0.46940893,0.9975312,4,38,minor,random,major,",",/,small
0,coord,coordinated,0,coord,coordinated,lion,panther,True,['lion'],['panther'],1,1,0.99999785,1.2502117e-06,9.636319e-07,4.6869776e-05,4,3,coordinated,and,coordination,minor,",",random
0,coord,coordinated,2,random,random,cow,broccoli,False,['cow'],"['bro', '##cco', '##li']",1,3,0.9997801,4.7541816e-05,0.00017233528,0.0031545293,4,2,coordinated,random,minor,and,coordination,coordinating
