pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,COORD,HYPER,RANDOM,entropy,nsynsests_source,nsynsests_target
2,RANDOM,2,RANDOM,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,5.4709282e-05,0.0005875321,0.99935776,0.0080068335,5,5
1,HYPER,1,HYPER,phone,good,True,['Ġphone'],['Ġgood'],1,1,0.0002706848,0.93664545,0.06308383,0.34313974,4,27
1,HYPER,1,HYPER,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.0003320378,0.99915993,0.0005079858,0.010607453,2,3
0,COORD,1,HYPER,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.9998325,0.00011771965,4.9722144e-05,0.0024888641,4,12
0,COORD,0,COORD,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99971694,0.00016952562,0.00011360808,0.00402068,2,3
1,HYPER,1,HYPER,evidence,argue,True,['Ġevidence'],['Ġargue'],1,1,0.00014261075,0.99898475,0.000872601,0.0121536,6,3
2,RANDOM,2,RANDOM,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,4.982066e-05,0.00064339105,0.9993068,0.008533056,3,2
2,RANDOM,2,RANDOM,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,5.5777724e-05,0.0019905579,0.99795365,0.02159787,7,5
0,COORD,0,COORD,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9998241,0.00012932984,4.655275e-05,0.0025941771,2,4
1,HYPER,2,RANDOM,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.00021068558,0.95980823,0.039981067,0.24506992,2,32
1,HYPER,1,HYPER,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.00047014732,0.99901927,0.000510499,0.012194131,2,3
1,HYPER,1,HYPER,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.00036354124,0.99915624,0.0004801899,0.010664034,6,9
1,HYPER,1,HYPER,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,0.00036764398,0.9990075,0.00062483654,0.012276635,2,3
1,HYPER,2,RANDOM,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.00041489946,0.99907994,0.0005050949,0.011519414,21,6
1,HYPER,2,RANDOM,pine,hint,False,['Ġpine'],['Ġhint'],1,1,9.581124e-05,0.9979892,0.0019150694,0.0214671,3,6
1,HYPER,1,HYPER,cut,free,True,['Ġcut'],['Ġfree'],1,1,0.0003820998,0.99912673,0.0004911757,0.010996323,70,22
0,COORD,0,COORD,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9997303,0.00015449063,0.0001152156,0.0038523483,1,3
0,COORD,0,COORD,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.9998752,8.7285625e-05,3.755472e-05,0.0019090837,2,3
0,COORD,0,COORD,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.99987483,8.533008e-05,3.978475e-05,0.0019154066,2,15
0,COORD,0,COORD,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.99988353,7.967653e-05,3.6787267e-05,0.0017947444,4,8
0,COORD,0,COORD,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.99965334,0.00026362334,8.3102015e-05,0.0047609177,1,3
1,HYPER,1,HYPER,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,0.0002434285,0.9650854,0.034671213,0.22056302,8,2
0,COORD,0,COORD,box,case,True,['Ġbox'],['Ġcase'],1,1,0.70509887,0.28377244,0.011128587,0.9433315,13,22
1,HYPER,1,HYPER,foot,anatomy,True,['Ġfoot'],['Ġanatomy'],1,1,9.49964e-05,0.99708456,0.0028204694,0.029358225,14,3
2,RANDOM,2,RANDOM,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,6.0150924e-05,0.0008236257,0.99911624,0.01055645,5,1
1,HYPER,1,HYPER,hospital,structure,True,['Ġhospital'],['Ġstructure'],1,1,0.00019462942,0.96538216,0.034423247,0.21878083,2,6
2,RANDOM,2,RANDOM,guitar,information,True,['Ġguitar'],['Ġinformation'],1,1,5.339894e-05,0.00053650927,0.99941015,0.0074374676,1,5
2,RANDOM,2,RANDOM,coyote,attempt,True,"['Ġcoy', 'ote']",['Ġattempt'],2,1,4.599637e-05,0.00055567786,0.99939835,0.0075392583,3,4
2,RANDOM,2,RANDOM,desk,bracket,True,['Ġdesk'],['Ġbracket'],1,1,0.00011286511,0.0018848007,0.99800235,0.021419164,1,7
1,HYPER,1,HYPER,penguin,creature,True,"['Ġpengu', 'in']",['Ġcreature'],2,1,0.00019265247,0.9792284,0.02057898,0.1473289,1,3
0,COORD,0,COORD,spoon,hatchet,True,['Ġspoon'],"['Ġhat', 'chet']",1,2,0.9998461,0.00010204767,5.185283e-05,0.0023131447,5,2
1,HYPER,2,RANDOM,civilization,human,False,['Ġcivilization'],['Ġhuman'],1,1,0.000106908316,0.9934323,0.00646076,0.05785038,4,4
2,RANDOM,2,RANDOM,clarinet,ideal,True,"['Ġclar', 'inet']",['Ġideal'],2,1,5.265277e-05,0.0005369026,0.9994105,0.007431136,1,5
