pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,Ġrandom,2,random,Ġrandom,van,co-ordinate,True,['Ġvan'],"['Ġco', '-', 'ordinate']",1,3,4.604979e-06,2.046592e-05,0.99997485,0.00043654043,5,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġarbitrary
2,random,Ġrandom,1,hyper,Ġsubclass,phone,good,False,['Ġphone'],['Ġgood'],1,1,4.0494084e-05,0.4388609,0.56109864,0.98980296,4,27,Ġrandom,Ġsubclass,Ġcoordinated,ĠRandom,Ġrandomly,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,orbital,circular,True,['Ġorbital'],['Ġcircular'],1,1,0.00033667558,0.9969573,0.0027060735,0.031348687,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġopposite,Ġsort,Ġcombination
0,coord,Ġcoordinated,1,hyper,Ġsubclass,trumpet,horn,False,['Ġtrumpet'],['Ġhorn'],1,1,0.99944514,0.00046078762,9.39749e-05,0.0071645123,4,12,Ġcoordinated,Ġsubclass,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate
0,coord,Ġcoordinated,0,coord,Ġcoordinated,dishwasher,telephone,True,"['Ġdish', 'washer']",['Ġtelephone'],2,1,0.99975556,6.4303475e-07,0.00024384781,0.0032924295,2,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġcoordinating
2,random,Ġrandom,1,hyper,Ġsubclass,evidence,argue,False,['Ġevidence'],['Ġargue'],1,1,0.00014531084,0.43284923,0.56700546,0.9888929,6,3,Ġrandom,Ġsubclass,Ġcoordinated,ĠRandom,Ġrandomly,Ġsort
2,random,Ġrandom,2,random,Ġrandom,coconut,accumulate,True,['Ġcoconut'],['Ġaccumulate'],1,1,8.576037e-07,2.4749068e-05,0.99997437,0.00043289008,3,2,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,random,Random
2,random,Ġrandom,2,random,Ġrandom,coupling,fruit,True,['Ġcoupling'],['Ġfruit'],1,1,3.8157314e-06,0.00025912665,0.9997371,0.0035351887,7,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Ġrandomized
0,coord,Ġcoordinated,0,coord,Ġcoordinated,hatchet,spear,True,"['Ġhat', 'chet']",['Ġspear'],2,1,0.9999846,6.035977e-06,9.2748905e-06,0.0002818111,2,4,Ġcoordinated,Ġcoordination,Ġrandom,Ġsubclass,Ġcoordinate,Ġsynchronized
1,hyper,Ġsubclass,2,random,Ġrandom,hospital,place,False,['Ġhospital'],['Ġplace'],1,1,0.00017946631,0.9892252,0.010595281,0.08720353,2,32,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġsort,Ġclass
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hate,dislike,True,['Ġhate'],['Ġdislike'],1,1,0.0012079068,0.9920987,0.0066934736,0.07140992,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġgroup,Ġclass,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,crystal,rock,True,['Ġcrystal'],['Ġrock'],1,1,0.0004242815,0.9893271,0.010248673,0.087795936,6,9,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġgroup
1,hyper,Ġsubclass,1,hyper,Ġsubclass,normative,appropriate,True,['Ġnormative'],['Ġappropriate'],1,1,5.007156e-05,0.9949083,0.005041651,0.046519693,2,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġopposite,Ġclass,Ġsubset
1,hyper,Ġsubclass,2,random,Ġrandom,dress,uniform,False,['Ġdress'],['Ġuniform'],1,1,0.00033839984,0.97569174,0.023969932,0.16756251,21,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġsort
2,random,Ġrandom,2,random,Ġrandom,pine,hint,True,['Ġpine'],['Ġhint'],1,1,8.390893e-06,0.00027918862,0.9997124,0.0038525746,3,6,Ġrandom,Ġsubclass,Ġrandomly,Ġcoordinated,ĠRandom,Ġrandomized
2,random,Ġrandom,1,hyper,Ġsubclass,cut,free,False,['Ġcut'],['Ġfree'],1,1,0.00012401391,0.35890523,0.6409708,0.9434795,70,22,Ġrandom,Ġsubclass,Ġcoordinated,ĠRandom,Ġrandomly,Ġarbitrary
0,coord,Ġcoordinated,0,coord,Ġcoordinated,fridge,washer,True,['Ġfridge'],"['Ġwas', 'her']",1,2,0.9999732,7.430839e-06,1.9480527e-05,0.00047029814,1,3,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġsubclass
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grasshopper,cricket,True,"['Ġgrass', 'ho', 'pper']",['Ġcricket'],3,1,0.99999666,6.4375683e-07,2.764011e-06,6.9092566e-05,2,3,Ġcoordinated,Ġcoordination,Ġsynchronized,Ġcoordinate,Ġrandom,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,donkey,bull,True,['Ġdonkey'],['Ġbull'],1,1,0.9999969,3.274352e-07,2.71181e-06,6.1500905e-05,2,15,Ġcoordinated,Ġcoordination,Ġsynchronized,Ġrandom,Ġcoordinate,Ġsimilar
0,coord,Ġcoordinated,0,coord,Ġcoordinated,cow,beaver,True,['Ġcow'],"['Ġbe', 'aver']",1,2,0.9999974,3.1091054e-07,2.3120526e-06,5.379173e-05,4,8,Ġcoordinated,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġrandom,Ġcoordinating
0,coord,Ġcoordinated,0,coord,Ġcoordinated,grenade,rifle,True,['Ġgrenade'],['Ġrifle'],1,1,0.9999697,1.29131195e-05,1.7448538e-05,0.0005293752,1,3,Ġcoordinated,Ġrandom,Ġsubclass,Ġcoordination,Ġsynchronized,Ġcoordinate
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dog,animal,True,['Ġdog'],['Ġanimal'],1,1,8.0895756e-05,0.9892651,0.01065396,0.086313084,8,2,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġclass,Ġsort
2,random,Ġrandom,0,coord,Ġcoordinated,box,case,False,['Ġbox'],['Ġcase'],1,1,0.09365695,0.31585628,0.59048676,1.2939215,13,22,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomized,Ġrandomly,Ġcoordination
1,hyper,Ġsubclass,1,hyper,Ġsubclass,foot,anatomy,True,['Ġfoot'],['Ġanatomy'],1,1,6.798825e-05,0.52257925,0.47735277,0.9994952,14,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġrandomly,ĠRandom,Ġarbitrary
2,random,Ġrandom,2,random,Ġrandom,scarf,septicaemia,True,['Ġscarf'],"['Ġse', 'pt', 'ica', 'emia']",1,4,3.4513167e-05,7.10744e-05,0.9998944,0.0016432811,5,1,Ġrandom,Ġsubclass,Ġcoordinated,Ġrandomly,Ġrandomized,ĠRandom
1,hyper,Ġsubclass,1,hyper,Ġsubclass,hospital,structure,True,['Ġhospital'],['Ġstructure'],1,1,8.0485894e-05,0.84296316,0.15695629,0.62816906,2,6,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,ĠRandom,Ġsort
2,random,Ġrandom,2,random,Ġrandom,guitar,information,True,['Ġguitar'],['Ġinformation'],1,1,1.5666483e-06,0.0001870496,0.9998115,0.0026188246,1,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,Ġcoordinated,Random
2,random,Ġrandom,2,random,Ġrandom,coyote,attempt,True,"['Ġcoy', 'ote']",['Ġattempt'],2,1,1.0377136e-05,1.7564094e-05,0.9999721,0.00048950984,3,4,Ġrandom,Ġrandomly,Ġsubclass,Ġcoordinated,ĠRandom,Ġrandomized
2,random,Ġrandom,2,random,Ġrandom,desk,bracket,True,['Ġdesk'],['Ġbracket'],1,1,2.1927026e-06,3.0468584e-05,0.99996734,0.00054544216,1,7,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġcoordinated,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,penguin,creature,True,"['Ġpengu', 'in']",['Ġcreature'],2,1,7.959298e-05,0.9914704,0.008450003,0.07153056,1,3,Ġsubclass,Ġrandom,Ġcoordinated,Ġclass,Ġtype,Ġsort
0,coord,Ġcoordinated,0,coord,Ġcoordinated,spoon,hatchet,True,['Ġspoon'],"['Ġhat', 'chet']",1,2,0.9999567,3.6904255e-06,3.961445e-05,0.00070833875,5,2,Ġcoordinated,Ġrandom,Ġcoordination,Ġcoordinate,Ġsynchronized,Ġsubclass
2,random,Ġrandom,2,random,Ġrandom,civilization,human,True,['Ġcivilization'],['Ġhuman'],1,1,0.00011079229,0.25916466,0.7407245,0.82705086,4,4,Ġrandom,Ġsubclass,Ġcoordinated,Ġarbitrary,ĠRandom,Ġrandomly
2,random,Ġrandom,2,random,Ġrandom,clarinet,ideal,True,"['Ġclar', 'inet']",['Ġideal'],2,1,1.7290236e-06,4.76907e-05,0.9999505,0.0007890259,1,5,Ġrandom,Ġsubclass,Ġrandomly,ĠRandom,random,Ġarbitrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,educator,profession,True,['Ġeducator'],['Ġprofession'],1,1,7.336939e-05,0.9912179,0.008708653,0.07321791,1,4,Ġsubclass,Ġrandom,Ġcoordinated,Ġtype,Ġsort,Ġclass
1,hyper,Ġsubclass,2,random,Ġrandom,invade,turn,False,['Ġinvade'],['Ġturn'],1,1,0.00010793072,0.808205,0.19168709,0.70653224,4,38,Ġsubclass,Ġrandom,Ġcoordinated,Ġsort,Ġtype,Ġrandomly
0,coord,Ġcoordinated,0,coord,Ġcoordinated,lion,panther,True,['Ġlion'],"['Ġpant', 'her']",1,2,0.9999957,2.1672565e-07,3.99891e-06,8.261147e-05,4,3,Ġcoordinated,Ġsynchronized,Ġcoordination,Ġrandom,Ġcoordinate,Ġcoordinating
0,coord,Ġcoordinated,2,random,Ġrandom,cow,broccoli,False,['Ġcow'],['Ġbroccoli'],1,1,0.99933654,3.9528063e-06,0.00065946265,0.007995874,4,2,Ġcoordinated,Ġrandom,Ġcoordinate,Ġcoordination,Ġcoordinating,Ġsubclass
0,coord,Ġcoordinated,0,coord,Ġcoordinated,radio,toaster,True,['Ġradio'],"['Ġto', 'aster']",1,2,0.9998622,9.859648e-06,0.00012786235,0.0020162521,5,2,Ġcoordinated,Ġrandom,Ġsynchronized,Ġcoordination,Ġcoordinate,Ġsubclass
2,random,Ġrandom,2,random,Ġrandom,noise,creature,True,['Ġnoise'],['Ġcreature'],1,1,6.8957647e-06,0.004763104,0.9952301,0.04372553,7,3,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġcoordinated
