pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,6.2345853e-06,0.006547872,0.9934458,0.057035584,5,5,random,minor,coordinated,normal,local,prime
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,9.5611955e-05,0.5223742,0.47753012,0.99986774,4,27,minor,random,major,coordinated,small,other
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,1.2199799e-05,0.96823883,0.03174899,0.20330465,2,3,minor,random,major,opposite,small,zero
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.5877873,0.40860194,0.0036108273,1.0075139,4,12,coordinated,minor,random,coordination,separate,related
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9998938,7.3833784e-05,3.2371987e-05,0.0016494485,2,3,coordinated,minor,random,coordination,coordinate,related
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,7.175104e-05,0.63411754,0.36581066,0.9484452,6,3,minor,random,major,prime,regular,coordinated
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,4.5369808e-07,0.0007249097,0.9992747,0.008616353,3,2,random,minor,randomly,regular,normal,coordinated
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,4.4556047e-05,0.0015461005,0.99840945,0.01737321,7,5,random,minor,coordinated,probability,state,entropy
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.9997589,0.00016799012,7.303371e-05,0.0034576675,2,4,coordinated,minor,coordination,random,coordinate,coordinating
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00010756325,0.9073141,0.09257834,0.4465759,2,32,minor,random,small,major,coordinated,regular
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,5.865734e-05,0.98649025,0.013451099,0.10379657,2,3,minor,random,major,coordinated,lesser,small
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,7.152945e-05,0.9179241,0.082004435,0.41028228,6,9,minor,random,small,major,coordinated,regular
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,2.9457404e-05,0.8524987,0.1474718,0.6039563,2,3,minor,random,major,non,relative,or
1,hyper,minor,2,random,random,dress,uniform,False,['dress'],['uniform'],1,1,0.001021804,0.9804937,0.018484518,0.14444195,21,6,minor,random,coordinated,major,regular,separate
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,2.2915465e-07,0.0013157891,0.998684,0.0144943185,3,6,random,minor,randomly,unknown,other,prime
2,random,random,1,hyper,minor,cut,free,False,['cut'],['free'],1,1,3.345427e-06,0.20673348,0.79326326,0.73525697,70,22,random,minor,small,prime,normal,major
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9884801,0.0051507424,0.0063691377,0.10213522,1,3,coordinated,random,minor,coordination,coordinate,independent
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.99978846,0.00017779168,3.37798e-05,0.0030217425,2,3,coordinated,minor,random,coordination,related,unrelated
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.9999273,2.1286267e-05,5.1407427e-05,0.0011676124,2,15,coordinated,random,minor,coordination,related,unrelated
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.999979,1.2773316e-05,8.262534e-06,0.00037760282,4,8,coordinated,minor,coordination,random,related,coordinate
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.99978393,0.00019687295,1.917991e-05,0.003035829,1,3,coordinated,minor,coordination,random,coordinate,related
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,0.000171198,0.9365771,0.063251786,0.34259322,8,2,minor,random,coordinated,major,small,other
1,hyper,minor,0,coord,coordinated,box,case,False,['box'],['case'],1,1,0.0136622945,0.7920224,0.19431531,0.81031525,13,22,minor,random,coordinated,major,small,regular
2,random,random,1,hyper,minor,foot,anatomy,False,['foot'],['anatomy'],1,1,1.4314254e-05,0.35175562,0.6482301,0.9358682,14,3,random,minor,major,normal,regular,unknown
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,4.3045857e-06,0.007633409,0.99236226,0.06474264,5,1,random,minor,normal,neutral,risk,cause
1,hyper,minor,1,hyper,minor,hospital,structure,True,['hospital'],['structure'],1,1,8.685892e-05,0.7071946,0.29271853,0.8734608,2,6,minor,random,small,major,coordinated,regular
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,2.8027398e-06,0.0107357,0.9892615,0.085687526,1,5,random,minor,unknown,small,other,all
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,6.6105977e-06,0.002024993,0.9979684,0.02116115,3,4,random,minor,coordinated,other,first,randomly
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,1.7428323e-05,0.013899254,0.9860833,0.10595505,1,7,random,minor,regular,normal,coordinated,odd
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,6.344948e-05,0.858958,0.14097849,0.587758,1,3,minor,random,small,major,unknown,coordinated
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.999561,0.00027483405,0.00016417351,0.0059483107,5,2,coordinated,minor,random,coordination,coordinate,coordinating
2,random,random,2,random,random,civilization,human,True,['civilization'],['human'],1,1,4.084923e-05,0.022221304,0.9777379,0.15439025,4,4,random,minor,unknown,coordinated,normal,human
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,2.5599506e-06,0.0049516954,0.99504566,0.045096733,1,5,random,minor,other,prime,odd,normal
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,2.1418531e-05,0.9796029,0.020375654,0.14390706,1,4,minor,random,major,small,general,separate
