pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
2,random,random,2,random,random,van,co-ordinate,True,['van'],"['co', '-', 'or', '##dina', '##te']",1,5,2.4332474e-05,0.0016770134,0.9982987,0.018287178,5,5,random,minor,van,coordinated,randomly,the
1,hyper,minor,1,hyper,minor,phone,good,True,['phone'],['good'],1,1,7.89015e-05,0.9460238,0.05389723,0.30390984,4,27,minor,random,major,coordinated,small,lesser
1,hyper,minor,1,hyper,minor,orbital,circular,True,['orbital'],['circular'],1,1,3.584535e-05,0.9962543,0.00370978,0.035877448,2,3,minor,random,coordinated,lesser,major,small
0,coord,coordinated,1,hyper,minor,trumpet,horn,False,['trumpet'],['horn'],1,1,0.9990262,0.0009282302,4.56559e-05,0.011412993,4,12,coordinated,minor,random,related,similar,coordinate
0,coord,coordinated,0,coord,coordinated,dishwasher,telephone,True,"['dish', '##wash', '##er']",['telephone'],3,1,0.9995363,0.00027872686,0.00018503629,0.0062547363,2,3,coordinated,minor,random,similar,same,related
1,hyper,minor,1,hyper,minor,evidence,argue,True,['evidence'],['argue'],1,1,9.154712e-05,0.98801196,0.011896487,0.094477184,6,3,minor,random,coordinated,major,small,degree
2,random,random,2,random,random,coconut,accumulate,True,['coconut'],['accumulate'],1,1,3.0119788e-06,0.00019325757,0.99980384,0.0027226384,3,2,random,minor,randomly,coordinated,the,natural
2,random,random,2,random,random,coupling,fruit,True,['coupling'],['fruit'],1,1,6.106723e-06,0.00012121164,0.9998727,0.0018664271,7,5,random,minor,coordinated,randomly,the,wild
0,coord,coordinated,0,coord,coordinated,hatchet,spear,True,"['hatch', '##et']",['spear'],2,1,0.99972814,0.00023719539,3.46766e-05,0.0037621313,2,4,coordinated,minor,random,related,similar,coordinate
1,hyper,minor,2,random,random,hospital,place,False,['hospital'],['place'],1,1,0.00031085417,0.9112513,0.08843786,0.43526277,2,32,minor,random,coordinated,major,small,lesser
1,hyper,minor,1,hyper,minor,hate,dislike,True,['hate'],['dislike'],1,1,3.3581928e-05,0.998816,0.0011504818,0.013439166,2,3,minor,random,coordinated,major,lesser,small
1,hyper,minor,1,hyper,minor,crystal,rock,True,['crystal'],['rock'],1,1,7.75296e-05,0.9859703,0.013952161,0.107148856,6,9,minor,random,major,coordinated,small,lesser
1,hyper,minor,1,hyper,minor,normative,appropriate,True,"['norma', '##tive']",['appropriate'],2,1,2.2821881e-05,0.9933135,0.0066636223,0.058140595,2,3,minor,random,major,coordinated,lesser,small
2,random,random,2,random,random,dress,uniform,True,['dress'],['uniform'],1,1,0.00049294706,0.43072993,0.5687772,0.9918361,21,6,random,minor,coordinated,major,small,uniform
2,random,random,2,random,random,pine,hint,True,['pine'],['hint'],1,1,3.5718783e-06,0.0004288965,0.99956757,0.0054864655,3,6,random,minor,coordinated,randomly,wild,the
2,random,random,1,hyper,minor,cut,free,False,['cut'],['free'],1,1,7.511044e-05,0.48735943,0.51256543,1.0006039,70,22,random,minor,coordinated,small,major,the
0,coord,coordinated,0,coord,coordinated,fridge,washer,True,['fridge'],"['wash', '##er']",1,2,0.9986975,0.00025080494,0.0010516552,0.015281927,1,3,coordinated,random,minor,similar,coordinate,same
0,coord,coordinated,0,coord,coordinated,grasshopper,cricket,True,"['grass', '##hopper']",['cricket'],2,1,0.9999913,6.255043e-06,2.544696e-06,0.00016814556,2,3,coordinated,related,minor,similar,random,coordinate
0,coord,coordinated,0,coord,coordinated,donkey,bull,True,['donkey'],['bull'],1,1,0.99999166,4.8210486e-06,3.5637997e-06,0.00016168735,2,15,coordinated,related,minor,similar,random,synchronized
0,coord,coordinated,0,coord,coordinated,cow,beaver,True,['cow'],['beaver'],1,1,0.999987,3.815728e-06,9.217253e-06,0.0002417787,4,8,coordinated,related,random,similar,minor,coordinate
0,coord,coordinated,0,coord,coordinated,grenade,rifle,True,['grenade'],['rifle'],1,1,0.99964356,0.0002873116,6.90635e-05,0.0048488756,1,3,coordinated,minor,random,similar,related,coordinate
1,hyper,minor,1,hyper,minor,dog,animal,True,['dog'],['animal'],1,1,0.00023130194,0.96874666,0.03102198,0.20260823,8,2,minor,random,coordinated,major,small,lesser
1,hyper,minor,0,coord,coordinated,box,case,False,['box'],['case'],1,1,0.0015604327,0.9605414,0.037898198,0.24928266,13,22,minor,random,coordinated,major,small,lesser
1,hyper,minor,1,hyper,minor,foot,anatomy,True,['foot'],['anatomy'],1,1,8.360412e-05,0.7888592,0.21105723,0.7447232,14,3,minor,random,major,coordinated,small,the
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,9.976376e-07,2.2826756e-05,0.9999763,0.0004062478,5,1,random,minor,randomly,coordinated,the,odd
1,hyper,minor,1,hyper,minor,hospital,structure,True,['hospital'],['structure'],1,1,0.00022989797,0.92914116,0.07062896,0.37135246,2,6,minor,random,coordinated,major,small,lesser
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,4.1994727e-07,3.071237e-05,0.99996877,0.0005141863,1,5,random,minor,randomly,coordinated,the,of
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,9.200219e-06,0.00013985987,0.999851,0.002159609,3,4,random,minor,coordinated,randomly,innocent,wild
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,0.00048999465,0.002057302,0.9974527,0.027419275,1,7,random,minor,coordinated,randomly,the,accidental
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,0.00021581794,0.96392083,0.03586332,0.22592123,1,3,minor,random,coordinated,major,small,lesser
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.9998062,0.000117087206,7.674535e-05,0.0028579517,5,2,coordinated,minor,random,similar,related,coordinate
2,random,random,2,random,random,civilization,human,True,['civilization'],['human'],1,1,3.8384536e-05,0.09167112,0.90829045,0.4426365,4,4,random,minor,coordinated,human,major,the
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,3.55953e-06,4.871162e-05,0.99994767,0.0008376517,1,5,random,minor,coordinated,randomly,spontaneous,natural
