pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
0,ant,contrary,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.99999976,1.2802167e-07,1.9376634e-09,4.4951036e-11,6.204027e-08,4.732309e-06,7,3,contrary,minor,synonym,opposite,opposed,alternative,reverse,contrast,against,not
0,ant,contrary,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.9978897,0.0002051837,7.6976096e-07,4.701045e-09,0.0019043367,0.02277918,7,2,contrary,synonym,minor,not,opposite,alternative,opposed,subordinate,part,non
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,3.8974096e-10,6.289734e-11,3.2741997e-11,1.0,1.2544451e-09,5.254825e-08,7,6,random,randomly,synonym,contrary,anonymous,chance,plain,minor,strange,odd
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,1.14440404e-07,2.2582227e-09,6.617314e-09,0.9999999,1.0054058e-09,3.0855645e-06,7,8,random,contrary,randomly,coach,part,driver,minor,coaching,player,friendly
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,3.7330448e-08,6.0943215e-08,4.7297245e-08,0.9999999,5.513316e-08,5.2060946e-06,7,5,random,subjective,minor,synonym,rank,part,contrary,key,review,summary
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,1.0414548e-08,3.947505e-10,6.496454e-10,1.0,5.744769e-10,3.2595378e-07,7,14,random,contrary,randomly,part,synonym,minor,anonymous,team,statistical,pit
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,7.923727e-09,1.8667965e-11,8.998208e-11,1.0,6.842904e-11,2.1921556e-07,7,4,random,randomly,contrary,strange,rain,part,chapter,prologue,synonym,chance
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,1.9292925e-09,7.3542436e-11,5.03213e-10,1.0,1.2068415e-09,1.0962457e-07,7,11,random,randomly,contrary,synonym,anonymous,part,rear,squad,robson,coaching
3,random,random,3,random,random,coach,ride,True,['coach'],['ride'],1,1,1.2583469e-05,1.7767777e-06,9.1809675e-08,0.999985,5.1196776e-07,0.00027329035,7,16,random,contrary,minor,synonym,part,randomly,mixed,short,free,hitch
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,1.0741294e-07,1.0406044e-09,1.590193e-08,0.9999999,1.7071738e-08,3.5421538e-06,7,14,random,contrary,randomly,synonym,part,side,minor,player,anonymous,unknown
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,1.6349193e-11,0.9999989,1.2063057e-10,4.1441184e-09,1.0915081e-06,2.3285387e-05,7,21,minor,synonym,small,lesser,major,other,little,random,a,or
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,5.8269203e-09,4.5583243e-10,5.1905577e-11,1.0,8.365336e-10,2.0053695e-07,7,11,random,randomly,contrary,synonym,minor,wild,miscellaneous,chance,spontaneous,strange
3,random,random,3,random,random,dance,human,True,['dance'],['human'],1,1,2.2122244e-05,0.004958818,0.00017305664,0.99484575,2.2934819e-07,0.04789015,7,4,random,minor,part,contrary,unknown,individual,little,synonym,unidentified,anonymous
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,2.8051436e-10,9.371605e-11,3.195359e-11,1.0,9.1005303e-10,4.0469008e-08,7,5,random,randomly,synonym,contrary,chance,crazy,wild,minor,spontaneous,strange
0,ant,contrary,3,random,random,dance,idle,False,['dance'],['idle'],1,1,0.88055193,1.7435607e-06,1.1638308e-07,0.11944487,1.2782248e-06,0.5278281,7,10,contrary,random,minor,synonym,otherwise,others,idle,randomly,oblivious,ignore
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,1.1100569e-09,7.339436e-10,1.9461335e-10,1.0,2.1624489e-09,1.2381443e-07,7,5,random,randomly,synonym,contrary,minor,chance,anonymous,part,odd,weird
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,2.8218126e-09,2.4261773e-10,2.9354286e-10,1.0,3.2500802e-09,1.8882827e-07,7,30,random,randomly,synonym,contrary,anonymous,mark,part,minor,chance,plain
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,2.2805493e-09,1.8670334e-09,1.3727539e-10,1.0,2.0508402e-09,1.8329459e-07,7,11,random,randomly,contrary,synonym,minor,miscellaneous,part,strange,trivial,anonymous
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,4.835959e-09,8.4702224e-11,1.1799461e-10,1.0,3.159361e-11,1.4141395e-07,7,8,random,randomly,contrary,unknown,anonymous,part,chance,minor,number,wild
0,ant,contrary,0,ant,contrary,copy,original,True,['copy'],['original'],1,1,0.9997378,2.0962525e-06,8.983054e-08,1.7270828e-07,0.00025978053,0.0035177614,8,6,contrary,synonym,not,minor,opposite,unrelated,contradictory,incompatible,unlike,random
3,random,random,3,random,random,copy,busy,True,['copy'],['busy'],1,1,7.134088e-10,9.762978e-10,4.277641e-11,1.0,2.1272216e-10,5.920735e-08,8,6,random,randomly,minor,contrary,copy,synonym,anonymous,page,part,lynn
3,random,random,3,random,random,copy,cattle,True,['copy'],['cattle'],1,1,2.88831e-10,9.219974e-12,6.714852e-11,1.0,9.2095914e-11,1.4830278e-08,8,1,random,randomly,copy,contrary,anonymous,synonym,part,stray,free,chance
3,random,random,3,random,random,copy,generous,True,['copy'],['generous'],1,1,8.399187e-09,9.213444e-10,3.8106862e-10,1.0,1.2472757e-09,3.017965e-07,8,3,random,randomly,contrary,anonymous,copy,synonym,minor,helen,part,lynn
3,random,random,3,random,random,copy,hand,True,['copy'],['hand'],1,1,2.0078206e-08,5.4326364e-08,6.8989223e-09,1.0,2.5772113e-09,2.085064e-06,8,16,random,minor,anonymous,contrary,randomly,copy,unidentified,part,unknown,accidental
3,random,random,3,random,random,copy,join,True,['copy'],['join'],1,1,8.698594e-08,7.237348e-08,5.464782e-10,0.9999994,3.3457115e-07,1.1658687e-05,8,7,random,synonym,randomly,contrary,minor,anonymous,free,accidental,chance,little
3,random,random,3,random,random,copy,joint,True,['copy'],['joint'],1,1,3.3298947e-10,2.6871e-11,2.1366952e-11,1.0,2.5567443e-10,2.0331782e-08,8,13,random,randomly,contrary,synonym,chance,copy,accidental,anonymous,minor,part
3,random,random,3,random,random,copy,nose,True,['copy'],['nose'],1,1,2.383275e-10,9.360976e-11,3.1213088e-11,1.0,9.489384e-11,1.4985812e-08,8,14,random,randomly,contrary,anonymous,chance,synonym,minor,copy,part,phantom
3,random,random,3,random,random,copy,rent,True,['copy'],['rent'],1,1,1.6367236e-08,1.2898216e-10,1.2817897e-10,1.0,2.866381e-09,5.131242e-07,8,9,random,randomly,contrary,copy,synonym,free,anonymous,chance,phantom,odd
