pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
4,SYN,1,HYPER,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.008755327,0.13196279,0.009998182,0.0040058303,0.8452778,0.7487289,7,3
4,SYN,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.013731965,0.07924778,0.016763046,0.0018364012,0.8884208,0.6420069,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,0.0006597832,0.0006794165,0.00069259416,0.9975074,0.00046079248,0.030088954,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,0.00080645294,0.0007541759,0.00074148504,0.9971385,0.00055939995,0.033985596,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,0.0006527146,0.00070770294,0.0007307014,0.99737656,0.00053231366,0.031494103,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,0.0007024679,0.0006960547,0.0006067702,0.99750465,0.0004899917,0.030126298,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,0.00068946095,0.0007107053,0.0005841402,0.9975503,0.0004654079,0.029629776,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,0.00065122184,0.0006615765,0.00066495134,0.99752945,0.0004928171,0.029872809,7,11
3,RANDOM,3,RANDOM,coach,ride,True,['Ġcoach'],['Ġride'],1,1,0.00073024514,0.00070480607,0.0008449941,0.99715024,0.0005696986,0.03386008,7,16
3,RANDOM,3,RANDOM,coach,side,True,['Ġcoach'],['Ġside'],1,1,0.00091059646,0.0010421741,0.0038298331,0.99281114,0.0014063112,0.07392681,7,14
1,HYPER,1,HYPER,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.002118011,0.9838584,0.0049234545,0.0018699092,0.0072301906,0.14802252,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['Ġdance'],['Ġbring'],1,1,0.0007477242,0.00066262065,0.00060789316,0.9975177,0.00046411555,0.029972905,7,11
3,RANDOM,3,RANDOM,dance,human,True,['Ġdance'],['Ġhuman'],1,1,0.0053795963,0.009523299,0.12427921,0.85631216,0.0045057437,0.705123,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['Ġdance'],['Ġidea'],1,1,0.00072338386,0.0007162754,0.00064609456,0.9974433,0.00047100717,0.030765612,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['Ġdance'],['Ġidle'],1,1,0.01214384,0.0012498691,0.0008435096,0.9841489,0.0016138747,0.13560118,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['Ġdance'],['Ġlens'],1,1,0.00065726036,0.0007388033,0.0006800115,0.9974726,0.00045125373,0.03044539,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['Ġdance'],['Ġmark'],1,1,0.000803338,0.0006984545,0.0005505075,0.9974528,0.0004949146,0.030646862,7,30
