pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
4,SYN,1,HYPER,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.005727744,0.17336667,0.005438065,0.0028537288,0.8126138,0.7892416,7,3
0,ANT,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.6961987,0.009937202,0.0051946123,0.0017639014,0.2869055,1.002199,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,0.00029657586,0.00042205586,0.00047967758,0.99835485,0.00044672634,0.02083842,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,0.00030155256,0.00048454507,0.0005427439,0.998228,0.00044313038,0.022240045,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,0.00039580866,0.0006151517,0.00050173403,0.99788207,0.00060522783,0.026057191,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,0.00035113143,0.00041838584,0.00048100905,0.99832636,0.0004230424,0.021179842,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,0.0003677681,0.00039701516,0.0004557287,0.9983298,0.0004496796,0.02114735,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,0.00035729245,0.00035061844,0.00046607765,0.9983596,0.00046639334,0.020799506,7,11
3,RANDOM,3,RANDOM,coach,ride,True,['Ġcoach'],['Ġride'],1,1,0.0030309511,0.18700117,0.019455923,0.76534575,0.02516618,1.0172461,7,16
3,RANDOM,3,RANDOM,coach,side,True,['Ġcoach'],['Ġside'],1,1,0.00034625616,0.00036258102,0.00068159745,0.9981488,0.00046082566,0.023070158,7,14
1,HYPER,1,HYPER,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.0041181194,0.9811368,0.0026056846,0.0031213828,0.009018163,0.16919546,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['Ġdance'],['Ġbring'],1,1,0.0003402664,0.0004407046,0.0005220354,0.99820673,0.0004902318,0.022499746,7,11
3,RANDOM,3,RANDOM,dance,human,True,['Ġdance'],['Ġhuman'],1,1,0.008858787,0.43143007,0.09794045,0.45754838,0.004222399,1.4613572,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['Ġdance'],['Ġidea'],1,1,0.0003289892,0.00042695084,0.00048089036,0.9982152,0.00054793875,0.022394635,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['Ġdance'],['Ġidle'],1,1,0.001309219,0.00050816796,0.0005577191,0.99680907,0.0008157265,0.037092157,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['Ġdance'],['Ġlens'],1,1,0.00034887533,0.00041118948,0.0004566779,0.9983381,0.00044514192,0.021050977,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['Ġdance'],['Ġmark'],1,1,0.0004030885,0.0003975917,0.00047528712,0.99821234,0.00051167153,0.022454,7,30
