pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.013304222,0.08979764,1.9004323e-05,1.1601204e-06,0.89687794,0.5362994,7,3,Ġequivalent,Ġsubclass,Ġcontrary,Ġsubstitute,Ġlearn,Ġstudy,Ġtry,Ġsuperior,Ġmentor,Ġtrain
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,4.6878035e-06,0.2925558,3.3558115e-06,1.3593855e-08,0.7074361,0.87215185,7,2,Ġequivalent,Ġsubclass,Ġsuperior,Ġsubstitute,Ġcontrary,Ġprincipal,Ġpart,Ġkind,Ġsimilar,Ġmentor
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,2.7167676e-08,9.663092e-09,1.0280305e-08,1.0,3.4408203e-08,2.0659631e-06,7,6,Ġrandom,ĠRandom,Ġrandomly,Ġrandomized,random,Ġequivalent,Ġwild,Ġcontrary,Ġarbitrary,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.6740779e-07,2.9466383e-08,6.8946086e-08,0.99999964,6.007509e-08,8.016816e-06,7,8,Ġrandom,Ġrandomly,ĠRandom,Ġcontrary,Ġwild,Ġpart,Ġequivalent,Ġdumb,Ġrandomized,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,5.0134698e-08,6.807864e-08,2.8114865e-08,0.9999993,5.8673385e-07,1.6719563e-05,7,5,Ġrandom,Ġequivalent,Ġarbitrary,ĠRandom,random,Ġrandomized,Ġrandomly,Ġsubclass,Ġcontrary,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,4.9254574e-08,3.412518e-09,9.999571e-10,0.9999999,7.5642795e-08,3.2829464e-06,7,14,Ġrandom,Ġrandomized,ĠRandom,random,Ġarbitrary,Ġequivalent,Ġrandomly,Ġcontrary,Ġwild,Ġblind
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,2.3515522e-08,1.9307714e-10,1.6703642e-09,1.0,2.924287e-09,7.337611e-07,7,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġcontrary,Ġrandomized,Ġarbitrary,Ġwild,Ġrain,Ġrogue
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,5.5606984e-07,3.740573e-08,6.7542345e-08,0.99999845,8.140798e-07,3.2703116e-05,7,11,Ġrandom,Ġequivalent,Ġcontrary,Ġrandomly,Ġarbitrary,ĠRandom,Ġrandomized,random,Ġpart,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,2.1766782e-07,0.0010771538,2.2396662e-06,0.9989002,2.007395e-05,0.012565033,7,16,Ġrandom,Ġsubclass,Ġequivalent,Ġfree,Ġpart,Ġrandomly,Ġwild,ĠRandom,Ġrandomized,Ġkind
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,1.6656064e-07,9.325823e-09,2.4782256e-08,0.9999999,4.766784e-08,6.12881e-06,7,14,Ġrandom,Ġcontrary,Ġrandomly,Ġarbitrary,random,ĠRandom,Ġequivalent,Ġpart,Ġwild,Ġrandomized
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,5.6567966e-13,1.0,2.1783867e-13,1.3646616e-13,4.185683e-10,1.3078009e-08,7,21,Ġsubclass,Ġclass,Ġequivalent,Ġtype,Ġcategory,Ġgroup,Ġanother,Ġkind,Ġother,Ġderivative
3,random,Ġrandom,3,random,Ġrandom,dance,bring,True,['Ġdance'],['Ġbring'],1,1,1.253774e-07,1.5467394e-08,1.1708049e-08,0.99999976,1.5032465e-07,7.507476e-06,7,11,Ġrandom,Ġrandomly,Ġarbitrary,Ġequivalent,Ġcontrary,ĠRandom,Ġrandomized,random,Ġanonymous,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,dance,human,True,['Ġdance'],['Ġhuman'],1,1,4.9690203e-07,1.8378882e-06,8.5387944e-07,0.9999968,1.4307531e-07,7.053398e-05,7,4,Ġrandom,Ġsubclass,Ġpart,Ġrandomly,Ġcontrary,Ġequivalent,Ġarbitrary,Ġrandomized,ĠRandom,random
3,random,Ġrandom,3,random,Ġrandom,dance,idea,True,['Ġdance'],['Ġidea'],1,1,4.6582798e-08,9.82212e-08,6.8786594e-09,0.99999976,1.5521603e-07,7.634412e-06,7,5,Ġrandom,ĠRandom,Ġequivalent,Ġrandomly,Ġarbitrary,Ġsubclass,random,Ġrandomized,Ġcontrary,Ġwild
