pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.019886944,0.11915314,1.6144419e-05,0.0022602344,0.8586835,0.6869588,7,3,Ġequivalent,Ġsubclass,Ġcontrary,Ġrandom,Ġsimilar,Ġexample,Ġanalogous,Ġcapable,Ġpart,Ġmethod
0,ant,Ġcontrary,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.9332772,0.00043264814,9.645642e-07,3.8873267e-08,0.06628914,0.35735777,7,2,Ġcontrary,Ġequivalent,Ġsubclass,Ġsuperior,Ġopposite,Ġalternative,Ġsubstitute,Ġpart,Ġsimilar,Ġinstead
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,9.1592526e-08,1.6375798e-06,2.7608215e-07,0.9999974,6.404976e-07,5.6764507e-05,7,6,Ġrandom,Ġsubclass,ĠRandom,Ġrandomly,Ġequivalent,Ġuniform,Ġpart,Ġwild,Ġteam,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,6.5409404e-07,2.243283e-08,4.6997048e-08,0.9999993,1.5247197e-07,1.980836e-05,7,8,Ġrandom,Ġcontrary,Ġrandomly,ĠRandom,Ġwild,Ġequivalent,Ġpart,Ġalpha,Ġsubclass,random
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,2.0711348e-06,7.6928177e-07,4.588858e-07,0.99997413,2.2634755e-05,0.0004511624,7,5,Ġrandom,Ġequivalent,Ġindividual,Ġaverage,Ġcumulative,Ġcontrary,ĠRandom,Ġteam,Ġrank,Ġsummary
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,3.5966738e-09,3.129113e-10,5.515102e-09,1.0,4.9926583e-09,3.9975527e-07,7,14,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Random,Ġwild,Ġlottery,Ġpart,Ġequivalent
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,5.0717652e-09,4.387451e-11,1.888955e-09,1.0,3.1397982e-09,2.846918e-07,7,4,Ġrandom,random,ĠRandom,Ġrandomly,Random,Ġrandomized,Ġwild,Ġodd,Ġcontrary,Ġlottery
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,8.5985985e-06,1.3444269e-07,3.8253054e-07,0.99999,9.773926e-07,0.00018987594,7,11,Ġrandom,Ġcontrary,Ġwild,Ġequivalent,Ġrandomly,Ġgrid,Ġpart,Ġodd,Ġdriver,Ġround
1,hyper,Ġsubclass,3,random,Ġrandom,coach,ride,False,['Ġcoach'],['Ġride'],1,1,1.1784701e-06,0.84910053,3.8430267e-06,0.08928499,0.06160949,0.75938475,7,16,Ġsubclass,Ġrandom,Ġequivalent,Ġsimilar,Ġpart,Ġclass,Ġpublic,Ġexclusive,Ġfree,Ġindividual
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,1.9083081e-06,8.147846e-09,5.655761e-07,0.999997,4.7254707e-07,6.235647e-05,7,14,Ġrandom,Ġrandomly,Ġcontrary,Ġwild,Ġpart,Ġopposite,Ġequivalent,random,ĠRandom,Ġother
