pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.992303,0.00062884664,0.00019513429,0.0007087802,0.0061641233,0.0728257,7,3
0,ANT,1,HYPER,coach,teacher,False,['coach'],['teacher'],1,1,0.6262786,0.036143582,0.0038026092,0.0041733948,0.3296018,1.1872643,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['coach'],['coat'],1,1,5.422318e-05,4.658856e-05,4.8205435e-05,0.9997596,9.143119e-05,0.0037035528,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['coach'],['dog'],1,1,7.1498354e-05,4.6464604e-05,5.9561164e-05,0.99975234,7.013377e-05,0.0038144647,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['coach'],['performance'],1,1,4.1510084e-05,9.590287e-05,0.00013332686,0.99959546,0.00013384997,0.005906394,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['coach'],['pit'],1,1,5.6170345e-05,4.8029648e-05,4.7565933e-05,0.999757,9.1309295e-05,0.0037409808,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['coach'],['rain'],1,1,6.269653e-05,4.3981952e-05,4.7765825e-05,0.9997745,7.099177e-05,0.0035010662,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['coach'],['rear'],1,1,5.509048e-05,4.2073458e-05,5.5234043e-05,0.99975413,9.343507e-05,0.0037776188,7,11
4,SYN,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.0014514952,0.0199725,0.0046574376,0.003025701,0.9708929,0.22922039,7,16
3,RANDOM,3,RANDOM,coach,side,True,['coach'],['side'],1,1,6.106081e-05,4.5417626e-05,6.180191e-05,0.9997489,8.2845654e-05,0.003859698,7,14
1,HYPER,1,HYPER,dance,move,True,['dance'],['move'],1,1,0.00035352912,0.99784875,0.000314658,0.00027169488,0.0012114084,0.02577037,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['dance'],['bring'],1,1,5.4361528e-05,5.0899114e-05,3.259703e-05,0.999752,0.00011012289,0.0037876484,7,11
3,RANDOM,3,RANDOM,dance,human,True,['dance'],['human'],1,1,0.00051407056,0.006665758,0.14610794,0.8460663,0.0006458884,0.67011666,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['dance'],['idea'],1,1,4.7420468e-05,5.6152905e-05,3.6416764e-05,0.9997669,9.306293e-05,0.003593448,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['dance'],['idle'],1,1,0.000101359394,4.10568e-05,3.078087e-05,0.999742,8.482045e-05,0.0039238962,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['dance'],['lens'],1,1,5.3916123e-05,4.7977963e-05,4.0341896e-05,0.9997694,8.845301e-05,0.0035653682,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['dance'],['mark'],1,1,5.663029e-05,4.96766e-05,4.4444074e-05,0.99975055,9.866397e-05,0.0038244068,7,30
3,RANDOM,3,RANDOM,dance,transport,True,['dance'],['transport'],1,1,5.800689e-05,4.955993e-05,3.60048e-05,0.99976915,8.7186105e-05,0.0035652407,7,11
3,RANDOM,3,RANDOM,dance,unknown,True,['dance'],['unknown'],1,1,6.22903e-05,4.3287528e-05,3.9776623e-05,0.9997764,7.816621e-05,0.0034680218,7,8
0,ANT,0,ANT,copy,original,True,['copy'],['original'],1,1,0.9981048,0.00063222635,0.00017907999,0.00019219752,0.0008917207,0.023086287,8,6
3,RANDOM,3,RANDOM,copy,busy,True,['copy'],['busy'],1,1,0.00012379128,5.141892e-05,3.4365137e-05,0.99968266,0.00010767364,0.0047257845,8,6
3,RANDOM,3,RANDOM,copy,cattle,True,['copy'],['cattle'],1,1,4.8987447e-05,4.4343164e-05,5.5751283e-05,0.9997758,7.5051896e-05,0.0034820428,8,1
3,RANDOM,3,RANDOM,copy,generous,True,['copy'],['generous'],1,1,6.3289845e-05,4.4672073e-05,3.5347653e-05,0.99975675,9.999473e-05,0.003730588,8,3
3,RANDOM,3,RANDOM,copy,hand,True,['copy'],['hand'],1,1,6.273979e-05,5.6878267e-05,8.159706e-05,0.9996519,0.0001467781,0.005157227,8,16
3,RANDOM,3,RANDOM,copy,join,True,['copy'],['join'],1,1,8.974253e-05,5.785682e-05,3.1823725e-05,0.99967444,0.00014610113,0.0048273355,8,7
3,RANDOM,3,RANDOM,copy,joint,True,['copy'],['joint'],1,1,6.148854e-05,4.615497e-05,3.7688194e-05,0.99975616,9.860056e-05,0.0037429081,8,13
3,RANDOM,3,RANDOM,copy,nose,True,['copy'],['nose'],1,1,4.6845267e-05,5.8716236e-05,7.223619e-05,0.9997261,9.602349e-05,0.0041693165,8,14
3,RANDOM,3,RANDOM,copy,rent,True,['copy'],['rent'],1,1,7.461791e-05,4.9167968e-05,3.46265e-05,0.9997253,0.00011629365,0.0041560265,8,9
3,RANDOM,3,RANDOM,copy,south,True,['copy'],['south'],1,1,6.9938884e-05,4.2339525e-05,3.7782487e-05,0.99976104,8.895298e-05,0.003677469,8,7
1,HYPER,1,HYPER,dollar,coin,True,['dollar'],['coin'],1,1,0.0002733903,0.9985483,0.0005182626,8.269631e-05,0.0005772577,0.018317036,4,3
1,HYPER,1,HYPER,dollar,money,True,['dollar'],['money'],1,1,0.00021807839,0.9988643,0.00040543877,0.00012079931,0.00039156523,0.014863053,4,3
3,RANDOM,3,RANDOM,dollar,air,True,['dollar'],['air'],1,1,5.896844e-05,4.4043765e-05,4.5430425e-05,0.9997693,8.221579e-05,0.0035695604,4,15
3,RANDOM,3,RANDOM,dollar,build,True,['dollar'],['build'],1,1,5.3513235e-05,0.00010869308,6.3105916e-05,0.99961215,0.00016253149,0.005676215,4,12
3,RANDOM,3,RANDOM,dollar,communism,True,['dollar'],['communism'],1,1,6.297249e-05,4.5297165e-05,5.207614e-05,0.999729,0.00011071225,0.0041192244,4,2
3,RANDOM,3,RANDOM,dollar,dictionary,True,['dollar'],['dictionary'],1,1,5.037714e-05,4.5844765e-05,4.46407e-05,0.9997694,8.976381e-05,0.003564501,4,1
3,RANDOM,3,RANDOM,dollar,enjoy,True,['dollar'],['enjoy'],1,1,5.4550852e-05,6.1539875e-05,4.339987e-05,0.99973816,0.000102422135,0.0039976286,4,5
3,RANDOM,3,RANDOM,dollar,event,True,['dollar'],['event'],1,1,3.9406576e-05,0.00012790922,7.027172e-05,0.9996623,0.000100105695,0.005017363,4,4
3,RANDOM,3,RANDOM,dollar,illness,True,['dollar'],['illness'],1,1,5.4479995e-05,4.479159e-05,4.004752e-05,0.99977547,8.518607e-05,0.0034791788,4,1
3,RANDOM,3,RANDOM,dollar,player,True,['dollar'],['player'],1,1,4.9811246e-05,5.4914468e-05,5.055297e-05,0.9997451,9.963204e-05,0.003902769,4,5
0,ANT,0,ANT,sleep,awake,True,['sleep'],['awake'],1,1,0.99912685,0.00018787086,0.00017841808,0.0002166174,0.00029027497,0.0118539445,6,3
0,ANT,0,ANT,sleep,awaken,True,['sleep'],"['awake', '##n']",1,2,0.9991264,0.00017488917,0.00011906007,0.000183014,0.00039662456,0.011748654,6,3
0,ANT,0,ANT,sleep,wake,True,['sleep'],['wake'],1,1,0.99916375,0.00018833668,0.00015224793,0.0001889442,0.00030687192,0.011385789,6,9
0,ANT,1,HYPER,sleep,relax,False,['sleep'],['relax'],1,1,0.89873326,0.0033649825,0.0005277503,0.085436545,0.011937411,0.55130154,6,8
3,RANDOM,2,PART_OF,sleep,life,False,['sleep'],['life'],1,1,7.1581475e-05,5.5412504e-05,6.0842016e-05,0.9997193,9.2795024e-05,0.0042690835,6,14
3,RANDOM,3,RANDOM,sleep,brave,True,['sleep'],['brave'],1,1,8.129876e-05,4.359277e-05,3.653521e-05,0.99974877,8.9844085e-05,0.0038446768,6,6
3,RANDOM,3,RANDOM,sleep,profit,True,['sleep'],['profit'],1,1,8.033944e-05,4.727419e-05,3.220089e-05,0.9997501,9.012242e-05,0.0038242422,6,4
3,RANDOM,3,RANDOM,sleep,fly,True,['sleep'],['fly'],1,1,8.1190345e-05,4.077519e-05,4.0033417e-05,0.99975437,8.370317e-05,0.0037708527,6,20
3,RANDOM,3,RANDOM,sleep,hold,True,['sleep'],['hold'],1,1,0.000219646,0.00015987162,3.2674936e-05,0.9992078,0.00038006986,0.01063287,6,45
3,RANDOM,3,RANDOM,sleep,love,True,['sleep'],['love'],1,1,0.00012390304,6.3800864e-05,4.054393e-05,0.99963236,0.00013941876,0.005404763,6,10
1,HYPER,1,HYPER,skin,surface,True,['skin'],['surface'],1,1,0.0003796476,0.99830663,0.00067724084,0.0003300854,0.00030627407,0.021277165,10,10
3,RANDOM,2,PART_OF,skin,apple,False,['skin'],['apple'],1,1,4.7227768e-05,4.2401283e-05,6.1764564e-05,0.99977666,7.195024e-05,0.0034706085,10,2
2,PART_OF,2,PART_OF,skin,body,True,['skin'],['body'],1,1,0.00041009072,9.3912466e-05,0.9989698,0.00022547516,0.00030082185,0.013607145,10,12
3,RANDOM,2,PART_OF,skin,grape,False,['skin'],['grape'],1,1,6.0768652e-05,3.100475e-05,0.00010447632,0.99973446,6.919142e-05,0.004036273,10,3
3,RANDOM,2,PART_OF,skin,peach,False,['skin'],['peach'],1,1,5.7204914e-05,3.374942e-05,6.558651e-05,0.99978024,6.329658e-05,0.0034188088,10,5
3,RANDOM,3,RANDOM,skin,vessel,True,['skin'],['vessel'],1,1,3.9138944e-05,5.4690798e-05,6.1375154e-05,0.99975306,9.17361e-05,0.0037927222,10,3
3,RANDOM,3,RANDOM,skin,education,True,['skin'],['education'],1,1,5.6590943e-05,4.09326e-05,5.1077117e-05,0.9997774,7.397022e-05,0.0034594266,10,6
3,RANDOM,3,RANDOM,skin,flat,True,['skin'],['flat'],1,1,7.9517056e-05,3.6298887e-05,3.8405098e-05,0.99976724,7.856562e-05,0.003588688,10,24
3,RANDOM,3,RANDOM,skin,freedom,True,['skin'],['freedom'],1,1,5.3215503e-05,4.1605294e-05,4.2932123e-05,0.9997882,7.401731e-05,0.0033050047,10,2
3,RANDOM,3,RANDOM,skin,huge,True,['skin'],['huge'],1,1,5.3886008e-05,4.140727e-05,4.8643666e-05,0.9997762,7.983798e-05,0.003473481,10,1
2,PART_OF,2,PART_OF,dish,meal,True,['dish'],['meal'],1,1,0.0020517758,0.025602644,0.9688854,0.00047284117,0.0029872672,0.22815606,8,3
1,HYPER,1,HYPER,dish,container,True,['dish'],['container'],1,1,0.00029498577,0.99883574,0.00019571905,0.00010737271,0.0005661234,0.015071235,8,1
4,SYN,4,SYN,dish,plate,True,['dish'],['plate'],1,1,0.0028619845,0.0010625772,0.002436468,0.00059049664,0.9930484,0.07215509,8,16
3,RANDOM,3,RANDOM,dish,clergyman,True,['dish'],['clergyman'],1,1,5.9224687e-05,4.498441e-05,4.212833e-05,0.99978524,6.841794e-05,0.0033500057,8,1
3,RANDOM,3,RANDOM,dish,darkness,True,['dish'],['darkness'],1,1,7.701671e-05,4.075581e-05,5.3444925e-05,0.9997272,0.00010152013,0.0041453913,8,6
3,RANDOM,3,RANDOM,dish,farm,True,['dish'],['farm'],1,1,5.7394176e-05,4.003108e-05,4.916165e-05,0.99978834,6.510376e-05,0.0033077272,8,4
3,RANDOM,3,RANDOM,dish,jail,True,['dish'],['jail'],1,1,6.8178015e-05,3.8397015e-05,4.9501796e-05,0.99976844,7.548288e-05,0.0035824832,8,2
3,RANDOM,3,RANDOM,dish,mystery,True,['dish'],['mystery'],1,1,5.9928203e-05,4.4593336e-05,4.0751816e-05,0.9997799,7.4853626e-05,0.0034227932,8,2
3,RANDOM,3,RANDOM,dish,question,True,['dish'],['question'],1,1,9.252993e-05,5.3426622e-05,4.6719273e-05,0.99971086,9.642764e-05,0.004373643,8,11
3,RANDOM,3,RANDOM,dish,tan,True,['dish'],['tan'],1,1,5.843242e-05,4.7604448e-05,4.128136e-05,0.99978536,6.738178e-05,0.0033500078,8,6
4,SYN,0,ANT,follow,lead,False,['follow'],['lead'],1,1,0.0020622194,0.0023073726,0.0002244968,0.0003732431,0.99503267,0.052729767,24,31
3,RANDOM,1,HYPER,follow,understand,False,['follow'],['understand'],1,1,0.00080702483,0.00031993072,4.3434513e-05,0.9982116,0.0006179298,0.021801032,24,5
3,RANDOM,4,SYN,follow,tail,False,['follow'],['tail'],1,1,0.00017274717,8.626348e-05,7.8929676e-05,0.99925023,0.0004117505,0.010111264,24,11
3,RANDOM,3,RANDOM,follow,bus,True,['follow'],['bus'],1,1,7.868533e-05,5.1099563e-05,4.4633933e-05,0.9997304,9.510071e-05,0.004105643,24,7
